country,year,value
Afghanistan,2011,74.31
Albania,2005,96.3
Albania,2010,98.23
Algeria,2013,87.0
Angola,2001,81.2
Argentina,2004,60.41
Argentina,2012,73.27
Armenia,2010,95.72
Azerbaijan,2005,96.3
Bangladesh,2006,73.2
Bangladesh,2013,50.35
Belarus,2005,84.5
Belarus,2012,82.87
Benin,2012,80.57
Bolivia,2009,91.27
Bolivia,2013,94.01
Bolivia,2015,92.57
Bosnia and Herzegovina,2006,94.36
Brazil,2011,58.27
Brazil,2013,57.88
Brazil,2014,63.2184421228086
Brazil,2015,61.51
Burkina Faso,2006,95.2
Burkina Faso,2010,89.6
Burundi,2010,85.12
Cambodia,2009,85.04
Cambodia,2012,75.67
Cameroon,2007,88.71
Cameroon,2011,71.29
Central African Republic,2006,71.63
Central African Republic,2010,85.01
Chad,2004,76.25
Chad,2010,63.83
Colombia,2009,71.21
Colombia,2012,73.06
Colombia,2014,78.14
Colombia,2015,72.79
Congo,2005,86.34
Congo,2012,83.59
Costa Rica,2011,85.1
Costa Rica,2016,54.59
Cote d'Ivoire,2006,89.52
Cote d'Ivoire,2012,85.89
Democratic Republic of Congo,2010,80.9
Dominican Republic,2009,41.0
Dominican Republic,2012,43.66
Ecuador,2011,84.32
Ecuador,2015,96.84
Egypt,2005,91.74
Egypt,2009,27.91
El Salvador,2011,86.13
El Salvador,2012,87.55
El Salvador,2013,85.6
Eswatini,2010,78.35
Ethiopia,2011,90.37
Gabon,2012,82.96
Gambia,2015,94.56
Georgia,2006,78.0
Ghana,2006,76.87
Ghana,2012,97.1
Guatemala,2006,77.98
Guatemala,2012,79.28
Guatemala,2014,79.06
Guatemala,2015,65.9863508631072
Guinea,2010,91.65
Guinea,2012,86.84
Guinea-Bissau,2006,88.45
Haiti,2006,84.15
Haiti,2012,80.85
Honduras,2007,72.36
Honduras,2011,69.13
Honduras,2013,74.88
Honduras,2014,75.28
India,2010,64.4
India,2012,60.78
Indonesia,2010,83.11
Iraq,2006,92.45
Iraq,2011,88.56
Jamaica,2005,81.0
Jamaica,2011,80.41
Jordan,2007,76.69
Jordan,2016,97.3
Kazakhstan,2006,72.5
Kyrgyzstan,2007,98.09
Kyrgyzstan,2014,96.013975135915
Laos,2006,91.25
Laos,2010,78.29
Lesotho,2000,84.58
Liberia,2010,81.32
Madagascar,2007,91.04
Malawi,2006,75.31
Malawi,2015,86.13
Mali,2007,77.83
Mali,2013,82.6
Mauritania,2007,91.29
Mauritania,2011,87.02
Mexico,2011,62.41
Mexico,2013,59.72
Moldova,2009,99.14
Mongolia,2007,94.51
Mongolia,2012,98.34
Mozambique,2008,91.53
Namibia,1999,96.5
Nepal,1999,92.9
Nepal,2008,92.51
Nicaragua,2005,89.78
Nicaragua,2010,85.38
Nicaragua,2012,86.66
Niger,2009,93.18
Niger,2012,72.08
Nigeria,2007,83.09
Nigeria,2011,86.43
North Macedonia,2006,86.1
North Macedonia,2011,71.78
Pakistan,2011,78.39
Panama,2008,78.6
Panama,2010,85.63
Panama,2012,80.32
Panama,2014,88.31
Paraguay,2005,53.17
Paraguay,2014,60.96
Peru,2007,90.25
Philippines,2001,75.9
Philippines,2011,78.35
Romania,2000,95.22
Rwanda,2008,72.78
Rwanda,2010,82.78
Rwanda,2011,61.43
Senegal,2011,85.51
Serbia,2005,94.12
Sierra Leone,2008,71.37
Sierra Leone,2010,64.66
Sierra Leone,2013,63.07
Somalia,2006,93.13
South Africa,1999,84.39
South Sudan,2008,73.67
Sri Lanka,2009,95.86
Sudan,2008,66.38
Syria,2006,80.37
Tajikistan,2005,70.49
Tanzania,2006,40.05
Tanzania,2011,93.54
Tanzania,2014,96.16
Thailand,2005,78.76
Thailand,2006,78.76
Togo,2010,88.64
Trinidad and Tobago,2006,23.54
Tunisia,2012,82.37
Turkey,2006,63.73
Uganda,2006,96.95
Uganda,2012,86.47
Ukraine,2005,78.99
Ukraine,2012,91.79
Uruguay,2009,45.34
Uzbekistan,2005,80.19
Uzbekistan,2006,80.19
Venezuela,2006,48.54
Venezuela,2013,68.39
Vietnam,2011,85.52
Vietnam,2012,86.71
Yemen,2006,90.49
Yemen,2010,97.67
Zambia,2008,93.55
Zimbabwe,1999,67.5
