country,year,value
Afghanistan,2008,61.69
Afghanistan,2012,46.16
Afghanistan,2014,47.63
Afghanistan,2017,42.01
Afghanistan,2020,36.71
Africa Western and Central,2017,61.9481370491742
Albania,2004,50.3
Albania,2007,40.95
Albania,2008,46.25
Albania,2009,47.47
Albania,2010,47.43
Albania,2011,51.86
Albania,2012,49.37
Albania,2013,44.1
Albania,2014,43.78
Albania,2015,45.96
Albania,2016,48.48
Albania,2017,50.15
Albania,2018,52.0
Albania,2019,53.39
Algeria,1975,25.37
Algeria,1980,16.98
Algeria,1984,31.93
Algeria,2001,20.2
Algeria,2009,37.22
Algeria,2010,37.55
Algeria,2011,36.15
Algeria,2014,36.43
Algeria,2015,37.03
Algeria,2016,37.6
Algeria,2017,36.91
American Samoa,1974,49.94
American Samoa,2000,49.25
American Samoa,2005,53.95
American Samoa,2010,47.79
Angola,2004,52.12
Angola,2009,64.48
Angola,2010,69.98
Angola,2011,71.62
Angola,2014,39.38
Antigua and Barbuda,1991,67.47
Antigua and Barbuda,2001,65.76
Arab World,2007,43.1276803256958
Arab World,2008,44.5345794751242
Arab World,2009,42.1632907821801
Arab World,2011,43.2694891509229
Arab World,2014,41.1964679156247
Argentina,1990,46.6
Argentina,1991,47.0
Argentina,1992,47.3
Argentina,1993,47.1
Argentina,1994,44.8
Argentina,1995,43.7
Argentina,1996,43.7
Argentina,1997,46.2
Argentina,1998,46.7
Argentina,1999,46.7
Argentina,2000,49.5
Argentina,2001,46.4
Argentina,2002,47.6
Argentina,2003,51.9
Argentina,2004,53.57
Argentina,2005,54.43
Argentina,2006,55.57
Argentina,2007,55.8
Argentina,2008,55.69
Argentina,2009,55.53
Argentina,2010,55.54
Argentina,2011,56.3
Argentina,2012,56.01
Argentina,2013,55.71
Argentina,2014,55.12
Argentina,2017,53.9
Argentina,2018,54.1
Argentina,2019,54.35
Armenia,2000,33.6
Armenia,2007,47.75
Armenia,2008,43.05
Armenia,2009,42.84
Armenia,2010,50.62
Armenia,2011,48.43
Armenia,2012,44.75
Armenia,2013,49.8
Armenia,2014,51.99
Armenia,2015,50.92
Armenia,2016,50.02
Armenia,2017,50.05
Armenia,2018,47.53
Armenia,2019,48.75
Aruba,1991,58.11
Aruba,2000,59.1
Aruba,2007,62.42
Aruba,2010,57.13
Aruba,2011,58.1
Australia,1979,56.95
Australia,1980,57.55
Australia,1981,57.6
Australia,1982,56.43
Australia,1983,54.42
Australia,1984,55.11
Australia,1985,55.78
Australia,1986,56.89
Australia,1987,56.94
Australia,1988,57.87
Australia,1989,59.26
Australia,1990,59.33
Australia,1991,57.09
Australia,1992,56.12
Australia,1993,55.66
Australia,1994,56.82
Australia,1995,58.16
Australia,1996,58.12
Australia,1997,57.84
Australia,1998,58.16
Australia,1999,58.45
Australia,2000,59.17
Australia,2001,59.03
Australia,2002,59.33
Australia,2003,59.82
Australia,2004,60.04
Australia,2005,61.16
Australia,2006,61.66
Australia,2007,62.32
Australia,2008,62.71
Australia,2009,61.79
Australia,2010,61.98
Australia,2011,62.1
Australia,2012,61.75
Australia,2013,61.26
Australia,2014,60.77
Australia,2015,61.06
Australia,2016,61.16
Australia,2017,61.53
Australia,2018,62.16
Australia,2019,62.55
Australia,2020,60.84
Austria,1980,52.05
Austria,1982,52.76
Austria,1983,51.69
Austria,1984,52.61
Austria,1985,52.33
Austria,1986,52.86
Austria,1987,52.91
Austria,1988,52.84
Austria,1989,53.16
Austria,1990,53.64
Austria,1991,53.9
Austria,1992,54.55
Austria,1993,54.28
Austria,1994,56.98
Austria,1995,56.85
Austria,1996,55.72
Austria,1997,55.43
Austria,1998,55.6
Austria,1999,56.21
Austria,2000,55.96
Austria,2001,55.9
Austria,2002,56.1
Austria,2003,56.33
Austria,2004,53.92
Austria,2005,55.26
Austria,2006,55.98
Austria,2007,57.02
Austria,2008,57.69
Austria,2009,57.24
Austria,2010,57.48
Austria,2011,57.73
Austria,2012,57.81
Austria,2013,57.67
Austria,2014,57.28
Austria,2015,57.25
Austria,2016,57.53
Austria,2017,57.85
Austria,2018,58.39
Austria,2019,58.61
Austria,2020,57.51
Azerbaijan,1993,49.99
Azerbaijan,1996,47.27
Azerbaijan,1997,46.9
Azerbaijan,1998,46.56
Azerbaijan,1999,46.19
Azerbaijan,2000,68.4
