country,year,value
Afghanistan,2017,0.412
Afghanistan,2018,0.42040342092514
Afghanistan,2020,0.427129328250885
Albania,2010,0.538223922252655
Albania,2017,0.622
Albania,2018,0.613888561725616
Albania,2020,0.619630217552185
Algeria,2010,0.524350702762604
Algeria,2017,0.512
Algeria,2018,0.520891547203064
Algeria,2020,0.52238005399704
Angola,2017,0.394
Angola,2018,0.395108729600906
Angola,2020,0.397130608558655
Antigua and Barbuda,2018,0.571450889110565
Antigua and Barbuda,2020,0.581206917762756
Argentina,2010,0.576892852783203
Argentina,2017,0.602
Argentina,2018,0.619519352912903
Argentina,2020,0.604211807250977
Armenia,2017,0.565
Armenia,2018,0.569255113601685
Armenia,2020,0.566902577877045
Australia,2010,0.746360182762146
Australia,2017,0.789
Australia,2018,0.778917968273163
Australia,2020,0.768099308013916
Austria,2010,0.733180522918701
Austria,2017,0.798
Austria,2018,0.770269393920898
Austria,2020,0.745951056480408
Azerbaijan,2010,0.499341547489166
Azerbaijan,2018,0.633723199367523
Azerbaijan,2020,0.584461212158203
Bahrain,2010,0.588415563106537
Bahrain,2017,0.656
Bahrain,2018,0.648874461650848
Bahrain,2020,0.634944796562195
Bangladesh,2017,0.475
Bangladesh,2018,0.455447226762772
Bangladesh,2020,0.461095005273819
Belarus,2020,0.679396986961365
Belgium,2010,0.748938798904419
Belgium,2017,0.763
Belgium,2018,0.766138792037964
Belgium,2020,0.759734630584717
Benin,2010,0.391988635063171
Benin,2017,0.434
Benin,2018,0.42304053902626
Benin,2020,0.426536113023758
Bhutan,2020,0.490454584360123
Bosnia and Herzegovina,2017,0.623
Bosnia and Herzegovina,2018,0.62144273519516
Bosnia and Herzegovina,2020,0.578377842903137
Botswana,2010,0.369378745555878
Botswana,2017,0.421
Botswana,2018,0.41044482588768
Botswana,2020,0.411709696054459
Brunei,2020,0.619187653064728
Bulgaria,2010,0.628699123859406
Bulgaria,2017,0.674
Bulgaria,2018,0.669789135456085
Bulgaria,2020,0.612104177474976
Burkina Faso,2010,0.332550436258316
Burkina Faso,2017,0.37
Burkina Faso,2018,0.394724458456039
Burkina Faso,2020,0.399373054504394
Burundi,2010,0.356033205986023
Burundi,2017,0.396
Burundi,2018,0.395465612411499
Burundi,2020,0.391994088888168
Cameroon,2010,0.402528613805771
Cameroon,2017,0.421
Cameroon,2018,0.416460037231445
Cameroon,2020,0.421629875898361
Canada,2010,0.767898976802826
Canada,2017,0.799
Canada,2018,0.800194919109344
Canada,2020,0.794975936412811
Chad,2010,0.30916491150856
Chad,2017,0.315
Chad,2018,0.326885849237442
Chad,2020,0.328492105007172
Chile,2010,0.617963373661041
Chile,2017,0.669
Chile,2018,0.668013453483582
Chile,2020,0.652148067951202
China,2017,0.666
China,2018,0.652821958065033
China,2020,0.659694254398346
Colombia,2010,0.585434257984161
Colombia,2017,0.573
Colombia,2018,0.599598526954651
Colombia,2020,0.610185623168945
Comoros,2017,0.444
Comoros,2018,0.431151956319809
