country,year,value
Afghanistan,2013,565351.724624634
Afghanistan,2018,720899.999141693
Afghanistan,2019,484853.535890579
Africa Eastern and Southern,2013,8097694.59324889
Africa Eastern and Southern,2018,11104557.4173331
Africa Eastern and Southern,2019,13821516.2158012
Africa Western and Central,2013,11275936.2244979
Africa Western and Central,2018,12813422.9704738
Africa Western and Central,2019,9701568.27569008
Albania,2013,178411.200642586
Albania,2018,205630.004405975
Albania,2019,359183.28166008
Algeria,2013,149554.997682571
Algeria,2018,185709.998011589
Algeria,2019,276891.618967056
Angola,2013,481106.549501419
Angola,2018,95890.000462532
Angola,2019,312759.786844254
Antigua and Barbuda,2013,262256.503105164
Antigua and Barbuda,2018,8334.19989794493
Antigua and Barbuda,2019,62986.7836833
Arab World,2013,3724876.22289918
Arab World,2018,10963217.8087509
Arab World,2019,5762867.48761777
Argentina,2013,26011.8003934622
Argentina,2018,95169.9987053871
Argentina,2019,83160.4301929474
Armenia,2013,706270.396709442
Armenia,2018,345160.007476807
Armenia,2019,401137.262582779
Azerbaijan,2013,692265.808582306
Azerbaijan,2018,212105.095386505
Azerbaijan,2019,313018.292188644
Bangladesh,2013,1673588.75274658
Bangladesh,2018,307875.514030457
Bangladesh,2019,1428819.53716278
Belarus,2013,1075.8062126115
Belarus,2018,253289.997577667
Belarus,2019,202964.186668396
Belize,2013,340762.823820114
Belize,2018,110519.997775555
Belize,2019,141823.142766953
Benin,2013,730363.667011261
Benin,2018,494055.00292778
Benin,2019,534642.87519455
Bhutan,2013,120204.612612724
Bhutan,2018,247630.000114441
Bhutan,2019,340100.526809692
Bolivia,2013,401287.704706192
Bolivia,2018,264440.00005722
Bolivia,2019,709772.58682251
Bosnia and Herzegovina,2013,258829.414844513
Bosnia and Herzegovina,2018,127938.494086266
Bosnia and Herzegovina,2019,106711.447238922
Botswana,2018,423456.609249115
Botswana,2019,241113.796830177
Brazil,2013,43155.3721427917
Brazil,2018,26429.9996197224
Brazil,2019,16481.0009300709
Burkina Faso,2013,402246.922254562
