country,year,value
Afghanistan,2015,48.4
Albania,2005,19.6
Albania,2009,21.7
Albania,2018,5.2
Angola,2016,16.3
Armenia,2000,27.1
Armenia,2005,17.4
Armenia,2010,7.0
Armenia,2016,8.6
Azerbaijan,2006,34.6
Bangladesh,2007,16.0
Bangladesh,2011,18.8
Bangladesh,2014,14.9
Bangladesh,2018,9.8
Belize,2006,8.6
Benin,2001,51.0
Benin,2006,36.4
Benin,2012,8.8
Benin,2018,22.6
Bolivia,2003,16.8
Bolivia,2008,12.3
Bosnia and Herzegovina,2006,4.1
Burkina Faso,2003,55.3
Burkina Faso,2006,48.4
Burkina Faso,2010,30.4
Burundi,2010,61.7
Burundi,2017,51.8
Cambodia,2005,45.0
Cambodia,2010,39.1
Cambodia,2014,43.7
Cameroon,2004,45.0
Cameroon,2011,37.4
Cameroon,2018,21.8
Chad,2015,59.7
Colombia,2010,1.9
Colombia,2015,2.4
Comoros,2012,29.7
Congo,2005,54.6
Congo,2012,46.8
Cote d'Ivoire,2012,32.7
Democratic Republic of Congo,2007,55.5
Democratic Republic of Congo,2014,51.4
Dominican Republic,2002,7.0
Dominican Republic,2007,3.0
Dominican Republic,2013,1.7
Egypt,2005,39.8
Egypt,2008,29.4
Egypt,2014,24.1
Eritrea,2002,51.0
Eswatini,2007,11.1
Ethiopia,2000,64.5
Ethiopia,2005,64.6
Ethiopia,2011,51.8
Ethiopia,2016,47.5
Gabon,2012,40.2
Gambia,2006,53.0
Gambia,2013,35.3
Georgia,2005,5.9
Ghana,2003,37.1
Ghana,2008,26.3
Ghana,2014,20.9
Guatemala,2015,7.6
Guinea,2005,70.1
Guinea,2012,81.0
Guinea,2018,52.3
Guinea-Bissau,2006,26.8
Guyana,2007,16.6
Guyana,2009,11.7
Haiti,2000,27.6
Haiti,2006,22.6
Haiti,2012,10.9
Haiti,2017,10.1
Honduras,2006,12.0
Honduras,2012,9.5
India,2006,34.7
India,2016,32.7
Indonesia,2003,19.6
Indonesia,2007,24.7
Indonesia,2012,27.3
Indonesia,2017,27.2
Jordan,2002,36.6
Jordan,2007,41.8
Jordan,2012,17.0
Jordan,2018,6.7
Kazakhstan,2006,7.1
Kenya,2003,55.1
Kenya,2009,41.7
Kenya,2014,33.3
Kyrgyzstan,2006,22.4
Kyrgyzstan,2012,25.6
Lesotho,2004,37.1
Lesotho,2009,23.6
Lesotho,2014,22.0
Liberia,2007,44.6
Liberia,2013,32.2
Liberia,2020,26.6
Madagascar,2004,24.9
Madagascar,2009,28.2
Malawi,2000,21.8
Malawi,2004,17.2
Malawi,2010,7.4
Malawi,2016,8.8
Maldives,2009,18.2
Maldives,2017,15.9
Mali,2001,71.3
Mali,2006,52.6
Mali,2013,48.7
Mali,2018,51.7
Moldova,2005,17.9
Mongolia,2005,11.9
Montenegro,2006,10.1
Morocco,2004,49.4
Mozambique,2003,38.1
Mozambique,2011,7.5
Mozambique,2015,4.2
Myanmar,2016,42.0
Namibia,2007,25.9
Namibia,2013,19.9
Nepal,2001,25.2
Nepal,2006,19.9
Nepal,2011,0.7
Nepal,2016,24.4
Nicaragua,2001,9.4
Niger,2006,51.8
Niger,2012,42.0
Nigeria,2003,49.4
Nigeria,2008,30.5
Nigeria,2013,24.6
Nigeria,2018,21.4
North Macedonia,2005,15.7
Pakistan,2013,31.1
Pakistan,2018,27.8
Papua New Guinea,2018,59.3
Peru,2006,2.1
Peru,2008,3.3
Peru,2009,3.9
Peru,2010,3.4
Peru,2011,2.3
Peru,2012,2.2
Philippines,2003,20.5
Philippines,2008,11.5
Philippines,2013,10.6
Philippines,2017,8.6
Rwanda,2000,56.4
Rwanda,2005,41.1
Rwanda,2010,43.6
Rwanda,2015,29.4
Sao Tome and Principe,2009,11.7
Senegal,2005,48.6
Senegal,2011,40.1
Senegal,2013,45.2
Senegal,2014,43.3
Senegal,2015,43.9
Senegal,2016,37.5
Senegal,2017,35.4
Senegal,2018,33.2
Senegal,2019,29.4
Serbia,2006,5.6
Sierra Leone,2005,73.7
Sierra Leone,2008,49.4
Sierra Leone,2013,52.9
Sierra Leone,2019,38.1
Somalia,2006,56.2
South Africa,2016,3.8
Tajikistan,2005,60.5
Tajikistan,2012,44.3
Tajikistan,2017,49.9
Tanzania,2005,47.2
Tanzania,2010,39.8
Tanzania,2016,47.9
Timor,2010,76.4
Timor,2016,62.8
Togo,2006,41.4
Togo,2014,18.9
Trinidad and Tobago,2006,6.5
Turkey,2003,23.2
Turkey,2008,14.5
Turkey,2013,8.8
Turkmenistan,2000,43.6
Uganda,2001,67.3
Uganda,2006,56.0
Uganda,2011,45.0
Uganda,2016,38.5
Ukraine,2005,4.4
Ukraine,2007,3.1
Vietnam,2006,57.3
Yemen,2013,29.9
Zambia,2002,60.9
Zambia,2007,42.6
Zambia,2014,33.1
Zambia,2018,31.3
Zimbabwe,1999,31.2
Zimbabwe,2006,30.2
Zimbabwe,2011,21.4
Zimbabwe,2015,21.4
