Montenegro,Montenegro
Morocco,Morocco
Mozambique,Mozambique
Myanmar,Myanmar
Namibia,Namibia
Nauru,Nauru
Nepal,Nepal
Netherlands,Netherlands
New Caledonia,New Caledonia
New Zealand,New Zealand
Nicaragua,Nicaragua
Niger,Niger
Nigeria,Nigeria
Niue,Niue
North Macedonia,North Macedonia
Norway,Norway
Oman,Oman
Pakistan,Pakistan
Palau,Palau
Palestine,Palestine
Panama,Panama
Papua New Guinea,Papua New Guinea
Paraguay,Paraguay
Peru,Peru
Philippines,Philippines
Poland,Poland
Portugal,Portugal
Puerto Rico,Puerto Rico
Qatar,Qatar
Republic of Korea,South Korea
Republic of Moldova,Moldova
Romania,Romania
Russian Federation,Russia
Rwanda,Rwanda
Saint Kitts and Nevis,Saint Kitts and Nevis
Saint Lucia,Saint Lucia
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Samoa,Samoa
Sao Tome and Principe,Sao Tome and Principe
Saudi Arabia,Saudi Arabia
Senegal,Senegal
Serbia,Serbia
Seychelles,Seychelles
Sierra Leone,Sierra Leone
Singapore,Singapore
Slovakia,Slovakia
Slovenia,Slovenia
Solomon Islands,Solomon Islands
Somalia,Somalia
South Africa,South Africa
South Sudan,South Sudan
Spain,Spain
Sri Lanka,Sri Lanka
Sudan,Sudan
Suriname,Suriname
Sweden,Sweden
Switzerland,Switzerland
Syrian Arab Republic,Syria
Tajikistan,Tajikistan
Thailand,Thailand
Timor-Leste,Timor
Togo,Togo
Tokelau,Tokelau
Tonga,Tonga
Trinidad and Tobago,Trinidad and Tobago
Tunisia,Tunisia
Turkey,Turkey
Turkmenistan,Turkmenistan
Tuvalu,Tuvalu
Uganda,Uganda
Ukraine,Ukraine
United Arab Emirates,United Arab Emirates
United Kingdom of Great Britain and Northern Ireland,United Kingdom
United Republic of Tanzania,Tanzania
United States of America,United States
Uruguay,Uruguay
Uzbekistan,Uzbekistan
Vanuatu,Vanuatu
Venezuela (Bolivarian Republic of),Venezuela
Viet Nam,Vietnam
Yemen,Yemen
Zambia,Zambia
Zimbabwe,Zimbabwe
World,World
Africa,Africa
Eastern Africa,Eastern Africa
Middle Africa,Middle Africa
Northern Africa,Northern Africa
North Africa (excluding Sudan),North Africa (excluding Sudan)
Southern Africa,Southern Africa
Western Africa,Western Africa
Sub-Saharan Africa,Sub-Saharan Africa
Sub-Saharan Africa (including Sudan),Sub-Saharan Africa (including Sudan)
Northern America and Europe,Northern America and Europe
Northern America,Northern America
Europe,Europe
Eastern Europe,Eastern Europe
Northern Europe,Northern Europe
Southern Europe,Southern Europe
Western Europe,"Europe, Western"
Latin America and the Caribbean,Latin America and the Caribbean 
Central America,Central America
Caribbean,Caribbean
South America,South America
Asia,Asia
Central Asia,"Asia, Central"
Eastern Asia,Eastern Asia
East Asia (excluding China),East Asia (excluding China)
Southern Asia,Southern Asia
South Asia (excluding India),South Asia (excluding India)
South-eastern Asia,South Eastern Asia
Western Asia,Western Asia
Central Asia and Southern Asia,Central and Southern Asia
Eastern Asia and South-eastern Asia,Eastern and South-Eastern Asia
Western Asia and Northern Africa,Western Asia and Northern Africa
Oceania,Oceania
Australia and New Zealand,Australia & New Zealand
Melanesia,Melanesia
Micronesia,Micronesia (country)
Polynesia,Polynesia
Least Developed Countries,Least Developed Countries
Land Locked Developing Countries,Land Locked Developing Countries
Small Island Developing States,Small island developing States
Low Income Food Deficit Countries,Low Income Food Deficit Countries
Low income economies,Low income
Lower-middle-income economies,Lower middle income
High-income economies,High income
Upper-middle-income economies,Upper middle income
