country,year,value
Algeria,1990,0.0
Algeria,1991,0.0
Algeria,1992,0.0
Algeria,1993,0.0
Algeria,1994,0.0
Algeria,1995,0.0
Algeria,1996,0.0
Algeria,1997,0.0
Algeria,1998,0.0
Algeria,1999,0.0
Algeria,2000,0.0
Algeria,2001,0.0
Algeria,2002,0.0
Algeria,2003,0.0
Algeria,2004,0.0
Algeria,2005,0.0
Algeria,2006,0.0
Algeria,2007,0.0
Algeria,2008,0.0
Algeria,2009,0.0
Algeria,2010,0.0091
Algeria,2011,0.01811875
Algeria,2012,0.026723014
Algeria,2013,0.0286
Algeria,2014,0.06
Algeria,2015,0.058
Algeria,2016,0.245
Algeria,2017,0.504
Algeria,2018,0.603
Algeria,2019,0.615
Algeria,2020,0.685
Algeria,2021,0.664
Argentina,1990,0.0
Argentina,1991,0.0
Argentina,1992,0.0
Argentina,1993,0.0
Argentina,1994,0.0
Argentina,1995,0.0
Argentina,1996,0.0
Argentina,1997,0.0
Argentina,1998,1.7e-05
Argentina,1999,2.6e-05
Argentina,2000,3.6e-05
Argentina,2001,4.3e-05
Argentina,2002,4.7e-05
Argentina,2003,6.5e-05
Argentina,2004,7e-05
Argentina,2005,8.1e-05
Argentina,2006,9e-05
Argentina,2007,0.0001089
Argentina,2008,0.0001437
Argentina,2009,7.6084e-05
Argentina,2010,8.589e-05
Argentina,2011,0.001614
Argentina,2012,0.008172967
Argentina,2013,0.015074079
Argentina,2014,0.015944
Argentina,2015,0.014683
Argentina,2016,0.014273
Argentina,2017,0.016417
Argentina,2018,0.10813
Argentina,2019,0.799697913
Argentina,2020,1.344358
Argentina,2021,2.19556341
Australia,1990,0.0
Australia,1991,0.00545
Australia,1992,0.0121
Australia,1993,0.0146
Australia,1994,0.0174
Australia,1995,0.02115
Australia,1996,0.0256
Australia,1997,0.03065
Australia,1998,0.0356
Australia,1999,0.0406
Australia,2000,0.04675
Australia,2001,0.05415
Australia,2002,0.0583
Australia,2003,0.0632
Australia,2004,0.07295
Australia,2005,0.08405
Australia,2006,0.0975
Australia,2007,0.11375
Australia,2008,0.1392
Australia,2009,0.29024203
Australia,2010,0.97764828
Australia,2011,2.04454657
Australia,2012,2.412
Australia,2013,3.8474
Australia,2014,4.952
Australia,2015,6.195524404
Australia,2016,7.439775697
Australia,2017,8.91755657
Australia,2018,12.33254445
Australia,2019,18.2969867
Australia,2020,23.84266127
