country;variable;percentile;year;value;age;pop
MH;mptfop999i;p0p100;2005;3385597.0;999;i
MH;mptfop999i;p0p100;2006;4388145.0;999;i
MH;mptfop999i;p0p100;2007;4617914.0;999;i
MH;mptfop999i;p0p100;2008;4023749.0;999;i
MH;mptfop999i;p0p100;2009;4086444.0;999;i
MH;mptfop999i;p0p100;2010;4222552.0;999;i
MH;mptfop999i;p0p100;2011;3213699.0;999;i
MH;mptfop999i;p0p100;2012;2793201.0;999;i
MH;mptfop999i;p0p100;2013;2556732.0;999;i
MH;mptfop999i;p0p100;2014;2508778.0;999;i
MH;mptfop999i;p0p100;2015;2517389.0;999;i
MH;mptfop999i;p0p100;2016;2166383.0;999;i
MH;mptfop999i;p0p100;2017;2467423.0;999;i
MH;mptfop999i;p0p100;2018;2509117.0;999;i
MH;afinpx999i;p0p100;1997;458.0;999;i
MH;afinpx999i;p0p100;1998;433.1;999;i
MH;afinpx999i;p0p100;1999;398.9;999;i
MH;afinpx999i;p0p100;2000;352.5;999;i
MH;afinpx999i;p0p100;2001;336.5;999;i
MH;afinpx999i;p0p100;2002;310.9;999;i
MH;afinpx999i;p0p100;2003;302.8;999;i
MH;afinpx999i;p0p100;2004;347.8;999;i
MH;afinpx999i;p0p100;2005;265.2;999;i
MH;afinpx999i;p0p100;2006;342.1;999;i
MH;afinpx999i;p0p100;2007;310.6;999;i
MH;afinpx999i;p0p100;2008;279.8;999;i
MH;afinpx999i;p0p100;2009;280.6;999;i
MH;afinpx999i;p0p100;2010;322.1;999;i
MH;afinpx999i;p0p100;2011;420.2;999;i
MH;afinpx999i;p0p100;2012;1134.7;999;i
MH;afinpx999i;p0p100;2013;1007.0;999;i
MH;afinpx999i;p0p100;2014;555.8;999;i
MH;afinpx999i;p0p100;2015;394.8;999;i
MH;afinpx999i;p0p100;2016;388.3;999;i
MH;afinpx999i;p0p100;2017;411.4;999;i
MH;afinpx999i;p0p100;2018;463.9;999;i
MH;mgsrco999i;p0p100;1997;28295568.0;999;i
MH;mgsrco999i;p0p100;1998;32360862.0;999;i
MH;mgsrco999i;p0p100;1999;30533478.0;999;i
MH;mgsrco999i;p0p100;2000;32972168.0;999;i
MH;mgsrco999i;p0p100;2001;34495636.0;999;i
MH;mgsrco999i;p0p100;2002;39923684.0;999;i
MH;mgsrco999i;p0p100;2003;35326752.0;999;i
MH;mgsrco999i;p0p100;2004;33537142.0;999;i
MH;mgsrco999i;p0p100;2005;31038960.0;999;i
MH;mgsrco999i;p0p100;2006;33256058.0;999;i
MH;mgsrco999i;p0p100;2007;37876536.0;999;i
MH;mgsrco999i;p0p100;2008;30405664.0;999;i
MH;mgsrco999i;p0p100;2009;32954008.0;999;i
MH;mgsrco999i;p0p100;2010;39677236.0;999;i
MH;mgsrco999i;p0p100;2011;44069732.0;999;i
MH;mgsrco999i;p0p100;2012;50895744.0;999;i
MH;mgsrco999i;p0p100;2013;51205408.0;999;i
MH;mgsrco999i;p0p100;2014;42881796.0;999;i
MH;mgsrco999i;p0p100;2015;42595876.0;999;i
MH;agsrco999i;p0p100;1997;560.9;999;i
MH;agsrco999i;p0p100;1998;642.6;999;i
MH;agsrco999i;p0p100;1999;605.5;999;i
MH;agsrco999i;p0p100;2000;649.7;999;i
MH;agsrco999i;p0p100;2001;670.8;999;i
MH;agsrco999i;p0p100;2002;762.3;999;i
MH;agsrco999i;p0p100;2003;660.9;999;i
MH;agsrco999i;p0p100;2004;615.6;999;i
MH;agsrco999i;p0p100;2005;561.7;999;i
MH;agsrco999i;p0p100;2006;596.3;999;i
MH;agsrco999i;p0p100;2007;675.8;999;i
MH;agsrco999i;p0p100;2008;541.3;999;i
MH;agsrco999i;p0p100;2009;585.8;999;i
MH;agsrco999i;p0p100;2010;703.9;999;i
MH;agsrco999i;p0p100;2011;779.6;999;i
MH;agsrco999i;p0p100;2012;897.4;999;i
MH;agsrco999i;p0p100;2013;899.3;999;i
MH;agsrco999i;p0p100;2014;750.0;999;i
MH;agsrco999i;p0p100;2015;741.6;999;i
MH;mcfcnp999i;p0p100;1997;23142.0;999;i
MH;mcfcnp999i;p0p100;1998;22732.0;999;i
MH;mcfcnp999i;p0p100;1999;22648.0;999;i
MH;mcfcnp999i;p0p100;2000;22902.0;999;i
MH;mcfcnp999i;p0p100;2001;23366.0;999;i
MH;mcfcnp999i;p0p100;2002;23838.0;999;i
MH;mcfcnp999i;p0p100;2003;24215.0;999;i
MH;mcfcnp999i;p0p100;2004;24510.0;999;i
MH;mcfcnp999i;p0p100;2005;24141.0;999;i
MH;mcfcnp999i;p0p100;2006;23797.0;999;i
MH;mcfcnp999i;p0p100;2007;24608.0;999;i
MH;mcfcnp999i;p0p100;2008;24378.0;999;i
MH;mcfcnp999i;p0p100;2009;23842.0;999;i
MH;mcfcnp999i;p0p100;2010;24331.0;999;i
MH;mcfcnp999i;p0p100;2011;24309.0;999;i
MH;mcfcnp999i;p0p100;2012;25581.0;999;i
MH;mcfcnp999i;p0p100;2013;25490.0;999;i
MH;mcfcnp999i;p0p100;2014;23674.0;999;i
MH;mcfcnp999i;p0p100;2015;20623.0;999;i
MH;mfdirx999i;p0p100;2007;1009818.0;999;i
MH;mfdirx999i;p0p100;2008;1341700.0;999;i
MH;mfdirx999i;p0p100;2009;1681414.0;999;i
MH;mfdirx999i;p0p100;2010;1000805.0;999;i
MH;mfdirx999i;p0p100;2011;1430410.0;999;i
MH;mfdirx999i;p0p100;2012;1670407.0;999;i
MH;mfdirx999i;p0p100;2013;559788.0;999;i
MH;mfdirx999i;p0p100;2014;96751.0;999;i
MH;mfdirx999i;p0p100;2015;0.0;999;i
MH;mfdirx999i;p0p100;2016;1055328.0;999;i
MH;mfdirx999i;p0p100;2017;116024.0;999;i
MH;mfdirx999i;p0p100;2018;115163.0;999;i
MH;annfin999i;p0p100;1997;688.9;999;i
MH;annfin999i;p0p100;1998;830.4;999;i
MH;annfin999i;p0p100;1999;947.8;999;i
MH;annfin999i;p0p100;2000;972.8;999;i
MH;annfin999i;p0p100;2001;1002.7;999;i
MH;annfin999i;p0p100;2002;892.7;999;i
MH;annfin999i;p0p100;2003;823.5;999;i
MH;annfin999i;p0p100;2004;821.3;999;i
MH;annfin999i;p0p100;2005;1024.9;999;i
MH;annfin999i;p0p100;2006;980.0;999;i
MH;annfin999i;p0p100;2007;962.6;999;i
MH;annfin999i;p0p100;2008;885.1;999;i
MH;annfin999i;p0p100;2009;879.3;999;i
MH;annfin999i;p0p100;2010;742.8;999;i
MH;annfin999i;p0p100;2011;704.7;999;i
MH;annfin999i;p0p100;2012;-85.4;999;i
MH;annfin999i;p0p100;2013;76.7;999;i
MH;annfin999i;p0p100;2014;639.5;999;i
MH;annfin999i;p0p100;2015;989.4;999;i
MH;annfin999i;p0p100;2016;979.2;999;i
MH;annfin999i;p0p100;2017;975.6;999;i
MH;annfin999i;p0p100;2018;983.7;999;i
MH;annfin999i;p0p100;2019;1000.9;999;i
MH;agsrho999i;p0p100;1997;0.0;999;i
MH;agsrho999i;p0p100;1998;0.0;999;i
MH;agsrho999i;p0p100;1999;0.0;999;i
MH;agsrho999i;p0p100;2000;0.0;999;i
MH;agsrho999i;p0p100;2001;0.0;999;i
MH;agsrho999i;p0p100;2002;0.0;999;i
MH;agsrho999i;p0p100;2003;0.0;999;i
MH;agsrho999i;p0p100;2004;0.0;999;i
MH;agsrho999i;p0p100;2005;0.0;999;i
MH;agsrho999i;p0p100;2006;0.0;999;i
MH;agsrho999i;p0p100;2007;0.0;999;i
MH;agsrho999i;p0p100;2008;0.0;999;i
MH;agsrho999i;p0p100;2009;0.0;999;i
MH;agsrho999i;p0p100;2010;0.0;999;i
MH;agsrho999i;p0p100;2011;0.0;999;i
MH;agsrho999i;p0p100;2012;0.0;999;i
MH;agsrho999i;p0p100;2013;0.0;999;i
MH;agsrho999i;p0p100;2014;0.0;999;i
MH;agsrho999i;p0p100;2015;0.0;999;i
MH;xlcyux999i;p0p100;1960;0.4062053687;999;i
MH;xlcyux999i;p0p100;1961;0.4062053687;999;i
MH;xlcyux999i;p0p100;1962;0.4062053687;999;i
MH;xlcyux999i;p0p100;1963;0.4062053687;999;i
MH;xlcyux999i;p0p100;1964;0.4062053687;999;i
MH;xlcyux999i;p0p100;1965;0.4062053687;999;i
MH;xlcyux999i;p0p100;1966;0.4062053687;999;i
MH;xlcyux999i;p0p100;1967;0.4062053687;999;i
MH;xlcyux999i;p0p100;1968;0.4062053687;999;i
MH;xlcyux999i;p0p100;1969;0.4062053687;999;i
MH;xlcyux999i;p0p100;1970;0.4062053687;999;i
MH;xlcyux999i;p0p100;1971;0.4062053687;999;i
MH;xlcyux999i;p0p100;1972;0.4454211234;999;i
MH;xlcyux999i;p0p100;1973;0.5026601968;999;i
MH;xlcyux999i;p0p100;1974;0.5099160481;999;i
MH;xlcyux999i;p0p100;1975;0.5376854754;999;i
MH;xlcyux999i;p0p100;1976;0.5150881395;999;i
MH;xlcyux999i;p0p100;1977;0.5382643017;999;i
MH;xlcyux999i;p0p100;1978;0.5939690314;999;i
MH;xlcyux999i;p0p100;1979;0.6431120811;999;i
MH;xlcyux999i;p0p100;1980;0.6673847614;999;i
MH;xlcyux999i;p0p100;1981;0.5866679647;999;i
MH;xlcyux999i;p0p100;1982;0.5283899573;999;i
