country;variable;percentile;year;value;age;pop
MW;tptinc992j;p0p97;1980;0.0;992;j
MW;tptinc992j;p0p97;1981;0.0;992;j
MW;tptinc992j;p0p97;1982;0.0;992;j
MW;tptinc992j;p0p97;1983;0.0;992;j
MW;tptinc992j;p0p97;1984;0.0;992;j
MW;tptinc992j;p0p97;1985;0.0;992;j
MW;tptinc992j;p0p97;1986;0.0;992;j
MW;tptinc992j;p0p97;1987;0.0;992;j
MW;tptinc992j;p0p97;1988;0.0;992;j
MW;tptinc992j;p0p97;1989;0.0;992;j
MW;tptinc992j;p0p97;1990;0.0;992;j
MW;tptinc992j;p0p97;1991;0.0;992;j
MW;tptinc992j;p0p97;1992;0.0;992;j
MW;tptinc992j;p0p97;1993;0.0;992;j
MW;tptinc992j;p0p97;1994;0.0;992;j
MW;tptinc992j;p0p97;1995;0.0;992;j
MW;tptinc992j;p0p97;1996;0.0;992;j
MW;tptinc992j;p0p97;1997;0.0;992;j
MW;tptinc992j;p0p97;1998;0.0;992;j
MW;tptinc992j;p0p97;1999;0.0;992;j
MW;tptinc992j;p0p97;2000;0.0;992;j
MW;tptinc992j;p0p97;2001;0.0;992;j
MW;tptinc992j;p0p97;2002;0.0;992;j
MW;tptinc992j;p0p97;2003;0.0;992;j
MW;tptinc992j;p0p97;2004;0.0;992;j
MW;tptinc992j;p0p97;2005;0.0;992;j
MW;tptinc992j;p0p97;2006;0.0;992;j
MW;tptinc992j;p0p97;2007;0.0;992;j
MW;tptinc992j;p0p97;2008;0.0;992;j
MW;tptinc992j;p0p97;2009;0.0;992;j
MW;tptinc992j;p0p97;2010;0.0;992;j
MW;tptinc992j;p0p97;2011;0.0;992;j
MW;tptinc992j;p0p97;2012;0.0;992;j
MW;tptinc992j;p0p97;2013;0.0;992;j
MW;tptinc992j;p0p97;2014;0.0;992;j
MW;tptinc992j;p0p97;2015;0.0;992;j
MW;tptinc992j;p0p97;2016;0.0;992;j
MW;tptinc992j;p0p97;2017;0.0;992;j
MW;tptinc992j;p0p97;2018;0.0;992;j
MW;tptinc992j;p0p97;2019;0.0;992;j
MW;tptinc992j;p0p98;1980;0.0;992;j
MW;tptinc992j;p0p98;1981;0.0;992;j
MW;tptinc992j;p0p98;1982;0.0;992;j
MW;tptinc992j;p0p98;1983;0.0;992;j
MW;tptinc992j;p0p98;1984;0.0;992;j
MW;tptinc992j;p0p98;1985;0.0;992;j
MW;tptinc992j;p0p98;1986;0.0;992;j
MW;tptinc992j;p0p98;1987;0.0;992;j
MW;tptinc992j;p0p98;1988;0.0;992;j
MW;tptinc992j;p0p98;1989;0.0;992;j
MW;tptinc992j;p0p98;1990;0.0;992;j
MW;tptinc992j;p0p98;1991;0.0;992;j
MW;tptinc992j;p0p98;1992;0.0;992;j
MW;tptinc992j;p0p98;1993;0.0;992;j
MW;tptinc992j;p0p98;1994;0.0;992;j
MW;tptinc992j;p0p98;1995;0.0;992;j
MW;tptinc992j;p0p98;1996;0.0;992;j
MW;tptinc992j;p0p98;1997;0.0;992;j
MW;tptinc992j;p0p98;1998;0.0;992;j
MW;tptinc992j;p0p98;1999;0.0;992;j
MW;tptinc992j;p0p98;2000;0.0;992;j
MW;tptinc992j;p0p98;2001;0.0;992;j
MW;tptinc992j;p0p98;2002;0.0;992;j
MW;tptinc992j;p0p98;2003;0.0;992;j
MW;tptinc992j;p0p98;2004;0.0;992;j
MW;tptinc992j;p0p98;2005;0.0;992;j
MW;tptinc992j;p0p98;2006;0.0;992;j
MW;tptinc992j;p0p98;2007;0.0;992;j
MW;tptinc992j;p0p98;2008;0.0;992;j
MW;tptinc992j;p0p98;2009;0.0;992;j
MW;tptinc992j;p0p98;2010;0.0;992;j
MW;tptinc992j;p0p98;2011;0.0;992;j
MW;tptinc992j;p0p98;2012;0.0;992;j
MW;tptinc992j;p0p98;2013;0.0;992;j
MW;tptinc992j;p0p98;2014;0.0;992;j
MW;tptinc992j;p0p98;2015;0.0;992;j
MW;tptinc992j;p0p98;2016;0.0;992;j
MW;tptinc992j;p0p98;2017;0.0;992;j
MW;tptinc992j;p0p98;2018;0.0;992;j
MW;tptinc992j;p0p98;2019;0.0;992;j
MW;aptinc992j;p1p100;1980;471478.3;992;j
MW;aptinc992j;p1p100;1981;437661.0;992;j
MW;aptinc992j;p1p100;1982;447319.8;992;j
MW;aptinc992j;p1p100;1983;453511.1;992;j
MW;aptinc992j;p1p100;1984;463515.8;992;j
MW;aptinc992j;p1p100;1985;462668.2;992;j
MW;aptinc992j;p1p100;1986;433788.8;992;j
