country;variable;percentile;year;value;age;pop
US-NH;sfiinc992t;p99p100;1917;0.1503;992;t
US-NH;sfiinc992t;p99p100;1918;0.1443;992;t
US-NH;sfiinc992t;p99p100;1919;0.1355;992;t
US-NH;sfiinc992t;p99p100;1920;0.1203;992;t
US-NH;sfiinc992t;p99p100;1921;0.1273;992;t
US-NH;sfiinc992t;p99p100;1922;0.1373;992;t
US-NH;sfiinc992t;p99p100;1923;0.1268;992;t
US-NH;sfiinc992t;p99p100;1924;0.1371;992;t
US-NH;sfiinc992t;p99p100;1925;0.1422;992;t
US-NH;sfiinc992t;p99p100;1926;0.1427;992;t
US-NH;sfiinc992t;p99p100;1927;0.1668;992;t
US-NH;sfiinc992t;p99p100;1928;0.1702;992;t
US-NH;sfiinc992t;p99p100;1929;0.1659;992;t
US-NH;sfiinc992t;p99p100;1930;0.1374;992;t
US-NH;sfiinc992t;p99p100;1931;0.135;992;t
US-NH;sfiinc992t;p99p100;1932;0.1363;992;t
US-NH;sfiinc992t;p99p100;1933;0.1363;992;t
US-NH;sfiinc992t;p99p100;1934;0.1377;992;t
US-NH;sfiinc992t;p99p100;1935;0.1384;992;t
US-NH;sfiinc992t;p99p100;1936;0.1657;992;t
US-NH;sfiinc992t;p99p100;1937;0.1587;992;t
US-NH;sfiinc992t;p99p100;1938;0.1369;992;t
US-NH;sfiinc992t;p99p100;1939;0.146;992;t
US-NH;sfiinc992t;p99p100;1940;0.1463;992;t
US-NH;sfiinc992t;p99p100;1941;0.1364;992;t
US-NH;sfiinc992t;p99p100;1942;0.115;992;t
US-NH;sfiinc992t;p99p100;1943;0.1087;992;t
US-NH;sfiinc992t;p99p100;1944;0.0954;992;t
US-NH;sfiinc992t;p99p100;1945;0.1083;992;t
US-NH;sfiinc992t;p99p100;1946;0.1204;992;t
US-NH;sfiinc992t;p99p100;1947;0.1036;992;t
US-NH;sfiinc992t;p99p100;1948;0.0932;992;t
US-NH;sfiinc992t;p99p100;1949;0.0964;992;t
US-NH;sfiinc992t;p99p100;1950;0.1072;992;t
US-NH;sfiinc992t;p99p100;1951;0.1076;992;t
US-NH;sfiinc992t;p99p100;1952;0.0878;992;t
US-NH;sfiinc992t;p99p100;1953;0.0872;992;t
US-NH;sfiinc992t;p99p100;1954;0.0919;992;t
US-NH;sfiinc992t;p99p100;1955;0.0918;992;t
US-NH;sfiinc992t;p99p100;1956;0.0809;992;t
US-NH;sfiinc992t;p99p100;1957;0.0833;992;t
