country;variable;percentile;year;value;age;pop
US-UT;sptinc992t;p99.5p100;1917;0.0984;992;t
US-UT;sptinc992t;p99.5p100;1918;0.072;992;t
US-UT;sptinc992t;p99.5p100;1919;0.0657;992;t
US-UT;sptinc992t;p99.5p100;1920;0.0686;992;t
US-UT;sptinc992t;p99.5p100;1921;0.0734;992;t
US-UT;sptinc992t;p99.5p100;1922;0.0793;992;t
US-UT;sptinc992t;p99.5p100;1923;0.073;992;t
US-UT;sptinc992t;p99.5p100;1924;0.08;992;t
US-UT;sptinc992t;p99.5p100;1925;0.0915;992;t
US-UT;sptinc992t;p99.5p100;1926;0.0907;992;t
US-UT;sptinc992t;p99.5p100;1927;0.1018;992;t
US-UT;sptinc992t;p99.5p100;1928;0.1091;992;t
US-UT;sptinc992t;p99.5p100;1929;0.104;992;t
US-UT;sptinc992t;p99.5p100;1930;0.0866;992;t
US-UT;sptinc992t;p99.5p100;1931;0.086;992;t
US-UT;sptinc992t;p99.5p100;1932;0.0815;992;t
US-UT;sptinc992t;p99.5p100;1933;0.0833;992;t
US-UT;sptinc992t;p99.5p100;1934;0.0944;992;t
US-UT;sptinc992t;p99.5p100;1935;0.0878;992;t
US-UT;sptinc992t;p99.5p100;1936;0.1014;992;t
US-UT;sptinc992t;p99.5p100;1937;0.1041;992;t
US-UT;sptinc992t;p99.5p100;1938;0.0901;992;t
US-UT;sptinc992t;p99.5p100;1939;0.0906;992;t
US-UT;sptinc992t;p99.5p100;1940;0.0905;992;t
US-UT;sptinc992t;p99.5p100;1941;0.0943;992;t
US-UT;sptinc992t;p99.5p100;1942;0.0719;992;t
US-UT;sptinc992t;p99.5p100;1943;0.0593;992;t
US-UT;sptinc992t;p99.5p100;1944;0.0583;992;t
US-UT;sptinc992t;p99.5p100;1945;0.0627;992;t
US-UT;sptinc992t;p99.5p100;1946;0.07;992;t
US-UT;sptinc992t;p99.5p100;1947;0.0654;992;t
US-UT;sptinc992t;p99.5p100;1948;0.0616;992;t
US-UT;sptinc992t;p99.5p100;1949;0.0597;992;t
US-UT;sptinc992t;p99.5p100;1950;0.0655;992;t
US-UT;sptinc992t;p99.5p100;1951;0.0665;992;t
US-UT;sptinc992t;p99.5p100;1952;0.0613;992;t
US-UT;sptinc992t;p99.5p100;1953;0.0516;992;t
US-UT;sptinc992t;p99.5p100;1954;0.0576;992;t
US-UT;sptinc992t;p99.5p100;1955;0.0548;992;t
US-UT;sptinc992t;p99.5p100;1956;0.0593;992;t
US-UT;sptinc992t;p99.5p100;1957;0.0547;992;t
US-UT;sptinc992t;p99.5p100;1958;0.0526;992;t
US-UT;sptinc992t;p99.5p100;1959;0.0636;992;t
US-UT;sptinc992t;p99.5p100;1960;0.0533;992;t
US-UT;sptinc992t;p99.5p100;1961;0.0542;992;t
US-UT;sptinc992t;p99.5p100;1962;0.0499;992;t
US-UT;sptinc992t;p99.5p100;1963;0.0488;992;t
US-UT;sptinc992t;p99.5p100;1964;0.0557;992;t
US-UT;sptinc992t;p99.5p100;1965;0.056;992;t
US-UT;sptinc992t;p99.5p100;1966;0.0503;992;t
US-UT;sptinc992t;p99.5p100;1967;0.0536;992;t
US-UT;sptinc992t;p99.5p100;1968;0.0582;992;t
US-UT;sptinc992t;p99.5p100;1969;0.0539;992;t
US-UT;sptinc992t;p99.5p100;1970;0.048;992;t
US-UT;sptinc992t;p99.5p100;1971;0.0494;992;t
US-UT;sptinc992t;p99.5p100;1972;0.0495;992;t
US-UT;sptinc992t;p99.5p100;1973;0.0512;992;t
US-UT;sptinc992t;p99.5p100;1974;0.0498;992;t
US-UT;sptinc992t;p99.5p100;1975;0.0537;992;t
US-UT;sptinc992t;p99.5p100;1976;0.049;992;t
US-UT;sptinc992t;p99.5p100;1977;0.0529;992;t
US-UT;sptinc992t;p99.5p100;1978;0.0527;992;t
US-UT;sptinc992t;p99.5p100;1979;0.0565;992;t
US-UT;sptinc992t;p99.5p100;1980;0.0566;992;t
US-UT;sptinc992t;p99.5p100;1981;0.0575;992;t
US-UT;sptinc992t;p99.5p100;1982;0.0647;992;t
US-UT;sptinc992t;p99.5p100;1983;0.0609;992;t
US-UT;sptinc992t;p99.5p100;1984;0.0673;992;t
US-UT;sptinc992t;p99.5p100;1985;0.0713;992;t
US-UT;sptinc992t;p99.5p100;1986;0.0907;992;t
US-UT;sptinc992t;p99.5p100;1987;0.0667;992;t
US-UT;sptinc992t;p99.5p100;1988;0.0837;992;t
US-UT;sptinc992t;p99.5p100;1989;0.0783;992;t
US-UT;sptinc992t;p99.5p100;1990;0.094;992;t
