Country,Our World In Data Name
Australia,Australia
Austria,Austria
Belgium,Belgium
Canada,Canada
Denmark,Denmark
France,France
United Kingdom,United Kingdom
Germany,Germany
Greece,Greece
Hong Kong,Hong Kong
Italy,Italy
Luxembourg,Luxembourg
Morocco,Morocco
Netherlands,Netherlands
Norway,Norway
Spain,Spain
Sweden,Sweden
Switzerland,Switzerland
Tunisia,Tunisia
Turkey,Turkey
Unknown,Unknown
United States,United States
Democratic Republic of Congo,Democratic Republic of Congo
Togo,Togo
Burundi,Burundi
Tanzania,Tanzania
Uganda,Uganda
Iran,Iran
Senegal,Senegal
Egypt,Egypt
Macao,Macao
Central African Republic,Central African Republic
Cambodia,Cambodia
India,India
Nepal,Nepal
Lebanon,Lebanon
Serbia and Kosovo: S/RES/1244 (1999),Serbia and Kosovo: S/RES/1244 (1999)
Rwanda,Rwanda
Zambia,Zambia
Bhutan,Bhutan
China,China
Sudan,Sudan
New Zealand,New Zealand
Botswana,Botswana
Cyprus,Cyprus
Equatorial Guinea,Equatorial Guinea
Ethiopia,Ethiopia
United Arab Emirates,United Arab Emirates
Venezuela,Venezuela
Benin,Benin
Liberia,Liberia
Sierra Leone,Sierra Leone
Argentina,Argentina
Brazil,Brazil
Chile,Chile
Congo,Congo
Gabon,Gabon
Ghana,Ghana
Cote d'Ivoire,Cote d'Ivoire
Paraguay,Paraguay
Peru,Peru
Mexico,Mexico
Kenya,Kenya
Lesotho,Lesotho
Eswatini,Eswatini
Algeria,Algeria
Cameroon,Cameroon
Colombia,Colombia
Dominican Republic,Dominican Republic
Uruguay,Uruguay
Jordan,Jordan
Vietnam,Vietnam
Mali,Mali
Ecuador,Ecuador
Costa Rica,Costa Rica
Guatemala,Guatemala
Guyana,Guyana
Laos,Laos
Bolivia,Bolivia
Honduras,Honduras
Nicaragua,Nicaragua
Panama,Panama
El Salvador,El Salvador
Cuba,Cuba
Bahrain,Bahrain
Saudi Arabia,Saudi Arabia
Thailand,Thailand
Mozambique,Mozambique
Philippines,Philippines
Portugal,Portugal
Angola,Angola
Nigeria,Nigeria
Malaysia,Malaysia
Romania,Romania
Djibouti,Djibouti
Somalia,Somalia
Niger,Niger
Japan,Japan
Yemen,Yemen
Papua New Guinea,Papua New Guinea
Bangladesh,Bangladesh
Indonesia,Indonesia
South Korea,South Korea
Singapore,Singapore
Syria,Syria
Pakistan,Pakistan
Iraq,Iraq
Kuwait,Kuwait
Qatar,Qatar
Zimbabwe,Zimbabwe
Belize,Belize
Guinea-Bissau,Guinea-Bissau
Burkina Faso,Burkina Faso
Ireland,Ireland
Finland,Finland
Malawi,Malawi
Mauritania,Mauritania
Hungary,Hungary
French Guiana,French Guiana
Gambia,Gambia
Guinea,Guinea
Afghanistan,Afghanistan
Iceland,Iceland
Namibia,Namibia
Cape Verde,Cape Verde
Czechia,Czechia
Jamaica,Jamaica
Sri Lanka,Sri Lanka
Poland,Poland
Tajikistan,Tajikistan
Azerbaijan,Azerbaijan
Armenia,Armenia
Slovenia,Slovenia
Bahamas,Bahamas
Suriname,Suriname
Albania,Albania
Bulgaria,Bulgaria
Chad,Chad
Croatia,Croatia
North Macedonia,North Macedonia
Kazakhstan,Kazakhstan
Kyrgyzstan,Kyrgyzstan
Turkmenistan,Turkmenistan
Uzbekistan,Uzbekistan
Libya,Libya
Malta,Malta
Eritrea,Eritrea
South Africa,South Africa
Slovakia,Slovakia
Belarus,Belarus
Ukraine,Ukraine
Madagascar,Madagascar
Fiji,Fiji
Solomon Islands,Solomon Islands
Georgia,Georgia
Russia,Russia
Bosnia and Herzegovina,Bosnia and Herzegovina
Lithuania,Lithuania
Saint Lucia,Saint Lucia
Israel,Israel
Moldova,Moldova
Latvia,Latvia
Comoros,Comoros
Mauritius,Mauritius
Liechtenstein,Liechtenstein
Estonia,Estonia
Timor,Timor
Oman,Oman
Mongolia,Mongolia
Myanmar,Myanmar
Montenegro,Montenegro
Trinidad and Tobago,Trinidad and Tobago
Vanuatu,Vanuatu
Palau,Palau
Curacao,Curacao
Brunei,Brunei
South Sudan,South Sudan
Grenada,Grenada
Sint Maarten (Dutch part),Sint Maarten (Dutch part)
Monaco,Monaco
Turks and Caicos Islands,Turks and Caicos Islands
Cayman Islands,Cayman Islands
Nauru,Nauru
Micronesia (country),Micronesia (country)
Haiti,Haiti
Antigua and Barbuda,Antigua and Barbuda
Samoa,Samoa
Saint Kitts and Nevis,Saint Kitts and Nevis
Aruba,Aruba
Unknown ,Unknown
Dem. Rep. of the Congo,Democratic Republic of Congo
Russian Federation,Russia
Viet Nam,Vietnam
Tibetan,Tibet
Cabo Verde,Cape Verde
Syrian Arab Rep.,Syria
Bolivia (Plurinational State of),Bolivia
United Rep. of Tanzania,Tanzania
United Republic of Tanzania, Tanzania
Lao People's Dem. Rep.,Laos
Western Sahara,Western Sahara
Palestinian,Palestine
Dominican Rep.,Dominican Republic
Iran (Islamic Rep. of),Iran
Stateless,Stateless
Central African Rep.,Central African Republic
Sao Tome and Principe,Sao Tome and Principe
Seychelles,Seychelles
Rep. of Korea,South Korea
United States of America,United States
Venezuela (Bolivarian Republic of),Venezuela
Rep. of Moldova,Moldova
Barbados,Barbados
United Kingdom of Great Britain and Northern Ireland,United Kingdom
"China, Hong Kong SAR",Hong Kong
Puerto Rico,Puerto Rico
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Brunei Darussalam,Brunei
Tuvalu,Tuvalu
Dem. People's Rep. of Korea,North Korea
Tonga,Tonga
San Marino,San Marino
Timor-Leste,Timor
"China, Macao SAR",Macao
Dominica,Dominica
Andorra,Andorra
Kiribati,Kiribati
Maldives,Maldives
Niue,Niue
Curacao ,Curacao
Marshall Islands,Marshall Islands
WORLD,World
Sub-Saharan Africa,Sub-Saharan Africa
Northern Africa and Western Asia,Northern Africa and Western Asia
Central and Southern Asia,Central and Southern Asia
Eastern and South-Eastern Asia,Eastern and South-Eastern Asia
Latin America and the Caribbean,Latin America and the Caribbean
Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand)
Australia and New Zealand,Australia and New Zealand
Europe and Northern America,Europe and Northern America
Developed regions,Developed regions
Less developed regions,Less developed regions
"Less developed regions, excluding least developed countries","Less developed regions, excluding least developed countries"
"Less developed regions, excluding China","Less developed regions, excluding China"
Least developed countries,Least developed countries
Land-locked Developing Countries (LLDC),Land-locked Developing Countries (LLDC)
Small island developing States (SIDS),Small island developing States (SIDS)
High-income countries,High-income countries
Middle-income countries,Middle-income countries
Upper-middle-income countries,Upper-middle-income countries
Lower-middle-income countries,Lower-middle-income countries
Low-income countries,Low-income countries
AFRICA,Africa
Africa,Africa
Eastern Africa,Eastern Africa
Burundi,Burundi
Comoros,Comoros
Djibouti,Djibouti
Eritrea,Eritrea
Ethiopia,Ethiopia
Kenya,Kenya
Madagascar,Madagascar
Malawi,Malawi
Mauritius*,Mauritius
Mayotte*,Mayotte
Mozambique,Mozambique
Réunion*,Reunion
Rwanda,Rwanda
Seychelles,Seychelles
Somalia,Somalia
South Sudan,South Sudan
Uganda,Uganda
United Republic of Tanzania*,Tanzania
Zambia,Zambia
Zimbabwe,Zimbabwe
Middle Africa,Middle Africa
Angola,Angola
Cameroon,Cameroon
Central African Republic,Central African Republic
Chad,Chad
Congo,Congo
Democratic Republic of the Congo,Democratic Republic of Congo
Equatorial Guinea,Equatorial Guinea
Gabon,Gabon
Sao Tome and Principe,Sao Tome and Principe
Northern Africa,Northern Africa
Algeria,Algeria
Egypt,Egypt
Libya,Libya
Morocco,Morocco
Sudan,Sudan
Tunisia,Tunisia
Western Sahara,Western Sahara
Southern Africa,Southern Africa
Botswana,Botswana
Eswatini,Eswatini
Lesotho,Lesotho
Namibia,Namibia
South Africa,South Africa
Western Africa,Western Africa
Benin,Benin
Burkina Faso,Burkina Faso
Cabo Verde,Cape Verde
Côte d'Ivoire,Cote d'Ivoire
Gambia,Gambia
Ghana,Ghana
Guinea,Guinea
Guinea-Bissau,Guinea-Bissau
Liberia,Liberia
Mali,Mali
Mauritania,Mauritania
Niger,Niger
Nigeria,Nigeria
Saint Helena*,Saint Helena
Senegal,Senegal
Sierra Leone,Sierra Leone
Togo,Togo
ASIA,Asia
Central Asia,Central Asia
Kazakhstan,Kazakhstan
Kyrgyzstan,Kyrgyzstan
Tajikistan,Tajikistan
Turkmenistan,Turkmenistan
Uzbekistan,Uzbekistan
Eastern Asia,Eastern Asia
China*,China
"   China, Hong Kong SAR*",Hong Kong
"   China, Macao SAR*",Macao
"   China, Taiwan Province of China*",Taiwan
Dem. People's Republic of Korea,North Korea
Japan,Japan
Mongolia,Mongolia
Republic of Korea,South Korea
South-Eastern Asia,South-Eastern Asia
Brunei Darussalam,Brunei
Cambodia,Cambodia
Indonesia,Indonesia
Lao People's Democratic Republic,Laos
Malaysia*,Malaysia
Myanmar,Myanmar
Philippines,Philippines
Singapore,Singapore
Thailand,Thailand
Timor-Leste,Timor-Leste
Viet Nam,Vietnam
Southern Asia,Southern Asia
Afghanistan,Afghanistan
Bangladesh,Bangladesh
Bhutan,Bhutan
India,India
Iran (Islamic Republic of),Iran
Maldives,Maldives
Nepal,Nepal
Pakistan,Pakistan
Sri Lanka,Sri Lanka
Western Asia,Western Asia
Armenia,Armenia
Azerbaijan*,Azerbaijan
Bahrain,Bahrain
Cyprus*,Cyprus
Georgia*,Georgia
Iraq,Iraq
Israel,Israel
Jordan,Jordan
Kuwait,Kuwait
Lebanon,Lebanon
Oman,Oman
Qatar,Qatar
Saudi Arabia,Saudi Arabia
State of Palestine*,Palestine
Syrian Arab Republic,Syria
Turkey,Turkey
United Arab Emirates,United Arab Emirates
Yemen,Yemen
EUROPE,Europe
Eastern Europe,Eastern Europe
Belarus,Belarus
Bulgaria,Bulgaria
Czechia,Czechia
Hungary,Hungary
Poland,Poland
Republic of Moldova*,Moldova
Romania,Romania
Russian Federation,Russia
Slovakia,Slovakia
Ukraine*,Ukraine
Northern Europe,Northern Europe
Channel Islands*,Channel Islands
Denmark*,Denmark
Estonia,Estonia
Faroe Islands*,Faeroe Islands
Finland*,Finland
Iceland,Iceland
Ireland,Ireland
Isle of Man*,Isle of Man
Latvia,Latvia
Lithuania,Lithuania
Norway*,Norway
Sweden,Sweden
United Kingdom*,United Kingdom
Southern Europe,Southern Europe
Albania,Albania
Andorra,Andorra
Bosnia and Herzegovina,Bosnia and Herzegovina
Croatia,Croatia
Gibraltar*,Gibraltar
Greece,Greece
Holy See*,Vatican
Italy,Italy
Malta,Malta
Montenegro,Montenegro
North Macedonia,North Macedonia
Portugal,Portugal
San Marino,San Marino
Serbia*,Serbia
Slovenia,Slovenia
Spain*,Spain
Western Europe,Western Europe
Austria,Austria
Belgium,Belgium
France*,France
Germany,Germany
Liechtenstein,Liechtenstein
Luxembourg,Luxembourg
Monaco,Monaco
Netherlands*,Netherlands
Switzerland,Switzerland
LATIN AMERICA AND THE CARIBBEAN,Latin America and the Caribbean
Caribbean,Caribbean
Anguilla*,Anguilla
Antigua and Barbuda,Antigua and Barbuda
Aruba*,Aruba
Bahamas,Bahamas
Barbados,Barbados
"   Bonaire, Sint Eustatius and Saba*",Bonaire Sint Eustatius and Saba
British Virgin Islands*,British Virgin Islands
Cayman Islands*,Cayman Islands
Cuba,Cuba
Curaçao*,Curacao
Dominica,Dominica
Dominican Republic,Dominican Republic
Grenada,Grenada
Guadeloupe*,Guadeloupe
Haiti,Haiti
Jamaica,Jamaica
Martinique*,Martinique
Montserrat*,Montserrat
Puerto Rico*,Puerto Rico
Saint Barthélemy*,Saint Barthlemy
Saint Kitts and Nevis,Saint Kitts and Nevis
Saint Lucia,Saint Lucia
Saint Martin (French part)*,Saint Martin (French part)
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
