year,country,value
2018,China,87.4
2019,China,87.9
2020,China,88.5
2021,China,89.0
2022,China,89.5
2023,China,89.9
2024,China,90.4
2025,China,90.9
2026,China,91.4
2027,China,91.9
2028,China,92.3
2029,China,92.8
2030,China,93.3
2018,North Korea,63.2
2019,North Korea,63.4
2020,North Korea,63.6
2021,North Korea,63.8
2022,North Korea,64.0
2023,North Korea,64.2
2024,North Korea,64.4
2025,North Korea,64.6
2026,North Korea,64.9
2027,North Korea,65.1
2028,North Korea,65.4
2029,North Korea,65.6
2030,North Korea,65.8
2018,Taiwan,81.9
2019,Taiwan,82.4
2020,Taiwan,82.8
2021,Taiwan,83.3
2022,Taiwan,83.7
2023,Taiwan,84.2
2024,Taiwan,84.6
2025,Taiwan,85.0
2026,Taiwan,85.4
2027,Taiwan,85.9
2028,Taiwan,86.2
2029,Taiwan,86.6
2030,Taiwan,87.0
2018,Cambodia,66.0
2019,Cambodia,66.3
2020,Cambodia,66.6
2021,Cambodia,66.9
2022,Cambodia,67.3
2023,Cambodia,67.6
2024,Cambodia,67.9
2025,Cambodia,68.2
2026,Cambodia,68.6
2027,Cambodia,68.9
2028,Cambodia,69.2
2029,Cambodia,69.6
2030,Cambodia,69.9
2018,Indonesia,86.5
2019,Indonesia,86.7
2020,Indonesia,86.8
2021,Indonesia,87.0
2022,Indonesia,87.1
2023,Indonesia,87.3
2024,Indonesia,87.5
2025,Indonesia,87.6
2026,Indonesia,87.8
2027,Indonesia,88.0
2028,Indonesia,88.2
2029,Indonesia,88.4
2030,Indonesia,88.6
2018,Laos,58.6
2019,Laos,59.0
2020,Laos,59.4
2021,Laos,59.7
2022,Laos,60.1
2023,Laos,60.5
2024,Laos,60.8
2025,Laos,61.2
2026,Laos,61.6
2027,Laos,61.9
2028,Laos,62.3
2029,Laos,62.7
2030,Laos,63.0
2018,Malaysia,72.0
2019,Malaysia,72.1
2020,Malaysia,72.3
2021,Malaysia,72.5
2022,Malaysia,72.7
2023,Malaysia,73.0
2024,Malaysia,73.5
2025,Malaysia,74.2
2026,Malaysia,75.0
2027,Malaysia,75.8
2028,Malaysia,76.6
2029,Malaysia,77.4
2030,Malaysia,78.2
2018,Maldives,91.4
2019,Maldives,91.8
2020,Maldives,92.1
2021,Maldives,92.5
2022,Maldives,92.9
2023,Maldives,93.3
2024,Maldives,93.6
2025,Maldives,94.0
2026,Maldives,94.4
2027,Maldives,94.7
2028,Maldives,95.0
2029,Maldives,95.4
2030,Maldives,95.7
2018,Myanmar,75.0
2019,Myanmar,75.4
2020,Myanmar,75.8
2021,Myanmar,76.2
2022,Myanmar,76.7
2023,Myanmar,77.1
2024,Myanmar,77.5
2025,Myanmar,77.9
2026,Myanmar,78.3
2027,Myanmar,78.8
2028,Myanmar,79.2
2029,Myanmar,79.6
2030,Myanmar,80.0
2018,Philippines,20.4
2019,Philippines,20.7
2020,Philippines,20.9
2021,Philippines,21.1
2022,Philippines,21.4
2023,Philippines,21.6
2024,Philippines,21.8
2025,Philippines,22.1
2026,Philippines,22.3
2027,Philippines,22.6
2028,Philippines,22.8
2029,Philippines,23.0
2030,Philippines,23.3
2018,Sri Lanka,57.8
2019,Sri Lanka,58.2
2020,Sri Lanka,58.7
2021,Sri Lanka,59.2
2022,Sri Lanka,59.6
2023,Sri Lanka,60.1
2024,Sri Lanka,60.6
2025,Sri Lanka,61.0
2026,Sri Lanka,61.5
2027,Sri Lanka,61.9
2028,Sri Lanka,62.3
2029,Sri Lanka,62.7
2030,Sri Lanka,63.1
2018,Thailand,45.9
2019,Thailand,46.2
2020,Thailand,46.6
2021,Thailand,46.9
2022,Thailand,47.3
2023,Thailand,47.7
2024,Thailand,48.0
2025,Thailand,48.4
2026,Thailand,48.7
2027,Thailand,49.0
2028,Thailand,49.4
2029,Thailand,49.8
2030,Thailand,50.1
2018,Timor-Leste,61.3
2019,Timor-Leste,61.6
2020,Timor-Leste,61.9
2021,Timor-Leste,62.3
2022,Timor-Leste,62.7
2023,Timor-Leste,63.1
2024,Timor-Leste,63.4
2025,Timor-Leste,63.8
2026,Timor-Leste,64.2
2027,Timor-Leste,64.6
2028,Timor-Leste,65.0
2029,Timor-Leste,65.4
2030,Timor-Leste,65.8
2018,Vietnam,77.4
2019,Vietnam,77.7
2020,Vietnam,78.1
2021,Vietnam,78.5
2022,Vietnam,78.8
2023,Vietnam,79.2
2024,Vietnam,79.6
2025,Vietnam,80.0
2026,Vietnam,80.3
2027,Vietnam,80.7
2028,Vietnam,81.1
2029,Vietnam,81.4
2030,Vietnam,81.8
2018,Fiji,53.3
2019,Fiji,53.4
2020,Fiji,53.5
2021,Fiji,53.6
2022,Fiji,53.8
2023,Fiji,53.9
2024,Fiji,54.1
2025,Fiji,54.2
2026,Fiji,54.4
2027,Fiji,54.6
2028,Fiji,54.8
2029,Fiji,54.9
2030,Fiji,55.1
2018,Kiribati,74.5
2019,Kiribati,74.8
2020,Kiribati,75.1
2021,Kiribati,75.4
2022,Kiribati,75.6
2023,Kiribati,75.9
2024,Kiribati,76.2
2025,Kiribati,76.5
2026,Kiribati,76.8
2027,Kiribati,77.1
2028,Kiribati,77.4
2029,Kiribati,77.7
2030,Kiribati,78.0
2018,Marshall Islands,42.6
2019,Marshall Islands,43.0
2020,Marshall Islands,43.3
2021,Marshall Islands,43.6
2022,Marshall Islands,43.9
2023,Marshall Islands,44.2
2024,Marshall Islands,44.6
2025,Marshall Islands,44.9
2026,Marshall Islands,45.2
2027,Marshall Islands,45.6
2028,Marshall Islands,45.9
2029,Marshall Islands,46.2
2030,Marshall Islands,46.6
2018,Federated States of Micronesia,44.9
2019,Federated States of Micronesia,45.2
2020,Federated States of Micronesia,45.4
2021,Federated States of Micronesia,45.7
2022,Federated States of Micronesia,45.9
2023,Federated States of Micronesia,46.1
2024,Federated States of Micronesia,46.4
2025,Federated States of Micronesia,46.6
2026,Federated States of Micronesia,46.9
2027,Federated States of Micronesia,47.1
2028,Federated States of Micronesia,47.3
2029,Federated States of Micronesia,47.6
2030,Federated States of Micronesia,47.8
2018,Papua New Guinea,29.8
2019,Papua New Guinea,30.2
2020,Papua New Guinea,30.6
2021,Papua New Guinea,31.0
2022,Papua New Guinea,31.4
2023,Papua New Guinea,31.8
2024,Papua New Guinea,32.2
2025,Papua New Guinea,32.6
2026,Papua New Guinea,33.0
2027,Papua New Guinea,33.4
2028,Papua New Guinea,33.7
2029,Papua New Guinea,34.1
2030,Papua New Guinea,34.5
2018,Samoa,57.2
2019,Samoa,57.6
2020,Samoa,57.9
2021,Samoa,58.2
2022,Samoa,58.6
2023,Samoa,58.9
2024,Samoa,59.3
2025,Samoa,59.7
2026,Samoa,60.0
2027,Samoa,60.3
2028,Samoa,60.7
2029,Samoa,61.0
2030,Samoa,61.4
2018,Solomon Islands,45.3
2019,Solomon Islands,45.7
2020,Solomon Islands,46.0
2021,Solomon Islands,46.4
2022,Solomon Islands,46.7
2023,Solomon Islands,47.1
2024,Solomon Islands,47.4
2025,Solomon Islands,47.8
2026,Solomon Islands,48.1
2027,Solomon Islands,48.5
2028,Solomon Islands,48.9
2029,Solomon Islands,49.2
2030,Solomon Islands,49.5
2018,Tonga,68.3
2019,Tonga,68.5
2020,Tonga,68.8
2021,Tonga,69.1
2022,Tonga,69.3
2023,Tonga,69.6
2024,Tonga,69.9
2025,Tonga,70.1
2026,Tonga,70.4
2027,Tonga,70.7
2028,Tonga,70.9
2029,Tonga,71.2
2030,Tonga,71.5
2018,Vanuatu,72.4
2019,Vanuatu,72.7
2020,Vanuatu,73.1
2021,Vanuatu,73.4
2022,Vanuatu,73.7
2023,Vanuatu,73.9
2024,Vanuatu,74.3
2025,Vanuatu,74.6
2026,Vanuatu,74.8
2027,Vanuatu,75.2
2028,Vanuatu,75.4
2029,Vanuatu,75.8
2030,Vanuatu,76.1
2018,Armenia,58.2
2019,Armenia,58.5
2020,Armenia,58.8
2021,Armenia,59.1
2022,Armenia,59.5
2023,Armenia,59.9
2024,Armenia,60.2
2025,Armenia,60.5
2026,Armenia,60.9
2027,Armenia,61.2
2028,Armenia,61.6
2029,Armenia,61.9
2030,Armenia,62.2
2018,Azerbaijan,57.1
2019,Azerbaijan,57.4
2020,Azerbaijan,57.7
2021,Azerbaijan,58.0
2022,Azerbaijan,58.3
2023,Azerbaijan,58.6
2024,Azerbaijan,58.9
2025,Azerbaijan,59.3
2026,Azerbaijan,59.6
2027,Azerbaijan,59.9
2028,Azerbaijan,60.3
2029,Azerbaijan,60.6
2030,Azerbaijan,61.0
2018,Georgia,56.5
2019,Georgia,56.8
2020,Georgia,57.1
2021,Georgia,57.5
2022,Georgia,57.8
2023,Georgia,58.1
2024,Georgia,58.4
2025,Georgia,58.7
2026,Georgia,59.1
2027,Georgia,59.4
2028,Georgia,59.7
2029,Georgia,60.1
2030,Georgia,60.4
2018,Kazakhstan,36.5
2019,Kazakhstan,36.7
2020,Kazakhstan,37.0
2021,Kazakhstan,37.2
2022,Kazakhstan,37.5
