year,country,value
2018,China,11.424000000000001
2019,China,10.655
2020,China,9.931000000000001
2021,China,9.252
2022,China,8.613999999999999
2023,China,8.015
2024,China,7.455
2025,China,6.93
2026,China,6.44
2027,China,5.982
2028,China,5.553999999999999
2029,China,5.155
2030,China,4.783
2018,North Korea,39.673
2019,North Korea,39.07
2020,North Korea,38.471
2021,North Korea,37.876
2022,North Korea,37.284
2023,North Korea,36.696999999999996
2024,North Korea,36.113
2025,North Korea,35.534
2026,North Korea,34.959
2027,North Korea,34.388000000000005
2028,North Korea,33.821999999999996
2029,North Korea,33.26
2030,North Korea,32.704
2018,Taiwan,1.905
2019,Taiwan,1.761
2020,Taiwan,1.6269999999999998
2021,Taiwan,1.504
2022,Taiwan,1.389
2023,Taiwan,1.284
2024,Taiwan,1.186
2025,Taiwan,1.095
2026,Taiwan,1.011
2027,Taiwan,0.934
2028,Taiwan,0.862
2029,Taiwan,0.7959999999999999
2030,Taiwan,0.735
2018,Cambodia,48.356
2019,Cambodia,47.207
2020,Cambodia,46.062
2021,Cambodia,44.922
2022,Cambodia,43.788999999999994
2023,Cambodia,42.663000000000004
2024,Cambodia,41.54600000000001
2025,Cambodia,40.439
2026,Cambodia,39.343
2027,Cambodia,38.258
2028,Cambodia,37.185
2029,Cambodia,36.126
2030,Cambodia,35.082
2018,Indonesia,20.061
2019,Indonesia,18.914
2020,Indonesia,17.817
2021,Indonesia,16.77
2022,Indonesia,15.773
2023,Indonesia,14.824000000000002
2024,Indonesia,13.922
2025,Indonesia,13.065999999999999
2026,Indonesia,12.255
2027,Indonesia,11.487
2028,Indonesia,10.762
2029,Indonesia,10.076
2030,Indonesia,9.43
2018,Laos,45.818999999999996
2019,Laos,45.158
2020,Laos,44.498999999999995
2021,Laos,43.842
2022,Laos,43.188
2023,Laos,42.536
2024,Laos,41.888000000000005
2025,Laos,41.242
2026,Laos,40.599000000000004
2027,Laos,39.96
2028,Laos,39.325
2029,Laos,38.693000000000005
2030,Laos,38.066
2018,Malaysia,1.3330000000000002
2019,Malaysia,1.25
2020,Malaysia,1.177
2021,Malaysia,1.114
2022,Malaysia,1.0590000000000002
2023,Malaysia,1.012
2024,Malaysia,0.973
2025,Malaysia,0.94
2026,Malaysia,0.912
2027,Malaysia,0.89
2028,Malaysia,0.872
2029,Malaysia,0.858
2030,Malaysia,0.847
2018,Maldives,6.831
2019,Maldives,6.332999999999999
2020,Maldives,5.867999999999999
2021,Maldives,5.434
2022,Maldives,5.03
2023,Maldives,4.6530000000000005
2024,Maldives,4.303
2025,Maldives,3.978
2026,Maldives,3.676
2027,Maldives,3.395
2028,Maldives,3.135
2029,Maldives,2.8939999999999997
2030,Maldives,2.6710000000000003
2018,Myanmar,36.153
2019,Myanmar,34.873000000000005
