year,country,value
2018,China,1.6059999999999999
2019,China,1.536
2020,China,1.47
2021,China,1.409
2022,China,1.3530000000000002
2023,China,1.2990000000000002
2024,China,1.249
2025,China,1.2009999999999998
2026,China,1.156
2027,China,1.112
2028,China,1.072
2029,China,1.032
2030,China,0.992
2018,North Korea,1.9169999999999998
2019,North Korea,1.87
2020,North Korea,1.824
2021,North Korea,1.78
2022,North Korea,1.739
2023,North Korea,1.7
2024,North Korea,1.662
2025,North Korea,1.624
2026,North Korea,1.587
2027,North Korea,1.5519999999999998
2028,North Korea,1.518
2029,North Korea,1.486
2030,North Korea,1.453
2018,Taiwan,0.272
2019,Taiwan,0.26
2020,Taiwan,0.249
2021,Taiwan,0.23800000000000002
2022,Taiwan,0.228
2023,Taiwan,0.21899999999999997
2024,Taiwan,0.21
2025,Taiwan,0.20199999999999999
2026,Taiwan,0.19399999999999998
2027,Taiwan,0.187
2028,Taiwan,0.18
2029,Taiwan,0.174
2030,Taiwan,0.16899999999999998
2018,Cambodia,0.614
2019,Cambodia,0.5920000000000001
2020,Cambodia,0.5720000000000001
2021,Cambodia,0.552
2022,Cambodia,0.532
2023,Cambodia,0.514
2024,Cambodia,0.496
2025,Cambodia,0.478
2026,Cambodia,0.461
2027,Cambodia,0.445
2028,Cambodia,0.429
2029,Cambodia,0.413
2030,Cambodia,0.39799999999999996
2018,Indonesia,0.409
2019,Indonesia,0.39399999999999996
2020,Indonesia,0.38
2021,Indonesia,0.36700000000000005
2022,Indonesia,0.354
2023,Indonesia,0.342
2024,Indonesia,0.33
2025,Indonesia,0.319
2026,Indonesia,0.308
2027,Indonesia,0.297
2028,Indonesia,0.287
2029,Indonesia,0.278
2030,Indonesia,0.26899999999999996
2018,Laos,0.64
2019,Laos,0.614
2020,Laos,0.59
2021,Laos,0.5660000000000001
2022,Laos,0.544
2023,Laos,0.523
2024,Laos,0.503
2025,Laos,0.484
2026,Laos,0.465
2027,Laos,0.447
2028,Laos,0.43
2029,Laos,0.414
2030,Laos,0.39799999999999996
2018,Malaysia,0.763
2019,Malaysia,0.743
2020,Malaysia,0.725
2021,Malaysia,0.7070000000000001
2022,Malaysia,0.6890000000000001
2023,Malaysia,0.6679999999999999
2024,Malaysia,0.644
2025,Malaysia,0.616
2026,Malaysia,0.586
2027,Malaysia,0.557
2028,Malaysia,0.529
2029,Malaysia,0.503
2030,Malaysia,0.478
2018,Maldives,0.07400000000000001
2019,Maldives,0.07200000000000001
2020,Maldives,0.07
2021,Maldives,0.068
2022,Maldives,0.066
2023,Maldives,0.065
2024,Maldives,0.063
2025,Maldives,0.062
2026,Maldives,0.06
2027,Maldives,0.057999999999999996
2028,Maldives,0.057
2029,Maldives,0.055999999999999994
2030,Maldives,0.054000000000000006
2018,Myanmar,1.814
2019,Myanmar,1.7480000000000002
2020,Myanmar,1.6840000000000002
2021,Myanmar,1.6230000000000002
2022,Myanmar,1.565
2023,Myanmar,1.51
2024,Myanmar,1.4569999999999999
2025,Myanmar,1.4069999999999998
2026,Myanmar,1.359
2027,Myanmar,1.314
2028,Myanmar,1.27
2029,Myanmar,1.229
2030,Myanmar,1.19
2018,Philippines,0.264
2019,Philippines,0.256
2020,Philippines,0.249
2021,Philippines,0.242
2022,Philippines,0.235
2023,Philippines,0.22899999999999998
2024,Philippines,0.222
2025,Philippines,0.21600000000000003
2026,Philippines,0.21
2027,Philippines,0.204
2028,Philippines,0.19899999999999998
2029,Philippines,0.193
2030,Philippines,0.188
2018,Sri Lanka,0.35100000000000003
2019,Sri Lanka,0.342
2020,Sri Lanka,0.332
2021,Sri Lanka,0.322
2022,Sri Lanka,0.313
2023,Sri Lanka,0.304
2024,Sri Lanka,0.29600000000000004
2025,Sri Lanka,0.287
2026,Sri Lanka,0.27899999999999997
2027,Sri Lanka,0.271
2028,Sri Lanka,0.264
2029,Sri Lanka,0.256
2030,Sri Lanka,0.249
2018,Thailand,0.261
2019,Thailand,0.252
2020,Thailand,0.244
2021,Thailand,0.235
2022,Thailand,0.22699999999999998
2023,Thailand,0.21899999999999997
2024,Thailand,0.212
2025,Thailand,0.205
2026,Thailand,0.19899999999999998
2027,Thailand,0.193
2028,Thailand,0.187
2029,Thailand,0.182
2030,Thailand,0.177
2018,Timor-Leste,0.57
2019,Timor-Leste,0.5539999999999999
2020,Timor-Leste,0.5379999999999999
2021,Timor-Leste,0.521
2022,Timor-Leste,0.505
2023,Timor-Leste,0.488
2024,Timor-Leste,0.47100000000000003
2025,Timor-Leste,0.45399999999999996
2026,Timor-Leste,0.43700000000000006
2027,Timor-Leste,0.42100000000000004
2028,Timor-Leste,0.406
2029,Timor-Leste,0.391
2030,Timor-Leste,0.377
2018,Vietnam,0.884
2019,Vietnam,0.857
2020,Vietnam,0.831
2021,Vietnam,0.8059999999999999
2022,Vietnam,0.7809999999999999
2023,Vietnam,0.7559999999999999
2024,Vietnam,0.733
2025,Vietnam,0.71
2026,Vietnam,0.688
2027,Vietnam,0.665
2028,Vietnam,0.645
2029,Vietnam,0.624
2030,Vietnam,0.604
2018,Fiji,0.496
2019,Fiji,0.485
2020,Fiji,0.475
2021,Fiji,0.466
2022,Fiji,0.456
2023,Fiji,0.446
2024,Fiji,0.43700000000000006
2025,Fiji,0.428
2026,Fiji,0.419
2027,Fiji,0.41100000000000003
2028,Fiji,0.402
2029,Fiji,0.39399999999999996
2030,Fiji,0.386
2018,Kiribati,1.87
2019,Kiribati,1.8
2020,Kiribati,1.735
2021,Kiribati,1.672
2022,Kiribati,1.615
2023,Kiribati,1.5590000000000002
2024,Kiribati,1.507
2025,Kiribati,1.456
2026,Kiribati,1.4080000000000001
2027,Kiribati,1.3630000000000002
2028,Kiribati,1.32
2029,Kiribati,1.2770000000000001
2030,Kiribati,1.237
2018,Marshall Islands,1.253
2019,Marshall Islands,1.209
2020,Marshall Islands,1.167
2021,Marshall Islands,1.126
2022,Marshall Islands,1.0859999999999999
2023,Marshall Islands,1.048
2024,Marshall Islands,1.012
2025,Marshall Islands,0.977
2026,Marshall Islands,0.9440000000000001
2027,Marshall Islands,0.9129999999999999
2028,Marshall Islands,0.883
2029,Marshall Islands,0.855
2030,Marshall Islands,0.828
2018,Federated States of Micronesia,1.073
2019,Federated States of Micronesia,1.042
2020,Federated States of Micronesia,1.012
2021,Federated States of Micronesia,0.982
2022,Federated States of Micronesia,0.953
2023,Federated States of Micronesia,0.925
2024,Federated States of Micronesia,0.897
2025,Federated States of Micronesia,0.871
2026,Federated States of Micronesia,0.847
2027,Federated States of Micronesia,0.825
2028,Federated States of Micronesia,0.802
2029,Federated States of Micronesia,0.78
2030,Federated States of Micronesia,0.76
2018,Papua New Guinea,1.646
2019,Papua New Guinea,1.5859999999999999
2020,Papua New Guinea,1.53
2021,Papua New Guinea,1.476
2022,Papua New Guinea,1.426
2023,Papua New Guinea,1.3769999999999998
2024,Papua New Guinea,1.331
2025,Papua New Guinea,1.287
2026,Papua New Guinea,1.245
2027,Papua New Guinea,1.204
2028,Papua New Guinea,1.1640000000000001
2029,Papua New Guinea,1.126
2030,Papua New Guinea,1.088
2018,Samoa,0.733
2019,Samoa,0.71
2020,Samoa,0.687
2021,Samoa,0.6659999999999999
2022,Samoa,0.6459999999999999
2023,Samoa,0.626
2024,Samoa,0.607
2025,Samoa,0.589
2026,Samoa,0.5720000000000001
2027,Samoa,0.5539999999999999
2028,Samoa,0.5379999999999999
2029,Samoa,0.522
2030,Samoa,0.506
2018,Solomon Islands,1.222
2019,Solomon Islands,1.176
2020,Solomon Islands,1.133
2021,Solomon Islands,1.092
2022,Solomon Islands,1.053
2023,Solomon Islands,1.015
2024,Solomon Islands,0.98
2025,Solomon Islands,0.946
2026,Solomon Islands,0.9129999999999999
2027,Solomon Islands,0.882
2028,Solomon Islands,0.851
2029,Solomon Islands,0.8220000000000001
2030,Solomon Islands,0.794
2018,Tonga,1.5490000000000002
2019,Tonga,1.4980000000000002
2020,Tonga,1.45
2021,Tonga,1.403
2022,Tonga,1.359
2023,Tonga,1.317
2024,Tonga,1.278
2025,Tonga,1.239
2026,Tonga,1.2009999999999998
2027,Tonga,1.1640000000000001
2028,Tonga,1.128
2029,Tonga,1.094
2030,Tonga,1.061
2018,Vanuatu,1.251
2019,Vanuatu,1.206
2020,Vanuatu,1.163
2021,Vanuatu,1.122
2022,Vanuatu,1.084
2023,Vanuatu,1.047
2024,Vanuatu,1.012
2025,Vanuatu,0.978
2026,Vanuatu,0.946
2027,Vanuatu,0.915
2028,Vanuatu,0.885
2029,Vanuatu,0.857
2030,Vanuatu,0.83
2018,Armenia,0.5720000000000001
2019,Armenia,0.555
2020,Armenia,0.539
2021,Armenia,0.524
2022,Armenia,0.51
2023,Armenia,0.496
2024,Armenia,0.48200000000000004
2025,Armenia,0.469
2026,Armenia,0.457
2027,Armenia,0.445
2028,Armenia,0.433
2029,Armenia,0.42200000000000004
2030,Armenia,0.41100000000000003
2018,Azerbaijan,0.831
2019,Azerbaijan,0.809
2020,Azerbaijan,0.787
2021,Azerbaijan,0.7659999999999999
2022,Azerbaijan,0.745
2023,Azerbaijan,0.723
2024,Azerbaijan,0.705
2025,Azerbaijan,0.6859999999999999
2026,Azerbaijan,0.6679999999999999
2027,Azerbaijan,0.6509999999999999
2028,Azerbaijan,0.634
2029,Azerbaijan,0.619
2030,Azerbaijan,0.603
2018,Georgia,0.7929999999999999
2019,Georgia,0.764
2020,Georgia,0.737
2021,Georgia,0.7120000000000001
2022,Georgia,0.6890000000000001
2023,Georgia,0.6659999999999999
2024,Georgia,0.647
2025,Georgia,0.627
2026,Georgia,0.608
2027,Georgia,0.591
2028,Georgia,0.573
2029,Georgia,0.557
2030,Georgia,0.54
2018,Kazakhstan,2.444
2019,Kazakhstan,2.356
2020,Kazakhstan,2.271
2021,Kazakhstan,2.1919999999999997
2022,Kazakhstan,2.116
2023,Kazakhstan,2.045
2024,Kazakhstan,1.9769999999999999
2025,Kazakhstan,1.913
2026,Kazakhstan,1.8530000000000002
2027,Kazakhstan,1.791
2028,Kazakhstan,1.73
2029,Kazakhstan,1.6669999999999998
2030,Kazakhstan,1.6
2018,Kyrgyzstan,1.374
2019,Kyrgyzstan,1.34
2020,Kyrgyzstan,1.31
2021,Kyrgyzstan,1.2819999999999998
2022,Kyrgyzstan,1.2570000000000001
2023,Kyrgyzstan,1.2329999999999999
2024,Kyrgyzstan,1.209
2025,Kyrgyzstan,1.185
2026,Kyrgyzstan,1.163
2027,Kyrgyzstan,1.141
2028,Kyrgyzstan,1.12
2029,Kyrgyzstan,1.099
2030,Kyrgyzstan,1.078
2018,Mongolia,2.7510000000000003
2019,Mongolia,2.747
2020,Mongolia,2.735
2021,Mongolia,2.727
2022,Mongolia,2.716
2023,Mongolia,2.705
2024,Mongolia,2.6889999999999996
2025,Mongolia,2.67
2026,Mongolia,2.65
2027,Mongolia,2.63
2028,Mongolia,2.611
2029,Mongolia,2.5869999999999997
2030,Mongolia,2.56
2018,Tajikistan,0.6459999999999999
2019,Tajikistan,0.624
2020,Tajikistan,0.604
2021,Tajikistan,0.586
2022,Tajikistan,0.569
2023,Tajikistan,0.5529999999999999
2024,Tajikistan,0.536
2025,Tajikistan,0.521
2026,Tajikistan,0.506
2027,Tajikistan,0.491
2028,Tajikistan,0.47700000000000004
2029,Tajikistan,0.46399999999999997
2030,Tajikistan,0.45
2018,Turkmenistan,0.607
2019,Turkmenistan,0.586
2020,Turkmenistan,0.5660000000000001
2021,Turkmenistan,0.5479999999999999
2022,Turkmenistan,0.531
2023,Turkmenistan,0.514
2024,Turkmenistan,0.498
2025,Turkmenistan,0.483
2026,Turkmenistan,0.46799999999999997
