year,country,value
2018,China,79.5
2019,China,80.5
2020,China,81.3
2021,China,82.0
2022,China,82.6
2023,China,83.3
2024,China,83.9
2025,China,84.6
2026,China,85.2
2027,China,85.8
2028,China,86.4
2029,China,86.9
2030,China,87.5
2018,North Korea,55.1
2019,North Korea,55.4
2020,North Korea,55.7
2021,North Korea,56.1
2022,North Korea,56.4
2023,North Korea,56.6
2024,North Korea,56.9
2025,North Korea,57.1
2026,North Korea,57.3
2027,North Korea,57.5
2028,North Korea,57.6
2029,North Korea,57.8
2030,North Korea,57.9
2018,Taiwan,88.4
2019,Taiwan,88.8
2020,Taiwan,89.3
2021,Taiwan,89.6
2022,Taiwan,89.9
2023,Taiwan,90.2
2024,Taiwan,90.4
2025,Taiwan,90.7
2026,Taiwan,90.8
2027,Taiwan,91.0
2028,Taiwan,91.2
2029,Taiwan,91.3
2030,Taiwan,91.5
2018,Cambodia,51.3
2019,Cambodia,52.2
2020,Cambodia,53.2
2021,Cambodia,54.2
2022,Cambodia,55.4
2023,Cambodia,56.4
2024,Cambodia,57.3
2025,Cambodia,58.2
2026,Cambodia,59.1
2027,Cambodia,59.9
2028,Cambodia,60.9
2029,Cambodia,61.7
2030,Cambodia,62.3
2018,Indonesia,51.1
2019,Indonesia,51.7
2020,Indonesia,52.6
2021,Indonesia,53.6
2022,Indonesia,54.4
2023,Indonesia,55.1
2024,Indonesia,55.8
2025,Indonesia,56.5
2026,Indonesia,57.2
2027,Indonesia,57.9
2028,Indonesia,58.5
2029,Indonesia,59.2
2030,Indonesia,60.0
2018,Laos,38.8
2019,Laos,40.7
2020,Laos,42.2
2021,Laos,43.6
2022,Laos,45.3
2023,Laos,47.0
2024,Laos,48.4
2025,Laos,49.8
2026,Laos,51.3
2027,Laos,52.7
2028,Laos,54.0
2029,Laos,55.3
2030,Laos,56.6
2018,Malaysia,67.7
2019,Malaysia,67.9
2020,Malaysia,68.4
2021,Malaysia,69.1
2022,Malaysia,69.5
2023,Malaysia,69.8
2024,Malaysia,70.2
2025,Malaysia,70.6
2026,Malaysia,70.9
2027,Malaysia,71.3
2028,Malaysia,71.7
2029,Malaysia,72.0
2030,Malaysia,72.3
2018,Maldives,75.1
2019,Maldives,74.9
2020,Maldives,74.9
2021,Maldives,75.0
2022,Maldives,74.9
2023,Maldives,74.7
2024,Maldives,74.7
2025,Maldives,74.6
2026,Maldives,74.6
2027,Maldives,74.5
2028,Maldives,74.5
2029,Maldives,74.4
2030,Maldives,74.3
2018,Myanmar,45.5
2019,Myanmar,45.9
2020,Myanmar,45.8
2021,Myanmar,45.9
2022,Myanmar,45.9
2023,Myanmar,46.0
2024,Myanmar,46.1
2025,Myanmar,46.0
2026,Myanmar,46.1
2027,Myanmar,46.2
2028,Myanmar,46.4
2029,Myanmar,46.5
2030,Myanmar,46.6
2018,Philippines,44.7
2019,Philippines,45.1
2020,Philippines,45.7
2021,Philippines,46.2
2022,Philippines,46.8
2023,Philippines,47.2
2024,Philippines,47.6
2025,Philippines,48.1
2026,Philippines,48.6
2027,Philippines,49.1
2028,Philippines,49.6
2029,Philippines,50.1
2030,Philippines,50.7
2018,Sri Lanka,74.5
2019,Sri Lanka,75.4
2020,Sri Lanka,76.0
2021,Sri Lanka,76.6
2022,Sri Lanka,77.2
2023,Sri Lanka,77.9
2024,Sri Lanka,78.5
2025,Sri Lanka,79.3
2026,Sri Lanka,80.0
2027,Sri Lanka,80.6
2028,Sri Lanka,81.2
2029,Sri Lanka,81.9
2030,Sri Lanka,82.5
2018,Thailand,73.0
2019,Thailand,73.6
2020,Thailand,74.1
2021,Thailand,74.9
2022,Thailand,75.4
2023,Thailand,75.7
2024,Thailand,76.1
2025,Thailand,76.5
2026,Thailand,76.9
2027,Thailand,77.3
2028,Thailand,77.6
2029,Thailand,78.0
2030,Thailand,78.2
2018,Timor-Leste,40.5
2019,Timor-Leste,41.7
2020,Timor-Leste,42.9
2021,Timor-Leste,43.9
2022,Timor-Leste,45.1
2023,Timor-Leste,46.0
2024,Timor-Leste,46.9
2025,Timor-Leste,47.6
2026,Timor-Leste,48.4
2027,Timor-Leste,49.1
2028,Timor-Leste,49.8
2029,Timor-Leste,50.5
2030,Timor-Leste,51.0
2018,Vietnam,66.4
2019,Vietnam,67.3
2020,Vietnam,68.1
2021,Vietnam,68.8
2022,Vietnam,69.7
2023,Vietnam,70.5
2024,Vietnam,71.3
2025,Vietnam,72.1
2026,Vietnam,72.8
2027,Vietnam,73.6
2028,Vietnam,74.3
2029,Vietnam,75.1
2030,Vietnam,75.8
2018,Fiji,48.0
2019,Fiji,48.5
2020,Fiji,48.9
2021,Fiji,49.3
2022,Fiji,49.8
2023,Fiji,50.2
2024,Fiji,50.7
2025,Fiji,51.1
2026,Fiji,51.7
2027,Fiji,52.1
2028,Fiji,52.6
2029,Fiji,53.0
2030,Fiji,53.6
2018,Kiribati,24.0
2019,Kiribati,25.1
2020,Kiribati,26.1
2021,Kiribati,27.1
2022,Kiribati,28.1
2023,Kiribati,28.8
2024,Kiribati,29.6
2025,Kiribati,30.2
2026,Kiribati,30.8
2027,Kiribati,31.4
2028,Kiribati,32.1
2029,Kiribati,32.7
2030,Kiribati,33.3
2018,Marshall Islands,31.4
2019,Marshall Islands,31.7
2020,Marshall Islands,32.1
2021,Marshall Islands,32.3
2022,Marshall Islands,32.7
2023,Marshall Islands,32.7
2024,Marshall Islands,32.9
2025,Marshall Islands,33.1
2026,Marshall Islands,33.2
2027,Marshall Islands,33.4
2028,Marshall Islands,33.7
2029,Marshall Islands,33.8
2030,Marshall Islands,33.9
2018,Federated States of Micronesia,39.1
2019,Federated States of Micronesia,39.7
2020,Federated States of Micronesia,39.9
2021,Federated States of Micronesia,39.9
2022,Federated States of Micronesia,40.1
2023,Federated States of Micronesia,39.8
2024,Federated States of Micronesia,40.1
2025,Federated States of Micronesia,40.1
2026,Federated States of Micronesia,40.1
2027,Federated States of Micronesia,40.3
2028,Federated States of Micronesia,40.4
2029,Federated States of Micronesia,40.3
2030,Federated States of Micronesia,40.3
2018,Papua New Guinea,27.2
2019,Papua New Guinea,27.2
2020,Papua New Guinea,27.2
2021,Papua New Guinea,27.2
2022,Papua New Guinea,27.2
2023,Papua New Guinea,27.3
2024,Papua New Guinea,27.2
2025,Papua New Guinea,27.4
2026,Papua New Guinea,27.5
2027,Papua New Guinea,27.4
2028,Papua New Guinea,27.4
2029,Papua New Guinea,27.5
2030,Papua New Guinea,27.7
2018,Samoa,47.4
2019,Samoa,47.6
2020,Samoa,47.7
2021,Samoa,47.9
2022,Samoa,48.1
2023,Samoa,48.1
2024,Samoa,48.2
2025,Samoa,48.5
2026,Samoa,48.6
2027,Samoa,48.8
2028,Samoa,49.0
2029,Samoa,49.3
2030,Samoa,49.3
2018,Solomon Islands,41.6
2019,Solomon Islands,42.4
2020,Solomon Islands,43.1
2021,Solomon Islands,44.0
2022,Solomon Islands,44.8
2023,Solomon Islands,45.2
2024,Solomon Islands,45.7
2025,Solomon Islands,46.2
2026,Solomon Islands,46.6
2027,Solomon Islands,47.2
2028,Solomon Islands,47.6
2029,Solomon Islands,48.2
2030,Solomon Islands,48.5
2018,Tonga,49.2
2019,Tonga,49.6
2020,Tonga,50.2
2021,Tonga,50.6
2022,Tonga,51.3
2023,Tonga,51.6
2024,Tonga,51.9
2025,Tonga,52.3
2026,Tonga,52.8
2027,Tonga,53.1
2028,Tonga,53.6
