year,country,value
2018,China,100.0
2019,China,100.0
2020,China,100.0
2021,China,100.0
2022,China,100.0
2023,China,100.0
2024,China,100.0
2025,China,100.0
2026,China,100.0
2027,China,100.0
2028,China,100.0
2029,China,100.0
2030,China,100.0
2018,North Korea,71.0
2019,North Korea,71.0
2020,North Korea,71.0
2021,North Korea,71.1
2022,North Korea,71.1
2023,North Korea,71.1
2024,North Korea,71.1
2025,North Korea,71.1
2026,North Korea,85.8
2027,North Korea,85.8
2028,North Korea,85.9
2029,North Korea,85.9
2030,North Korea,86.0
2018,Taiwan,85.4
2019,Taiwan,85.5
2020,Taiwan,85.5
2021,Taiwan,85.6
2022,Taiwan,85.6
2023,Taiwan,85.6
2024,Taiwan,85.7
2025,Taiwan,85.7
2026,Taiwan,85.8
2027,Taiwan,85.8
2028,Taiwan,85.8
2029,Taiwan,85.8
2030,Taiwan,85.9
2018,Cambodia,80.8
2019,Cambodia,81.2
2020,Cambodia,81.5
2021,Cambodia,81.7
2022,Cambodia,82.0
2023,Cambodia,82.3
2024,Cambodia,82.5
2025,Cambodia,82.7
2026,Cambodia,82.9
2027,Cambodia,83.2
2028,Cambodia,83.4
2029,Cambodia,83.6
2030,Cambodia,83.7
2018,Indonesia,47.4
2019,Indonesia,48.1
2020,Indonesia,48.9
2021,Indonesia,49.6
2022,Indonesia,50.3
2023,Indonesia,50.9
2024,Indonesia,51.6
2025,Indonesia,52.2
2026,Indonesia,52.8
2027,Indonesia,53.4
2028,Indonesia,54.0
2029,Indonesia,54.6
2030,Indonesia,55.1
2018,Laos,50.1
2019,Laos,50.9
2020,Laos,51.8
2021,Laos,52.6
2022,Laos,53.3
2023,Laos,67.9
2024,Laos,68.7
2025,Laos,69.5
2026,Laos,70.2
2027,Laos,70.9
2028,Laos,71.6
2029,Laos,72.3
2030,Laos,72.9
2018,Malaysia,65.8
2019,Malaysia,66.0
2020,Malaysia,66.2
2021,Malaysia,66.4
2022,Malaysia,66.6
2023,Malaysia,66.7
2024,Malaysia,66.9
2025,Malaysia,80.9
2026,Malaysia,81.2
2027,Malaysia,81.4
2028,Malaysia,81.6
2029,Malaysia,81.7
2030,Malaysia,81.9
2018,Maldives,72.1
2019,Maldives,72.1
2020,Maldives,72.1
2021,Maldives,72.1
2022,Maldives,72.1
2023,Maldives,72.2
2024,Maldives,72.2
2025,Maldives,72.2
2026,Maldives,72.2
2027,Maldives,72.2
2028,Maldives,87.2
2029,Maldives,87.2
2030,Maldives,87.3
2018,Myanmar,60.5
2019,Myanmar,61.4
2020,Myanmar,62.2
2021,Myanmar,63.0
2022,Myanmar,63.8
2023,Myanmar,64.5
2024,Myanmar,65.3
2025,Myanmar,65.9
2026,Myanmar,66.6
2027,Myanmar,67.2
2028,Myanmar,67.8
2029,Myanmar,68.3
2030,Myanmar,68.9
2018,Philippines,80.3
2019,Philippines,80.9
2020,Philippines,81.5
2021,Philippines,82.1
2022,Philippines,82.7
2023,Philippines,83.2
2024,Philippines,83.8
2025,Philippines,84.3
2026,Philippines,84.8
2027,Philippines,85.3
2028,Philippines,85.7
2029,Philippines,86.2
2030,Philippines,86.6
2018,Sri Lanka,71.1
2019,Sri Lanka,71.2
2020,Sri Lanka,71.3
2021,Sri Lanka,71.3
2022,Sri Lanka,71.4
2023,Sri Lanka,71.4
2024,Sri Lanka,71.5
2025,Sri Lanka,71.5
2026,Sri Lanka,71.5
2027,Sri Lanka,71.6
2028,Sri Lanka,86.5
2029,Sri Lanka,86.6
2030,Sri Lanka,86.6
2018,Thailand,40.1
2019,Thailand,40.2
2020,Thailand,40.3
2021,Thailand,68.5
2022,Thailand,68.6
2023,Thailand,68.8
2024,Thailand,68.9
2025,Thailand,69.0
2026,Thailand,69.2
2027,Thailand,83.4
2028,Thailand,83.6
2029,Thailand,83.8
2030,Thailand,83.9
2018,Timor-Leste,65.4
2019,Timor-Leste,65.6
2020,Timor-Leste,65.8
2021,Timor-Leste,65.9
2022,Timor-Leste,66.1
2023,Timor-Leste,66.3
2024,Timor-Leste,66.5
2025,Timor-Leste,66.7
2026,Timor-Leste,66.9
2027,Timor-Leste,67.2
2028,Timor-Leste,67.4
2029,Timor-Leste,67.6
2030,Timor-Leste,67.7
2018,Vietnam,64.0
2019,Vietnam,64.3
2020,Vietnam,64.6
2021,Vietnam,64.9
2022,Vietnam,65.2
2023,Vietnam,65.4
2024,Vietnam,65.7
2025,Vietnam,65.9
2026,Vietnam,66.2
2027,Vietnam,66.4
2028,Vietnam,66.6
2029,Vietnam,80.4
2030,Vietnam,80.7
2018,Fiji,88.6
2019,Fiji,88.9
2020,Fiji,89.2
2021,Fiji,89.6
2022,Fiji,89.9
2023,Fiji,90.2
2024,Fiji,90.5
2025,Fiji,90.7
2026,Fiji,91.0
2027,Fiji,91.3
2028,Fiji,91.6
2029,Fiji,91.8
2030,Fiji,92.1
2018,Kiribati,57.9
2019,Kiribati,58.8
2020,Kiribati,59.6
2021,Kiribati,60.3
2022,Kiribati,61.0
2023,Kiribati,61.7
2024,Kiribati,62.3
2025,Kiribati,62.9
2026,Kiribati,63.5
2027,Kiribati,64.1
2028,Kiribati,64.7
2029,Kiribati,65.3
2030,Kiribati,65.9
2018,Marshall Islands,58.1
2019,Marshall Islands,58.9
2020,Marshall Islands,59.7
2021,Marshall Islands,60.5
2022,Marshall Islands,61.3
2023,Marshall Islands,62.0
2024,Marshall Islands,62.8
2025,Marshall Islands,63.6
2026,Marshall Islands,64.3
2027,Marshall Islands,65.0
2028,Marshall Islands,65.7
2029,Marshall Islands,66.3
2030,Marshall Islands,66.9
2018,Federated States of Micronesia,60.8
2019,Federated States of Micronesia,61.5
2020,Federated States of Micronesia,62.2
2021,Federated States of Micronesia,62.9
2022,Federated States of Micronesia,63.6
2023,Federated States of Micronesia,64.2
2024,Federated States of Micronesia,64.9
2025,Federated States of Micronesia,65.4
2026,Federated States of Micronesia,66.0
2027,Federated States of Micronesia,66.5
2028,Federated States of Micronesia,67.0
2029,Federated States of Micronesia,67.5
2030,Federated States of Micronesia,68.0
2018,Papua New Guinea,41.6
2019,Papua New Guinea,42.3
2020,Papua New Guinea,43.0
2021,Papua New Guinea,43.7
2022,Papua New Guinea,44.4
2023,Papua New Guinea,45.0
2024,Papua New Guinea,45.7
2025,Papua New Guinea,46.3
2026,Papua New Guinea,46.9
2027,Papua New Guinea,47.6
2028,Papua New Guinea,48.2
2029,Papua New Guinea,48.8
2030,Papua New Guinea,49.4
2018,Samoa,39.5
2019,Samoa,40.0
2020,Samoa,40.5
2021,Samoa,41.0
2022,Samoa,41.4
2023,Samoa,41.9
2024,Samoa,42.3
2025,Samoa,42.7
2026,Samoa,43.2
2027,Samoa,43.6
2028,Samoa,54.1
2029,Samoa,54.7
2030,Samoa,55.3
2018,Solomon Islands,58.2
2019,Solomon Islands,69.7
2020,Solomon Islands,70.3
2021,Solomon Islands,70.8
2022,Solomon Islands,71.3
2023,Solomon Islands,71.7
2024,Solomon Islands,72.2
2025,Solomon Islands,72.6
2026,Solomon Islands,73.0
2027,Solomon Islands,73.4
2028,Solomon Islands,73.8
2029,Solomon Islands,74.2
2030,Solomon Islands,74.6
2018,Tonga,65.1
2019,Tonga,65.3
2020,Tonga,65.4
2021,Tonga,65.6
2022,Tonga,65.8
2023,Tonga,65.9
2024,Tonga,66.1
2025,Tonga,66.2
2026,Tonga,66.4
2027,Tonga,81.0
2028,Tonga,81.2
2029,Tonga,81.4
2030,Tonga,81.6
2018,Vanuatu,29.1
2019,Vanuatu,29.5
2020,Vanuatu,38.1
2021,Vanuatu,38.7
2022,Vanuatu,39.4
2023,Vanuatu,40.0
2024,Vanuatu,40.6
2025,Vanuatu,41.2
2026,Vanuatu,41.8
2027,Vanuatu,42.3
2028,Vanuatu,42.9
2029,Vanuatu,43.5
2030,Vanuatu,44.0
2018,Armenia,96.4
2019,Armenia,96.5
2020,Armenia,96.7
2021,Armenia,96.8
2022,Armenia,97.0
2023,Armenia,97.1
2024,Armenia,97.2
2025,Armenia,97.4
2026,Armenia,97.5
2027,Armenia,97.6
2028,Armenia,97.7
