country,year,value
Mexico,1979,5.4
Mexico,1988,18
Mexico,1991,8.3
Mexico,1994,16.7
Mexico,1997,25.7
Mexico,2000,18.7
Mexico,2006,28.9
Mexico,2009,12.9
Mexico,2012,19.4
Mexico,2015,10.9
Mexico,2018,16.5
Suriname,1967,13.5
Suriname,1969,23.4
Suriname,1977,4.7
Suriname,1987,1.7
Suriname,1991,16.7
Suriname,1996,13
Suriname,2000,10
Suriname,2005,14.5
Suriname,2010,13
Suriname,2015,10.5
Suriname,2020,9.08
Sweden,1893,26.1
Sweden,1896,23.4
Sweden,1902,3.5
Sweden,1905,9.5
Sweden,1908,14.6
Sweden,1911,28.5
Sweden,1914,26.9
Sweden,1917,24.7
Sweden,1920,21.8
Sweden,1921,20.84
Sweden,1924,13
Sweden,1928,12.9
Sweden,1932,14.1
Sweden,1936,14.4
Sweden,1940,12
Sweden,1944,13.6
Sweden,1948,12.4
Sweden,1952,14.4
Sweden,1956,17.1
Sweden,1958,18.2
Sweden,1960,16.6
Sweden,1964,13.7
Sweden,1968,14.3
Sweden,1970,16.2
Sweden,1973,14.3
Sweden,1976,15.6
Sweden,1979,18.1
Sweden,1982,15.5
Sweden,1985,14.2
Sweden,1988,12.2
Sweden,1991,9.1
Sweden,1994,7.7
Sweden,1998,12
Sweden,2002,13.4
Sweden,2006,7.9
Sweden,2010,7.3
Sweden,2014,12.9
Sweden,2018,17.5
Switzerland,1848,11.6
Switzerland,1851,13.6
Switzerland,1857,15.9
Switzerland,1860,21.2
Switzerland,1863,19
Switzerland,1866,17
Switzerland,1869,15.5
Switzerland,1872,21.1
Switzerland,1875,17.9
Switzerland,1878,23.2
Switzerland,1881,20.4
Switzerland,1884,16.8
Switzerland,1887,15.9
Switzerland,1890,15.7
Switzerland,1893,16.8
Switzerland,1896,14.5
Switzerland,1899,14.1
Switzerland,1902,12.6
Switzerland,1905,14.7
Switzerland,1908,17.6
Switzerland,1911,19.1
Switzerland,1914,10.1
Switzerland,1917,16.5
Switzerland,1919,21
Switzerland,1922,20.9
Switzerland,1925,20.9
Switzerland,1928,21.4
Switzerland,1931,21.4
Switzerland,1935,20.3
Switzerland,1939,17
Switzerland,1943,20.8
Switzerland,1947,21.2
Switzerland,1951,22.5
Switzerland,1955,23.2
Switzerland,1959,23.3
Switzerland,1963,23.4
Switzerland,1975,21.1
Switzerland,1979,21.3
Switzerland,1983,20.2
Switzerland,1987,18.4
Switzerland,1991,18
Switzerland,1995,16.8
Switzerland,1999,19.9
Switzerland,2003,17.3
Switzerland,2007,15.8
Switzerland,2011,15.1
Switzerland,2015,16.4
Switzerland,2019,15.1
Ghana,1956,10.4
Ghana,1979,17.5
South Africa,1910,22.7
South Africa,1915,19.4
South Africa,1921,13.8
South Africa,1924,14.3
South Africa,1929,9.9
South Africa,1933,8.6
South Africa,1938,6.3
South Africa,1943,4.3
South Africa,1948,3.9
South Africa,1977,11.6
South Africa,1981,14.4
South Africa,1987,14
South Africa,1989,19.9
South Africa,1994,10.5
South Africa,1999,8.6
South Africa,2004,7
South Africa,2009,7.4
South Africa,2014,6.4
South Africa,2019,10.8
Japan,1902,12.5
Japan,1903,14.931
Japan,1904,17.49
Japan,1908,15.8
Japan,1912,11.5
Japan,1915,12.9
Japan,1917,15.6
Japan,1920,5.4
Japan,1924,22.2
Japan,1937,9
Japan,1946,18.2
Japan,1947,23.151
Japan,1949,13.5
Japan,1952,11.4
Japan,1953,12.879
Japan,1955,15.4
Japan,1960,8.8
Japan,1963,7.4
Japan,1967,7.4
Japan,1969,10.9
Japan,1972,10.5
Japan,1976,10.9
Japan,1979,10.4
Japan,1980,10.084
Japan,1983,10.1
Japan,1986,9.4
Japan,1990,8
Japan,1993,10.1
Japan,1996,16.1
Japan,2000,13
Japan,2003,14.8
Japan,2005,13.2
Japan,2009,4.2
Japan,2012,11.6
Japan,2014,13.3
Japan,2017,17.4
Myanmar,2010,7.1
Myanmar,2020,3
Russia,1917,12.7
Russia,1993,12.4
Russia,1995,10.3
Russia,1999,13.6
Russia,2003,11.6
Russia,2007,8.2
Russia,2011,13.5
Russia,2016,13.1
Albania,1996,5.7
Albania,1997,12.325
Albania,2005,8.9
Albania,2009,4.9
Albania,2013,10.5
Albania,2017,14.3
Egypt,1987,10.9
Colombia,1974,9
Colombia,1978,3
Colombia,1986,6.6
Colombia,1991,10.3
Colombia,1998,10.3
Colombia,2002,9.8
Colombia,2006,14.8
Colombia,2010,19.3
Colombia,2014,16.1
Colombia,2018,15.3
Poland,1919,10.8
Poland,1928,12.6
Poland,1930,12.7
Poland,1991,8.7
Poland,1993,10.6
Poland,1997,13.4
Poland,2001,10.2
Poland,2005,11.4
Poland,2011,10
Poland,2015,8.8
