country,year,value
Mexico,1946,0
Mexico,1947,0
Mexico,1948,0
Mexico,1949,0
Mexico,1950,0
Mexico,1951,0
Mexico,1952,0
Mexico,1953,0
Mexico,1954,0
Mexico,1955,0
Mexico,1956,0
Mexico,1957,0
Mexico,1958,0
Mexico,1959,0
Mexico,1960,0
Mexico,1961,0
Mexico,1962,0
Mexico,1963,0
Mexico,1964,0
Mexico,1965,0
Mexico,1966,0
Mexico,1967,0
Mexico,1968,0
Mexico,1969,0
Mexico,1970,0
Mexico,1971,0
Mexico,1972,0
Mexico,1973,0
Mexico,1974,0
Mexico,1975,0
Mexico,1976,0
Mexico,1977,0
Mexico,1978,0
Mexico,1979,0
Mexico,1980,0
Mexico,1981,0
Mexico,1982,0
Mexico,1983,0
Mexico,1984,0
Mexico,1985,0
Mexico,1986,0
Mexico,1987,0
Mexico,1988,0
Mexico,1989,0
Mexico,1990,0
Mexico,1991,0
Mexico,1992,0
Mexico,1993,0
Mexico,1994,0
Mexico,1995,0
Mexico,1996,0
Mexico,1997,0
Mexico,1998,0
Mexico,1999,0
Mexico,2000,1
Mexico,2001,1
Mexico,2002,1
Mexico,2003,1
Mexico,2004,1
Mexico,2005,1
Mexico,2006,1
Mexico,2007,1
Mexico,2008,1
Suriname,1975,1
Suriname,1976,1
Suriname,1977,1
Suriname,1978,1
Suriname,1979,1
Suriname,1980,0
Suriname,1981,0
Suriname,1982,0
Suriname,1983,0
Suriname,1984,0
Suriname,1985,0
Suriname,1986,0
Suriname,1987,0
Suriname,1988,1
Suriname,1989,1
Suriname,1990,0
Suriname,1991,1
Suriname,1992,1
Suriname,1993,1
Suriname,1994,1
Suriname,1995,1
Suriname,1996,1
Suriname,1997,1
Suriname,1998,1
Suriname,1999,1
Suriname,2000,1
Suriname,2001,1
Suriname,2002,1
Suriname,2003,1
Suriname,2004,1
Suriname,2005,1
Suriname,2006,1
Suriname,2007,1
Suriname,2008,1
Sweden,1946,1
Sweden,1947,1
Sweden,1948,1
Sweden,1949,1
Sweden,1950,1
Sweden,1951,1
Sweden,1952,1
Sweden,1953,1
Sweden,1954,1
Sweden,1955,1
Sweden,1956,1
Sweden,1957,1
Sweden,1958,1
Sweden,1959,1
Sweden,1960,1
Sweden,1961,1
Sweden,1962,1
Sweden,1963,1
Sweden,1964,1
Sweden,1965,1
Sweden,1966,1
Sweden,1967,1
Sweden,1968,1
Sweden,1969,1
Sweden,1970,1
Sweden,1971,1
Sweden,1972,1
Sweden,1973,1
Sweden,1974,1
Sweden,1975,1
Sweden,1976,1
Sweden,1977,1
Sweden,1978,1
Sweden,1979,1
Sweden,1980,1
Sweden,1981,1
Sweden,1982,1
Sweden,1983,1
Sweden,1984,1
Sweden,1985,1
Sweden,1986,1
Sweden,1987,1
Sweden,1988,1
