country,year,value
Mexico,1789,1.955
Mexico,1790,1.955
Mexico,1791,1.955
Mexico,1792,1.955
Mexico,1793,1.955
Mexico,1794,1.955
Mexico,1795,1.955
Mexico,1796,1.955
Mexico,1797,1.955
Mexico,1798,1.955
Mexico,1799,1.955
Mexico,1800,1.955
Mexico,1801,1.955
Mexico,1802,1.955
Mexico,1803,1.955
Mexico,1804,1.955
Mexico,1805,1.955
Mexico,1806,1.955
Mexico,1807,1.955
Mexico,1808,1.955
Mexico,1809,1.955
Mexico,1810,1.955
Mexico,1811,1.955
Mexico,1812,1.955
Mexico,1813,1.955
Mexico,1814,1.955
Mexico,1815,1.955
Mexico,1816,1.955
Mexico,1817,1.955
Mexico,1818,1.955
Mexico,1819,1.955
Mexico,1820,1.955
Mexico,1821,1.955
Mexico,1822,1.955
Mexico,1823,1.955
Mexico,1824,1.955
Mexico,1825,1.955
Mexico,1826,1.955
Mexico,1827,1.955
Mexico,1828,1.955
Mexico,1829,1.955
Mexico,1830,1.955
Mexico,1831,1.955
Mexico,1832,1.955
Mexico,1833,1.955
Mexico,1834,1.955
Mexico,1835,1.955
Mexico,1836,1.955
Mexico,1837,1.955
Mexico,1838,1.955
Mexico,1839,1.955
Mexico,1840,1.955
Mexico,1841,1.955
Mexico,1842,1.955
Mexico,1843,1.955
Mexico,1844,1.955
Mexico,1845,1.955
Mexico,1846,1.955
Mexico,1847,1.955
Mexico,1848,1.955
Mexico,1849,1.955
Mexico,1850,1.955
Mexico,1851,1.955
Mexico,1852,1.955
Mexico,1853,1.955
Mexico,1854,1.955
Mexico,1855,1.955
Mexico,1856,1.955
Mexico,1857,1.955
Mexico,1858,1.955
Mexico,1859,1.955
Mexico,1860,1.955
Mexico,1861,1.955
Mexico,1862,1.955
Mexico,1863,1.955
Mexico,1864,1.955
Mexico,1865,1.955
Mexico,1866,1.955
Mexico,1867,1.955
Mexico,1868,1.955
Mexico,1869,1.955
Mexico,1870,1.955
Mexico,1871,1.955
Mexico,1872,1.955
Mexico,1873,1.955
Mexico,1874,1.955
Mexico,1875,1.955
Mexico,1876,1.955
Mexico,1877,1.955
Mexico,1878,1.955
Mexico,1879,1.955
Mexico,1880,1.955
Mexico,1881,1.955
Mexico,1882,1.955
Mexico,1883,1.955
Mexico,1884,1.955
Mexico,1885,1.955
Mexico,1886,1.955
Mexico,1887,1.955
Mexico,1888,1.955
Mexico,1889,1.955
Mexico,1890,1.955
Mexico,1891,1.955
Mexico,1892,1.955
Mexico,1893,1.955
Mexico,1894,1.955
Mexico,1895,1.955
Mexico,1896,1.955
Mexico,1897,1.955
Mexico,1898,1.955
Mexico,1899,1.955
Mexico,1900,1.955
Mexico,1901,1.955
Mexico,1902,1.955
Mexico,1903,1.955
Mexico,1904,1.955
Mexico,1905,1.955
Mexico,1906,1.955
Mexico,1907,1.955
Mexico,1908,1.955
Mexico,1909,1.955
Mexico,1910,1.955
Mexico,1911,1.955
Mexico,1912,1.955
Mexico,1913,1.955
Mexico,1914,1.955
Mexico,1915,1.955
Mexico,1916,1.955
Mexico,1917,1.955
Mexico,1918,1.955
Mexico,1919,1.955
Mexico,1920,1.955
Sweden,1789,-0.604
Sweden,1790,-0.604
Sweden,1791,-0.604
Sweden,1792,-0.604
Sweden,1793,-0.604
Sweden,1794,-0.604
Sweden,1795,-0.604
Sweden,1796,-0.604
Sweden,1797,-0.604
Sweden,1798,-0.604
Sweden,1799,-0.604
Sweden,1800,-0.604
Sweden,1801,-0.604
Sweden,1802,-0.604
Sweden,1803,-0.604
Sweden,1804,-0.604
Sweden,1805,-0.604
Sweden,1806,-0.604
Sweden,1807,-0.604
Sweden,1808,-0.604
Sweden,1809,-0.604
Sweden,1810,-0.604
Sweden,1811,-0.604
Sweden,1812,-0.604
Sweden,1813,-0.604
Sweden,1814,-0.604
Sweden,1815,-0.604
Sweden,1816,-0.604
Sweden,1817,-0.604
Sweden,1818,-0.604
Sweden,1819,-0.604
Sweden,1820,-0.604
Sweden,1821,-0.604
Sweden,1822,-0.604
Sweden,1823,-0.604
Sweden,1824,-0.604
Sweden,1825,-0.604
Sweden,1826,-0.604
Sweden,1827,-0.604
Sweden,1828,-0.604
Sweden,1829,-0.604
Sweden,1830,-0.604
Sweden,1831,-0.604
Sweden,1832,-0.604
Sweden,1833,-0.604
Sweden,1834,-0.604
Sweden,1835,-0.604
Sweden,1836,-0.604
Sweden,1837,-0.604
Sweden,1838,-0.604
Sweden,1839,-0.604
Sweden,1840,-0.604
Sweden,1841,-0.604
Sweden,1842,-0.604
Sweden,1843,-0.604
Sweden,1844,-0.604
Sweden,1845,-0.604
Sweden,1846,-0.604
Sweden,1847,-0.604
Sweden,1848,-0.604
Sweden,1849,-0.604
Sweden,1850,-0.604
Sweden,1851,-0.604
Sweden,1852,-0.604
Sweden,1853,-0.604
Sweden,1854,-0.604
Sweden,1855,-0.604
Sweden,1856,-0.604
Sweden,1857,-0.604
Sweden,1858,-0.604
Sweden,1859,-0.604
Sweden,1860,-0.604
Sweden,1861,-0.604
Sweden,1862,-0.604
Sweden,1863,-0.604
Sweden,1864,-0.604
Sweden,1865,-0.604
Sweden,1866,3.189
Sweden,1867,3.189
Sweden,1868,3.189
Sweden,1869,3.189
Sweden,1870,3.189
Sweden,1871,3.189
Sweden,1872,3.189
Sweden,1873,3.189
Sweden,1874,3.189
Sweden,1875,3.189
Sweden,1876,3.189
Sweden,1877,3.189
Sweden,1878,3.189
Sweden,1879,3.189
Sweden,1880,3.189
Sweden,1881,3.189
Sweden,1882,3.189
Sweden,1883,3.189
Sweden,1884,3.189
Sweden,1885,3.189
Sweden,1886,3.189
Sweden,1887,3.189
Sweden,1888,3.189
Sweden,1889,3.189
Sweden,1890,3.189
Sweden,1891,3.189
Sweden,1892,3.189
Sweden,1893,3.189
Sweden,1894,3.189
Sweden,1895,3.189
Sweden,1896,3.189
Sweden,1897,3.189
Sweden,1898,3.189
Sweden,1899,3.189
Sweden,1900,3.189
Sweden,1901,3.189
Sweden,1902,3.189
Sweden,1903,3.189
Sweden,1904,3.189
Sweden,1905,3.189
Sweden,1906,3.189
Sweden,1907,3.189
Sweden,1908,3.189
Sweden,1909,3.189
Sweden,1910,3.189
Sweden,1911,3.189
Sweden,1912,3.189
Sweden,1913,3.189
Sweden,1914,3.189
Sweden,1915,3.189
Sweden,1916,3.189
Sweden,1917,3.189
Sweden,1918,3.189
Sweden,1919,3.189
Sweden,1920,3.189
Switzerland,1798,-0.533
Switzerland,1799,-0.533
Switzerland,1800,-0.533
Switzerland,1801,-0.533
Switzerland,1802,-0.533
Switzerland,1803,-0.533
Switzerland,1804,-0.533
Switzerland,1805,-0.533
Switzerland,1806,-0.533
Switzerland,1807,-0.533
Switzerland,1808,-0.533
Switzerland,1809,-0.533
Switzerland,1810,-0.533
Switzerland,1811,-0.533
Switzerland,1812,-0.533
Switzerland,1813,-0.533
