country,year,value
Suriname,1987,1
Sweden,1922,1
Sweden,1955,1
Sweden,1957,1
Sweden,1980,1
Sweden,1994,1
Sweden,2003,1
Switzerland,1900,1
Switzerland,1902,1
Switzerland,1903,1
Switzerland,1905,1
Switzerland,1906,1
Switzerland,1907,1
Switzerland,1908,1
Switzerland,1910,1
Switzerland,1911,1
Switzerland,1912,1
Switzerland,1913,1
Switzerland,1914,1
Switzerland,1915,1
Switzerland,1917,1
Switzerland,1918,1
Switzerland,1919,1
Switzerland,1920,1
Switzerland,1921,1
Switzerland,1922,1
Switzerland,1923,1
Switzerland,1924,1
Switzerland,1925,1
Switzerland,1926,1
Switzerland,1927,1
Switzerland,1928,1
Switzerland,1929,1
Switzerland,1930,1
Switzerland,1931,1
Switzerland,1933,1
Switzerland,1934,1
Switzerland,1935,1
Switzerland,1937,1
Switzerland,1938,1
Switzerland,1939,1
Switzerland,1940,1
Switzerland,1941,1
Switzerland,1942,1
Switzerland,1944,1
Switzerland,1945,1
Switzerland,1946,1
Switzerland,1947,1
Switzerland,1948,1
Switzerland,1949,1
Switzerland,1950,1
Switzerland,1951,1
Switzerland,1952,1
Switzerland,1953,1
Switzerland,1954,1
Switzerland,1955,1
Switzerland,1956,1
Switzerland,1957,1
Switzerland,1958,1
Switzerland,1959,1
Switzerland,1960,1
Switzerland,1961,1
Switzerland,1962,1
Switzerland,1963,1
Switzerland,1964,1
Switzerland,1965,1
Switzerland,1966,1
Switzerland,1967,1
Switzerland,1968,1
Switzerland,1969,1
Switzerland,1970,1
Switzerland,1971,1
Switzerland,1972,1
Switzerland,1973,1
Switzerland,1974,1
Switzerland,1975,1
Switzerland,1976,1
Switzerland,1977,1
Switzerland,1978,1
Switzerland,1979,1
Switzerland,1980,1
Switzerland,1981,1
Switzerland,1982,1
Switzerland,1983,1
Switzerland,1984,1
Switzerland,1985,1
Switzerland,1986,1
Switzerland,1987,1
Switzerland,1988,1
Switzerland,1989,1
Switzerland,1990,1
Switzerland,1991,1
Switzerland,1992,1
Switzerland,1993,1
Switzerland,1994,1
Switzerland,1995,1
Switzerland,1996,1
Switzerland,1997,1
Switzerland,1998,1
Switzerland,1999,1
Switzerland,2000,1
Switzerland,2001,1
Switzerland,2002,1
Switzerland,2003,1
Switzerland,2004,1
Switzerland,2005,1
Switzerland,2006,1
Switzerland,2007,1
Switzerland,2008,1
Switzerland,2009,1
Switzerland,2010,1
Switzerland,2011,1
Switzerland,2012,1
Switzerland,2013,1
Switzerland,2014,1
Switzerland,2015,1
Switzerland,2016,1
Switzerland,2017,1
Switzerland,2018,1
Switzerland,2019,1
Switzerland,2020,1
Ghana,1960,1
Ghana,1964,0
Ghana,1978,1
Ghana,1992,1
South Africa,1960,1
South Africa,1983,1
South Africa,1992,1
Myanmar,1973,0
Myanmar,2008,0
Russia,1991,1
Russia,1993,1
Russia,2020,0
Albania,1994,1
Albania,1997,1
Albania,1998,1
Egypt,1956,0
Egypt,1958,0
Egypt,1965,0
Egypt,1968,0
Egypt,1970,0
Egypt,1971,0
Egypt,1974,0
Egypt,1976,0
Egypt,1977,0
Egypt,1978,0
Egypt,1979,0
Egypt,1980,0
Egypt,1981,0
Egypt,1987,0
Egypt,1990,0
Egypt,1993,0
Egypt,1999,0
Egypt,2005,0
Egypt,2007,0
Egypt,2011,0
Egypt,2012,0
Egypt,2014,0
Egypt,2019,0
Yemen,1991,1
Yemen,2001,1
Colombia,1957,0
Colombia,1990,1
Colombia,2003,1
Colombia,2016,1
Colombia,2018,1
Poland,1946,0
Poland,1987,1
Poland,1996,1
Poland,1997,1
Poland,2003,1
Poland,2015,1
Brazil,1963,0
Brazil,1993,1
Brazil,2005,1
Portugal,1933,0
Portugal,1998,1
Portugal,2007,1
Bangladesh,1977,0
Bangladesh,1985,0
Bangladesh,1991,1
Bolivia,1931,0
Bolivia,2004,1
Bolivia,2006,1
Bolivia,2008,1
Bolivia,2009,1
Bolivia,2016,1
Haiti,1918,0
Haiti,1928,0
Haiti,1935,0
Haiti,1939,0
Haiti,1964,0
Haiti,1971,0
Haiti,1985,0
Haiti,1987,0
Mali,1974,0
Mali,1992,0
Pakistan,1984,0
Pakistan,2002,0
Peru,1919,0
Peru,1939,0
Peru,1993,1
Peru,2010,1
Peru,2018,1
Senegal,1963,0
Senegal,1970,0
Senegal,2001,1
Senegal,2016,1
South Sudan,2011,1
Sudan,1971,0
Sudan,1977,0
Sudan,1983,0
Sudan,1998,0
Republic of Vietnam,1955,1
Argentina,1984,1
Ethiopia,1987,1
Kenya,2005,1
Kenya,2010,1
South Korea,1962,1
South Korea,1969,1
South Korea,1972,1
South Korea,1975,1
South Korea,1980,1
South Korea,1987,1
Nigeria,1963,1
Philippines,1935,1
Philippines,1937,1
Philippines,1939,1
Philippines,1940,1
Philippines,1947,1
Philippines,1967,1
Philippines,1973,0
Philippines,1975,0
Philippines,1976,0
Philippines,1977,0
Philippines,1980,0
Philippines,1981,0
Philippines,1984,0
Philippines,1987,0
Taiwan,2004,1
Taiwan,2008,1
Taiwan,2018,1
Thailand,2007,1
Thailand,2016,0
Uganda,2000,1
Uganda,2005,1
Venezuela,1957,0
Venezuela,1999,1
Venezuela,2000,1
Venezuela,2007,1
Venezuela,2009,1
Benin,1958,0
Benin,1964,0
Benin,1968,0
Benin,1990,1
Burkina Faso,1958,0
Burkina Faso,1959,0
Burkina Faso,1970,0
Burkina Faso,1977,0
Burkina Faso,1991,0
Cambodia,1945,0
Cambodia,1955,0
Cambodia,1958,0
Cambodia,1959,0
Cambodia,1960,0
Cambodia,1961,0
Cambodia,1972,0
Nepal,1980,1
Niger,1987,0
Niger,1989,0
Niger,1992,0
Niger,1996,0
Niger,1999,0
Niger,2009,0
Niger,2010,0
Zambia,1969,1
Zambia,2016,1
Zimbabwe,2000,1
Zimbabwe,2013,1
Guinea,1958,0
Guinea,1990,0
Guinea,2001,0
Guinea,2020,0
Cote d'Ivoire,2000,1
Cote d'Ivoire,2016,0
Mauritania,1991,0
Mauritania,2006,0
Mauritania,2017,0
Canada,1942,1
Canada,1992,1
Australia,1901,1
Australia,1906,1
Australia,1910,1
Australia,1911,1
Australia,1913,1
Australia,1916,1
Australia,1917,1
Australia,1919,1
Australia,1926,1
Australia,1928,1
Australia,1937,1
Australia,1944,1
Australia,1946,1
Australia,1948,1
Australia,1951,1
Australia,1967,1
Australia,1973,1
Australia,1974,1
Australia,1977,1
Australia,1984,1
Australia,1988,1
Australia,1999,1
Australia,2017,1
Botswana,1987,1
Botswana,1997,1
Botswana,2001,1
Burundi,1981,0
Burundi,1991,0
Burundi,1992,0
Burundi,2005,1
Burundi,2018,0
Central African Republic,1981,0
Central African Republic,1986,0
Central African Republic,1994,1
Central African Republic,2004,0
Central African Republic,2015,0
Chile,1925,1
Chile,1978,0
Chile,1980,0
Chile,1988,1
Chile,1989,1
Chile,2020,1
Costa Rica,2007,1
Timor,1999,1
Ecuador,1978,1
Ecuador,1986,1
Ecuador,1994,1
Ecuador,1995,1
Ecuador,1997,1
Ecuador,2006,1
Ecuador,2007,1
Ecuador,2008,1
Ecuador,2011,1
Ecuador,2017,1
Ecuador,2018,1
France,1945,1
France,1946,1
France,1958,1
France,1961,1
France,1962,1
France,1969,1
France,1972,1
France,1988,1
France,1992,1
France,2000,1
France,2005,1
Germany,1926,1
Germany,1929,1
Germany,1933,0
Germany,1934,0
Germany,1938,0
Germany,1951,0
Guatemala,1935,0
Guatemala,1954,0
Guatemala,1994,1
Guatemala,1999,1
Guatemala,2018,1
Iran,1952,0
Iran,1953,0
Iran,1963,0
Iran,1979,0
Iran,1989,0
Iraq,1995,0
Iraq,2002,0
Iraq,2005,1
