country,year,value
Mexico,1920,4
Mexico,1924,15.9
Mexico,1928,0
Mexico,1929,5.3
Mexico,1934,1.1
Mexico,1940,5.7
Mexico,1946,19.3
Mexico,1952,15.9
Mexico,1958,9.4
Mexico,1964,11
Mexico,1970,14
Mexico,1976,0
Mexico,1982,16.4
Mexico,1988,31.1
Mexico,1994,25.92
Mexico,2000,36.9
Mexico,2006,35.31
Mexico,2012,32.39
Mexico,2018,22.28
Ghana,1960,10.9
Ghana,1979,29.9
Ghana,1992,30.3
Ghana,1996,39.7
Ghana,2000,44.5
Ghana,2004,44.7
Ghana,2008,47.9
Ghana,2012,46.41
Ghana,2016,44.4
Russia,1991,17.2
Russia,1996,32.5
Russia,2000,29.5
Russia,2004,13.8
Russia,2008,17.7
Russia,2012,17.18
Russia,2018,11.77
Egypt,1956,0
Egypt,1958,0
Egypt,1965,0
Egypt,1970,0
Egypt,1976,0
Egypt,1981,1.5
Egypt,1987,0
Egypt,1993,0
Egypt,1999,0
Egypt,2005,7.3
Egypt,2012,23.66
Egypt,2014,3.09
Egypt,2018,2.92
Yemen,1999,3.7
Yemen,2006,21.82
Yemen,2012,0
Colombia,1857,38.05
Colombia,1860,26.77
Colombia,1864,22.2
Colombia,1866,11.1
Colombia,1868,22.2
Colombia,1870,22.2
Colombia,1872,22.2
Colombia,1874,33.33
Colombia,1876,21.43
Colombia,1878,0
Colombia,1880,22.2
Colombia,1882,11.1
Colombia,1884,33.33
Colombia,1886,0
Colombia,1892,19.7
Colombia,1898,15.55
Colombia,1914,10.9
Colombia,1918,40
Colombia,1922,38.2
Colombia,1926,0
Colombia,1930,29.2
Colombia,1934,0.2
Colombia,1942,41.4
Colombia,1946,32.3
Colombia,1949,0
Colombia,1958,19.8
Colombia,1962,15.9
Colombia,1966,28.2
Colombia,1970,39.1
Colombia,1974,31.4
Colombia,1978,46.6
Colombia,1982,41
Colombia,1986,36
Colombia,1990,23.9
Colombia,1994,45
Colombia,1998,34
Colombia,2002,32.4
Colombia,2006,22
Colombia,2010,21.5
Colombia,2014,29.25
Colombia,2018,25.08
Poland,1990,23.1
Poland,1995,33.1
Poland,2000,17.3
Poland,2005,36.3
Poland,2010,36.5
Poland,2015,33.77
Brazil,1894,11.1
Brazil,1898,8.4
Brazil,1902,6.6
Brazil,1906,1.7
Brazil,1910,31.5
Brazil,1914,8.2
Brazil,1918,0.3
Brazil,1919,28.9
Brazil,1922,38.1
Brazil,1926,0.2
Brazil,1930,39.2
Brazil,1950,29.7
Brazil,1955,30.3
Brazil,1960,32.9
Brazil,1989,17.2
Brazil,1994,27
Brazil,1998,31.7
Brazil,2002,23.2
Brazil,2006,41.6
Brazil,2010,32.6
Brazil,2014,33.55
Brazil,2018,29.28
United States,1792,0
United States,1796,26.3
United States,1800,35.1
United States,1804,28.1
United States,1808,32.2
United States,1812,48.1
United States,1816,16
United States,1820,16.3
United States,1824,30.9
United States,1828,43.6
United States,1832,37.4
United States,1836,36.63
United States,1840,46.8
United States,1844,48.1
United States,1848,42.5
United States,1852,43.9
United States,1856,33.1
United States,1860,29.5
United States,1864,45
United States,1868,47.3
United States,1872,43.8
United States,1876,47.9
United States,1880,48.25
United States,1884,48.2
United States,1888,47.8
United States,1892,43
United States,1896,46.7
United States,1900,45.52
United States,1904,37.59
United States,1908,43.04
United States,1912,27.4
United States,1916,46.12
United States,1920,34.1
United States,1924,28.82
United States,1928,40.8
United States,1932,39.6
United States,1936,36.54
United States,1940,44.78
United States,1944,45.89
United States,1948,45.07
United States,1952,44.4
United States,1956,41.97
United States,1960,49.5
United States,1964,38.47
United States,1968,42.72
United States,1972,37.52
United States,1976,48.02
United States,1980,41.01
United States,1984,40.56
United States,1988,45.6
United States,1992,37.4
United States,1996,40.71
United States,2000,48.38
United States,2004,48.27
United States,2008,45.66
United States,2012,47.21
United States,2016,48.2
Portugal,1918,0
Portugal,1928,0
Portugal,1935,0
Portugal,1942,0
Portugal,1949,0
Portugal,1951,0
Portugal,1958,23.6
Portugal,1976,16.4
Portugal,1980,40.2
Portugal,1986,46.3
Portugal,1991,14.2
Portugal,1996,46.1
Portugal,2001,34.7
Portugal,2006,20.7
Portugal,2011,19.8
Portugal,2016,22.88
El Salvador,1931,28.1
El Salvador,1945,0
El Salvador,1956,3.2
El Salvador,1962,0
El Salvador,1967,21.62
El Salvador,1972,42.14
El Salvador,1977,32.7
El Salvador,1984,29.77
El Salvador,1989,36.5
El Salvador,1994,24.9
El Salvador,1999,29.05
El Salvador,2004,35.68
El Salvador,2009,48.68
El Salvador,2014,38.96
Bangladesh,1978,21.7
Bangladesh,1981,26
Bangladesh,1986,5.8
Bolivia,1840,0
Bolivia,1855,0
Bolivia,1862,0
Bolivia,1947,46.8
Bolivia,1951,32
Bolivia,1956,14
Bolivia,1960,14.5
Bolivia,1966,13.6
Bolivia,1978,25
Bolivia,1979,35.9
Bolivia,1980,20.2
Bolivia,1985,30.4
Bolivia,1989,25.2
Bolivia,1993,21.1
Bolivia,1997,18.2
Bolivia,2002,20.9
Bolivia,2005,28.6
Bolivia,2009,26.5
Bolivia,2014,25.3
Bolivia,2019,36.51
Haiti,1957,26.6
Haiti,1988,19.7
Haiti,1990,14.2
Haiti,1995,2.3
Haiti,2000,2
Haiti,2006,12.4
Haiti,2010,22.5
Haiti,2015,25.27
Haiti,2016,19.57
Honduras,1869,15
Honduras,1877,19.5
Honduras,1881,10
Honduras,1883,20
Honduras,1887,12
Honduras,1891,34.2
Honduras,1902,42.9
Honduras,1919,19
Honduras,1923,33.4
Honduras,1928,42.4
Honduras,1948,0.1
Honduras,1954,30.8
Honduras,1971,47.4
Honduras,1981,41.6
Honduras,1985,45.5
Honduras,1989,44.3
Honduras,1993,43
Honduras,1997,42.8
Honduras,2001,44.3
Honduras,2005,42.2
Honduras,2009,38.1
Honduras,2013,28.78
Honduras,2017,41.42
Mali,1992,14.5
Mali,1997,3.6
Mali,2002,21.3
Mali,2007,19.6
Mali,2013,19.44
Mali,2018,17.8
Peru,1899,2.31
Peru,1931,35.4
Peru,1939,22.5
Peru,1945,33
Peru,1956,36.7
Peru,1962,32.2
Peru,1963,34.4
Peru,1980,27.2
Peru,1985,24.7
Peru,1990,29.1
Peru,1995,21.5
Peru,2000,40.2
Peru,2001,25.8
Peru,2006,24.3
Peru,2011,15.6
Peru,2016,21.05
Senegal,1978,17.8
Senegal,1983,14.9
Senegal,1988,25.8
Senegal,1993,32
Senegal,2000,31
Senegal,2007,14.9
Senegal,2012,26.6
Senegal,2019,20.51
Sudan,1996,2.4
Sudan,2000,9.6
Sudan,2010,21.7
Sudan,2015,1.43
Republic of Vietnam,1955,1.1
Republic of Vietnam,1961,7
Republic of Vietnam,1967,17.2
Afghanistan,2004,16.3
Afghanistan,2009,30.6
Afghanistan,2014,45
Afghanistan,2019,39.52
Argentina,1916,13.4
Argentina,1922,7.8
Argentina,1928,9.9
Argentina,1931,31
Argentina,1937,41.5
Argentina,1946,43.6
Argentina,1951,32.3
Argentina,1958,31.7
Argentina,1963,20.8
Argentina,1973,24.4
Argentina,1983,39.1
Argentina,1989,32.5
Argentina,1995,29.3
Argentina,1999,38.7
Argentina,2003,22.2
Argentina,2007,23
Argentina,2011,16.9
Argentina,2015,34.15
Argentina,2019,40.4
Kenya,1992,25.8
Kenya,1997,30.9
Kenya,2002,31.3
Kenya,2007,44.1
Kenya,2013,43.7
Kenya,2017,44.94
South Korea,1952,11.4
South Korea,1956,30
South Korea,1963,45.1
South Korea,1967,40.9
South Korea,1971,45.3
South Korea,1987,27.5
South Korea,1992,33.8
South Korea,1997,38.7
South Korea,2002,46.6
South Korea,2007,26.2
South Korea,2012,22.2
South Korea,2017,24.03
Nigeria,1979,29.2
Nigeria,1983,31.2
Nigeria,1993,41.6
Nigeria,1999,37.2
Nigeria,2003,32.2
Nigeria,2007,18.7
Nigeria,2011,32
Nigeria,2015,44.96
Nigeria,2019,41.2
Philippines,1935,17.5
Philippines,1941,18.2
Philippines,1946,45.7
Philippines,1949,37.2
Philippines,1953,31.1
Philippines,1957,27.6
Philippines,1961,45
Philippines,1965,42.9
