Country,Our World In Data Name
"Virgin Islands, British",British Virgin Islands
Tonga,Tonga
Latin America,Latin America
Mozambique,Mozambique
Liechtenstein,Liechtenstein
Myanmar,Myanmar
Central African Republic,Central African Republic
Barbados,Barbados
Netherlands Antilles,Netherlands Antilles
Bhutan,Bhutan
Angola,Angola
Congo,Congo
Mali,Mali
Middle East,Middle East
Tunisia,Tunisia
Timor-Leste,Timor
Malaysia,Malaysia
Niue,Niue
Mongolia,Mongolia
Bosnia and Herzegovina,Bosnia and Herzegovina
Azerbaijan,Azerbaijan
Armenia,Armenia
Costa Rica,Costa Rica
Czechoslovakia,Czechoslovakia
Botswana,Botswana
Albania,Albania
DR Congo,Democratic Republic of Congo
Sri Lanka,Sri Lanka
Macao,Macao
New Caledonia,New Caledonia
Mexico,Mexico
Middle East and Northern Africa,Middle East and Northern Africa
Turkmenistan,Turkmenistan
Tanzania,Tanzania
Venezuela,Venezuela
Uzbekistan,Uzbekistan
Holy See,Vatican
Nepal,Nepal
Macedonia,North Macedonia
Nigeria,Nigeria
Bahamas,Bahamas
Curacao,Curacao
Bangladesh,Bangladesh
Canada,Canada
Belgium,Belgium
Cabo Verde,Cape Verde
Brazil,Brazil
Anguilla,Anguilla
Libya,Libya
Thailand,Thailand
Samoa,Samoa
Tajikistan,Tajikistan
Vanuatu,Vanuatu
Wallis and Futuna,Wallis and Futuna
Uruguay,Uruguay
Channel Islands,Channel Islands
South Africa,South Africa
Marshall Islands,Marshall Islands
Bulgaria,Bulgaria
Burkina Faso,Burkina Faso
Cuba,Cuba
Niger,Niger
Nauru,Nauru
Zimbabwe,Zimbabwe
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Tokelau,Tokelau
Western Asia,Western Asia
Palestine,Palestine
Saint Helena,Saint Helena
Cayman Islands,Cayman Islands
Iraq,Iraq
Hungary,Hungary
Saint Kitts and Nevis,Saint Kitts and Nevis
Estonia,Estonia
Finland,Finland
Eritrea,Eritrea
Gambia,Gambia
Greenland,Greenland
Spain,Spain
Haiti,Haiti
Slovenia,Slovenia
Puerto Rico,Puerto Rico
Western Africa,Western Africa
Peru,Peru
Qatar,Qatar
Papua New Guinea,Papua New Guinea
Americas,Americas
Slovakia,Slovakia
Southern Africa,Southern Africa
Romania,Romania
Kazakhstan,Kazakhstan
Ireland,Ireland
Comoros,Comoros
Iran,Iran
Guyana,Guyana
Guinea,Guinea
Fiji,Fiji
Falkland Islands,Falkland Islands
Egypt,Egypt
