country,year,variable,value
Afghanistan,1950,Cumulative CO2 emissions from oil,63204.0
Afghanistan,1951,Cumulative CO2 emissions from oil,129156.0
Afghanistan,1952,Cumulative CO2 emissions from oil,189048.0
Afghanistan,1953,Cumulative CO2 emissions from oil,257355.0
Afghanistan,1954,Cumulative CO2 emissions from oil,321109.0
Afghanistan,1955,Cumulative CO2 emissions from oil,412709.0
Afghanistan,1956,Cumulative CO2 emissions from oil,533621.0
Afghanistan,1957,Cumulative CO2 emissions from oil,749797.0
Afghanistan,1958,Cumulative CO2 emissions from oil,987957.0
Afghanistan,1959,Cumulative CO2 emissions from oil,1244437.0
Afghanistan,1960,Cumulative CO2 emissions from oil,1513195.0
Afghanistan,1961,Cumulative CO2 emissions from oil,1806315.0
Afghanistan,1962,Cumulative CO2 emissions from oil,2169051.0
Afghanistan,1963,Cumulative CO2 emissions from oil,2561099.0
Afghanistan,1964,Cumulative CO2 emissions from oil,3037419.0
Afghanistan,1965,Cumulative CO2 emissions from oil,3579691.0
Afghanistan,1966,Cumulative CO2 emissions from oil,4154939.0
Afghanistan,1967,Cumulative CO2 emissions from oil,4711867.0
Afghanistan,1968,Cumulative CO2 emissions from oil,5208684.0
Afghanistan,1969,Cumulative CO2 emissions from oil,5736300.0
Afghanistan,1970,Cumulative CO2 emissions from oil,6408286.0
Afghanistan,1971,Cumulative CO2 emissions from oil,7155742.0
Afghanistan,1972,Cumulative CO2 emissions from oil,7782286.0
Afghanistan,1973,Cumulative CO2 emissions from oil,8484204.0
Afghanistan,1974,Cumulative CO2 emissions from oil,9255118.0
Afghanistan,1975,Cumulative CO2 emissions from oil,10129307.0
Afghanistan,1976,Cumulative CO2 emissions from oil,11012331.0
Afghanistan,1977,Cumulative CO2 emissions from oil,11986955.0
Afghanistan,1978,Cumulative CO2 emissions from oil,12922864.0
Afghanistan,1979,Cumulative CO2 emissions from oil,14088016.0
Afghanistan,1980,Cumulative CO2 emissions from oil,15013272.0
Afghanistan,1981,Cumulative CO2 emissions from oil,16028200.0
Afghanistan,1982,Cumulative CO2 emissions from oil,17021144.0
Afghanistan,1983,Cumulative CO2 emissions from oil,18241256.0
Afghanistan,1984,Cumulative CO2 emissions from oil,19374900.0
Afghanistan,1985,Cumulative CO2 emissions from oil,20922725.0
Afghanistan,1986,Cumulative CO2 emissions from oil,22062229.0
Afghanistan,1987,Cumulative CO2 emissions from oil,24075067.0
Afghanistan,1988,Cumulative CO2 emissions from oil,25896075.0
Afghanistan,1989,Cumulative CO2 emissions from oil,27761051.0
Afghanistan,1990,Cumulative CO2 emissions from oil,29611371.0
Afghanistan,1991,Cumulative CO2 emissions from oil,31329787.0
Afghanistan,1992,Cumulative CO2 emissions from oil,32256779.0
Afghanistan,1993,Cumulative CO2 emissions from oil,33150795.0
Afghanistan,1994,Cumulative CO2 emissions from oil,34010614.0
Afghanistan,1995,Cumulative CO2 emissions from oil,34835014.0
Afghanistan,1996,Cumulative CO2 emissions from oil,35615446.0
Afghanistan,1997,Cumulative CO2 emissions from oil,36343361.0
Afghanistan,1998,Cumulative CO2 emissions from oil,37034636.0
Afghanistan,1999,Cumulative CO2 emissions from oil,37529276.0
Afghanistan,2000,Cumulative CO2 emissions from oil,38027580.0
Afghanistan,2001,Cumulative CO2 emissions from oil,38518556.0
Afghanistan,2002,Cumulative CO2 emissions from oil,38958236.0
Afghanistan,2003,Cumulative CO2 emissions from oil,39577452.0
Afghanistan,2004,Cumulative CO2 emissions from oil,40138044.0
Afghanistan,2005,Cumulative CO2 emissions from oil,40999084.0
Afghanistan,2006,Cumulative CO2 emissions from oil,42132400.0
