country,year,variable,value
Afghanistan,1950,Share of global annual CO2 emissions from oil,0.003831648950865612
Afghanistan,1951,Share of global annual CO2 emissions from oil,0.003783145586330063
Afghanistan,1952,Share of global annual CO2 emissions from oil,0.0032569631185889315
Afghanistan,1953,Share of global annual CO2 emissions from oil,0.003496280201914295
Afghanistan,1954,Share of global annual CO2 emissions from oil,0.0030793217766014506
Afghanistan,1955,Share of global annual CO2 emissions from oil,0.003958491472762872
Afghanistan,1956,Share of global annual CO2 emissions from oil,0.004816244370114673
Afghanistan,1957,Share of global annual CO2 emissions from oil,0.008238567342773789
Afghanistan,1958,Share of global annual CO2 emissions from oil,0.008726001696805033
Afghanistan,1959,Share of global annual CO2 emissions from oil,0.008820594417113371
Afghanistan,1960,Share of global annual CO2 emissions from oil,0.008607081084788323
Afghanistan,1961,Share of global annual CO2 emissions from oil,0.008865760808564258
Afghanistan,1962,Share of global annual CO2 emissions from oil,0.010206938390749522
Afghanistan,1963,Share of global annual CO2 emissions from oil,0.010295529293848244
Afghanistan,1964,Share of global annual CO2 emissions from oil,0.011616119165899686
Afghanistan,1965,Share of global annual CO2 emissions from oil,0.01229704453340735
Afghanistan,1966,Share of global annual CO2 emissions from oil,0.01211400389482805
Afghanistan,1967,Share of global annual CO2 emissions from oil,0.011000426009337193
Afghanistan,1968,Share of global annual CO2 emissions from oil,0.00901136066443579
Afghanistan,1969,Share of global annual CO2 emissions from oil,0.008844399714252884
Afghanistan,1970,Share of global annual CO2 emissions from oil,0.009893270237138267
Afghanistan,1971,Share of global annual CO2 emissions from oil,0.010400876599242671
Afghanistan,1972,Share of global annual CO2 emissions from oil,0.008086433035876443
Afghanistan,1973,Share of global annual CO2 emissions from oil,0.008467973708743883
Afghanistan,1974,Share of global annual CO2 emissions from oil,0.009436809751078674
Afghanistan,1975,Share of global annual CO2 emissions from oil,0.0108406425683817
Afghanistan,1976,Share of global annual CO2 emissions from oil,0.01040986234232609
Afghanistan,1977,Share of global annual CO2 emissions from oil,0.011083168939800044
Afghanistan,1978,Share of global annual CO2 emissions from oil,0.010267326758527645
Afghanistan,1979,Share of global annual CO2 emissions from oil,0.01258719634312078
Afghanistan,1980,Share of global annual CO2 emissions from oil,0.010368636235376674
Afghanistan,1981,Share of global annual CO2 emissions from oil,0.011957944524789741
Afghanistan,1982,Share of global annual CO2 emissions from oil,0.01198751081748551
Afghanistan,1983,Share of global annual CO2 emissions from oil,0.0148531853361975
Afghanistan,1984,Share of global annual CO2 emissions from oil,0.013735073429450581
Afghanistan,1985,Share of global annual CO2 emissions from oil,0.01871567140252258
Afghanistan,1986,Share of global annual CO2 emissions from oil,0.01337903574296452
Afghanistan,1987,Share of global annual CO2 emissions from oil,0.023357780947092576
Afghanistan,1988,Share of global annual CO2 emissions from oil,0.020414278587952934
Afghanistan,1989,Share of global annual CO2 emissions from oil,0.020562666489466905
Afghanistan,1990,Share of global annual CO2 emissions from oil,0.020071124710582672
Afghanistan,1991,Share of global annual CO2 emissions from oil,0.017758433736072287
Afghanistan,1992,Share of global annual CO2 emissions from oil,0.010119924519283506
Afghanistan,1993,Share of global annual CO2 emissions from oil,0.009734506712705098
Afghanistan,1994,Share of global annual CO2 emissions from oil,0.00932451779845866
Afghanistan,1995,Share of global annual CO2 emissions from oil,0.008850692284144767
Afghanistan,1996,Share of global annual CO2 emissions from oil,0.008109933555291271
Afghanistan,1997,Share of global annual CO2 emissions from oil,0.007449266365472512
Afghanistan,1998,Share of global annual CO2 emissions from oil,0.007002560503633629
Afghanistan,1999,Share of global annual CO2 emissions from oil,0.004895007173810945
Afghanistan,2000,Share of global annual CO2 emissions from oil,0.004846968093990656
Afghanistan,2001,Share of global annual CO2 emissions from oil,0.004735621936970029
Afghanistan,2002,Share of global annual CO2 emissions from oil,0.00424451055510975
Afghanistan,2003,Share of global annual CO2 emissions from oil,0.005830059194268341
Afghanistan,2004,Share of global annual CO2 emissions from oil,0.005099729805254368
Afghanistan,2005,Share of global annual CO2 emissions from oil,0.0077768377231040705
Afghanistan,2006,Share of global annual CO2 emissions from oil,0.010155815166475946
Afghanistan,2007,Share of global annual CO2 emissions from oil,0.010694005472569684
Afghanistan,2008,Share of global annual CO2 emissions from oil,0.025092714462331796
Afghanistan,2009,Share of global annual CO2 emissions from oil,0.04497684832525698
Afghanistan,2010,Share of global annual CO2 emissions from oil,0.051966560862716005
Afghanistan,2011,Share of global annual CO2 emissions from oil,0.06731463861635702
Afghanistan,2012,Share of global annual CO2 emissions from oil,0.05863164940802816
Afghanistan,2013,Share of global annual CO2 emissions from oil,0.04111519545987836
Afghanistan,2014,Share of global annual CO2 emissions from oil,0.03210162279760586
Afghanistan,2015,Share of global annual CO2 emissions from oil,0.03976229892456984
Afghanistan,2016,Share of global annual CO2 emissions from oil,0.02900393148928967
Afghanistan,2017,Share of global annual CO2 emissions from oil,0.025189426916649823
Afghanistan,2018,Share of global annual CO2 emissions from oil,0.026139458484582608
Afghanistan,2019,Share of global annual CO2 emissions from oil,0.02761865898438812
Africa,1884,Share of global annual CO2 emissions from oil,0.0
Africa,1885,Share of global annual CO2 emissions from oil,0.0
Africa,1886,Share of global annual CO2 emissions from oil,0.0
Africa,1887,Share of global annual CO2 emissions from oil,0.0
Africa,1888,Share of global annual CO2 emissions from oil,0.0
Africa,1889,Share of global annual CO2 emissions from oil,0.0
Africa,1890,Share of global annual CO2 emissions from oil,0.0
Africa,1891,Share of global annual CO2 emissions from oil,0.0
Africa,1892,Share of global annual CO2 emissions from oil,0.0
Africa,1893,Share of global annual CO2 emissions from oil,0.0
Africa,1894,Share of global annual CO2 emissions from oil,0.0
Africa,1895,Share of global annual CO2 emissions from oil,0.0
Africa,1896,Share of global annual CO2 emissions from oil,0.0
Africa,1897,Share of global annual CO2 emissions from oil,0.0
Africa,1898,Share of global annual CO2 emissions from oil,0.0
Africa,1899,Share of global annual CO2 emissions from oil,0.0
Africa,1900,Share of global annual CO2 emissions from oil,0.0
Africa,1901,Share of global annual CO2 emissions from oil,0.0
Africa,1902,Share of global annual CO2 emissions from oil,0.0
Africa,1903,Share of global annual CO2 emissions from oil,0.0
Africa,1904,Share of global annual CO2 emissions from oil,0.0
Africa,1905,Share of global annual CO2 emissions from oil,0.0
Africa,1906,Share of global annual CO2 emissions from oil,0.0
Africa,1907,Share of global annual CO2 emissions from oil,0.0
Africa,1908,Share of global annual CO2 emissions from oil,0.0
Africa,1909,Share of global annual CO2 emissions from oil,0.0
Africa,1910,Share of global annual CO2 emissions from oil,0.0
Africa,1911,Share of global annual CO2 emissions from oil,0.0071947822276809134
Africa,1912,Share of global annual CO2 emissions from oil,0.0536774625658585
Africa,1913,Share of global annual CO2 emissions from oil,0.022168579096221285
Africa,1914,Share of global annual CO2 emissions from oil,0.16562958834915617
Africa,1915,Share of global annual CO2 emissions from oil,0.04641288634129659
Africa,1916,Share of global annual CO2 emissions from oil,0.08524711794710273
Africa,1917,Share of global annual CO2 emissions from oil,0.17779589529522488
Africa,1918,Share of global annual CO2 emissions from oil,0.35486110570213586
Africa,1919,Share of global annual CO2 emissions from oil,0.253373503859095
Africa,1920,Share of global annual CO2 emissions from oil,0.13074082237393156
Africa,1921,Share of global annual CO2 emissions from oil,0.14585238447803348
Africa,1922,Share of global annual CO2 emissions from oil,0.12532961056106123
Africa,1923,Share of global annual CO2 emissions from oil,0.09978817623737558
Africa,1924,Share of global annual CO2 emissions from oil,0.10718959735720816
Africa,1925,Share of global annual CO2 emissions from oil,0.11372473388991045
