country,year,variable,value
Afghanistan,1980,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2254
Afghanistan,1981,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2254
Afghanistan,1982,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2241
Afghanistan,1983,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2204
Afghanistan,1984,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2456
Afghanistan,1985,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.3122
Afghanistan,1986,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2734
Afghanistan,1987,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1685
Afghanistan,1988,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.0876
Afghanistan,1989,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.0863
Afghanistan,1990,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.082
Afghanistan,1991,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1746
Afghanistan,1992,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1505
Afghanistan,1993,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1464
Afghanistan,1994,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1454
Afghanistan,1995,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1656
Afghanistan,1996,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1599
Afghanistan,1997,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1563
Afghanistan,1998,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1524
Afghanistan,1999,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1199
Afghanistan,2000,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1281
Afghanistan,2001,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1711
Afghanistan,2002,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2375
Afghanistan,2003,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2277
Afghanistan,2004,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1849
Afghanistan,2005,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2118
Afghanistan,2006,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2112
Afghanistan,2007,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.226
Afghanistan,2008,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2448
Afghanistan,2009,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2412
Afghanistan,2010,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2417
Afghanistan,2011,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2565
Afghanistan,2012,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2362
Afghanistan,2013,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2313
Afghanistan,2014,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2321
Afghanistan,2015,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2136
Afghanistan,2016,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1957
Afghanistan,2017,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1873
Afghanistan,2018,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.1987
Afghanistan,2019,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.3377
Africa,1965,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.4382
Africa,1966,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.4377
Africa,1967,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.4689
Africa,1968,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.4799
Africa,1969,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.5168
Africa,1970,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.5234
Africa,1971,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.5369
Africa,1972,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.5407
Africa,1973,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.5455
Africa,1974,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.5328
Africa,1975,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.4919
Africa,1976,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.494
Africa,1977,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.4863
Africa,1978,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.5027
Africa,1979,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.501
Africa,1980,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.3035
Africa,1981,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2842
Africa,1982,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2792
Africa,1983,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2802
Africa,1984,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2934
Africa,1985,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2901
Africa,1986,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.2935
Africa,1987,Annual CO2 emissions per unit energy (kg per kilowatt-hour),0.286
