country,year,variable,value
Afghanistan,1970,Annual CO2 emissions from flaring (per capita),0.0266
Afghanistan,1971,Annual CO2 emissions from flaring (per capita),0.0265
Afghanistan,1972,Annual CO2 emissions from flaring (per capita),0.0311
Afghanistan,1973,Annual CO2 emissions from flaring (per capita),0.0184
Afghanistan,1974,Annual CO2 emissions from flaring (per capita),0.0296
Afghanistan,1975,Annual CO2 emissions from flaring (per capita),0.0239
Afghanistan,1976,Annual CO2 emissions from flaring (per capita),0.0226
Afghanistan,1977,Annual CO2 emissions from flaring (per capita),0.0289
Afghanistan,1978,Annual CO2 emissions from flaring (per capita),0.0212
Afghanistan,1979,Annual CO2 emissions from flaring (per capita),0.0199
Afghanistan,1980,Annual CO2 emissions from flaring (per capita),0.0228
Afghanistan,1981,Annual CO2 emissions from flaring (per capita),0.0223
Afghanistan,1982,Annual CO2 emissions from flaring (per capita),0.0219
Afghanistan,1983,Annual CO2 emissions from flaring (per capita),0.0234
Afghanistan,1984,Annual CO2 emissions from flaring (per capita),0.0259
Afghanistan,1985,Annual CO2 emissions from flaring (per capita),0.0277
Afghanistan,1986,Annual CO2 emissions from flaring (per capita),0.0281
Afghanistan,1987,Annual CO2 emissions from flaring (per capita),0.0192
Afghanistan,1988,Annual CO2 emissions from flaring (per capita),0.0161
Afghanistan,1989,Annual CO2 emissions from flaring (per capita),0.0034
Afghanistan,1990,Annual CO2 emissions from flaring (per capita),0.0021
Afghanistan,1991,Annual CO2 emissions from flaring (per capita),0.0019
Afghanistan,1992,Annual CO2 emissions from flaring (per capita),0.0015
Afghanistan,1993,Annual CO2 emissions from flaring (per capita),0.0014
Afghanistan,1994,Annual CO2 emissions from flaring (per capita),0.0013
Afghanistan,1995,Annual CO2 emissions from flaring (per capita),0.0012
Afghanistan,1996,Annual CO2 emissions from flaring (per capita),0.0012
Afghanistan,1997,Annual CO2 emissions from flaring (per capita),0.0011
Afghanistan,1998,Annual CO2 emissions from flaring (per capita),0.0011
Afghanistan,1999,Annual CO2 emissions from flaring (per capita),0.0011
Afghanistan,2000,Annual CO2 emissions from flaring (per capita),0.0011
Afghanistan,2001,Annual CO2 emissions from flaring (per capita),0.001
Africa,1963,Annual CO2 emissions from flaring (per capita),0.0038
Africa,1964,Annual CO2 emissions from flaring (per capita),0.0061
Africa,1965,Annual CO2 emissions from flaring (per capita),0.0156
Africa,1966,Annual CO2 emissions from flaring (per capita),0.016
Africa,1967,Annual CO2 emissions from flaring (per capita),0.0623
Africa,1968,Annual CO2 emissions from flaring (per capita),0.0869
Africa,1969,Annual CO2 emissions from flaring (per capita),0.1094
Africa,1970,Annual CO2 emissions from flaring (per capita),0.1528
Africa,1971,Annual CO2 emissions from flaring (per capita),0.1517
Africa,1972,Annual CO2 emissions from flaring (per capita),0.1704
Africa,1973,Annual CO2 emissions from flaring (per capita),0.2054
Africa,1974,Annual CO2 emissions from flaring (per capita),0.2034
Africa,1975,Annual CO2 emissions from flaring (per capita),0.1565
Africa,1976,Annual CO2 emissions from flaring (per capita),0.1842
Africa,1977,Annual CO2 emissions from flaring (per capita),0.1648
Africa,1978,Annual CO2 emissions from flaring (per capita),0.1607
Africa,1979,Annual CO2 emissions from flaring (per capita),0.1911
Africa,1980,Annual CO2 emissions from flaring (per capita),0.1615
Africa,1981,Annual CO2 emissions from flaring (per capita),0.1082
Africa,1982,Annual CO2 emissions from flaring (per capita),0.09
Africa,1983,Annual CO2 emissions from flaring (per capita),0.0803
Africa,1984,Annual CO2 emissions from flaring (per capita),0.0862
Africa,1985,Annual CO2 emissions from flaring (per capita),0.0945
Africa,1986,Annual CO2 emissions from flaring (per capita),0.0948
Africa,1987,Annual CO2 emissions from flaring (per capita),0.078
Africa,1988,Annual CO2 emissions from flaring (per capita),0.0832
Africa,1989,Annual CO2 emissions from flaring (per capita),0.0363
Africa,1990,Annual CO2 emissions from flaring (per capita),0.0332
Africa,1991,Annual CO2 emissions from flaring (per capita),0.0323
Africa,1992,Annual CO2 emissions from flaring (per capita),0.0353
Africa,1993,Annual CO2 emissions from flaring (per capita),0.0321
Africa,1994,Annual CO2 emissions from flaring (per capita),0.0312
Africa,1995,Annual CO2 emissions from flaring (per capita),0.0336
Africa,1996,Annual CO2 emissions from flaring (per capita),0.0324
Africa,1997,Annual CO2 emissions from flaring (per capita),0.031
Africa,1998,Annual CO2 emissions from flaring (per capita),0.0297
Africa,1999,Annual CO2 emissions from flaring (per capita),0.0298
Africa,2000,Annual CO2 emissions from flaring (per capita),0.0682
Africa,2001,Annual CO2 emissions from flaring (per capita),0.0699
Africa,2002,Annual CO2 emissions from flaring (per capita),0.084
Africa,2003,Annual CO2 emissions from flaring (per capita),0.0763
Africa,2004,Annual CO2 emissions from flaring (per capita),0.0859
Africa,2005,Annual CO2 emissions from flaring (per capita),0.0826
Africa,2006,Annual CO2 emissions from flaring (per capita),0.0784
Africa,2007,Annual CO2 emissions from flaring (per capita),0.0793
Africa,2008,Annual CO2 emissions from flaring (per capita),0.073
Africa,2009,Annual CO2 emissions from flaring (per capita),0.06
Africa,2010,Annual CO2 emissions from flaring (per capita),0.0619
