country,year,variable,value
Afghanistan,1750,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1751,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1752,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1753,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1754,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1755,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1756,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1757,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1758,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1759,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1760,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1761,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1762,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1763,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1764,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1765,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1766,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1767,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1768,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1769,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1770,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1771,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1772,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1773,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1774,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1775,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1776,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1777,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1778,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1779,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1780,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1781,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1782,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1783,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1784,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1785,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1786,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1787,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1788,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1789,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1790,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1791,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1792,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1793,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1794,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1795,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1796,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1797,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1798,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1799,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1800,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1801,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1802,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1803,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1804,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1805,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1806,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1807,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1808,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1809,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1810,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1811,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1812,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1813,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1814,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1815,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1816,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1817,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1818,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1819,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1820,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1821,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1822,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1823,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1824,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1825,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1826,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1827,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1828,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1829,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1830,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1831,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1832,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1833,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1834,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1835,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1836,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1837,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1838,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1839,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1840,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1841,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1842,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1843,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1844,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1845,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1846,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1847,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1848,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1849,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1850,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1851,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1852,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1853,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1854,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1855,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1856,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1857,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1858,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1859,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1860,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1861,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1862,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1863,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1864,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1865,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1866,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1867,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1868,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1869,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1870,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1871,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1872,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1873,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1874,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1875,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1876,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1877,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1878,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1879,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1880,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1881,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1882,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1883,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1884,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1885,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1886,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1887,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1888,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1889,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1890,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1891,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1892,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1893,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1894,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1895,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1896,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1897,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1898,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1899,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1900,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1901,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1902,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1903,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1904,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1905,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1906,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1907,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1908,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1909,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1910,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1911,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1912,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1913,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1914,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1915,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1916,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1917,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1918,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1919,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1920,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1921,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1922,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1923,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1924,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1925,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1926,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1927,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1928,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1929,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1930,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1931,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1932,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1933,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1934,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1935,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1936,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1937,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1938,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1939,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1940,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1941,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1942,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1943,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1944,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1945,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1946,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1947,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1948,Cumulative CO2 emissions (zero filled),0.0
Afghanistan,1949,Cumulative CO2 emissions (zero filled),14656.0
Afghanistan,1950,Cumulative CO2 emissions (zero filled),98928.0
Afghanistan,1951,Cumulative CO2 emissions (zero filled),190528.0
Afghanistan,1952,Cumulative CO2 emissions (zero filled),282128.0
Afghanistan,1953,Cumulative CO2 emissions (zero filled),388384.0
Afghanistan,1954,Cumulative CO2 emissions (zero filled),494640.0
Afghanistan,1955,Cumulative CO2 emissions (zero filled),648528.0
