country,year,variable,value
Afghanistan,1950,Share of global cumulative CO2 emissions from oil,0.00023026080692235127
Afghanistan,1951,Share of global cumulative CO2 emissions from oil,0.0004424334691744647
Afghanistan,1952,Share of global cumulative CO2 emissions from oil,0.0006092215298512123
Afghanistan,1953,Share of global cumulative CO2 emissions from oil,0.0007802234462177606
Afghanistan,1954,Share of global cumulative CO2 emissions from oil,0.000916010323549796
Afghanistan,1955,Share of global cumulative CO2 emissions from oil,0.0011044099445851818
Afghanistan,1956,Share of global cumulative CO2 emissions from oil,0.0013380771260966364
Afghanistan,1957,Share of global cumulative CO2 emissions from oil,0.0017640771212933228
Afghanistan,1958,Share of global cumulative CO2 emissions from oil,0.002184153134926175
Afghanistan,1959,Share of global cumulative CO2 emissions from oil,0.0025850000534256927
Afghanistan,1960,Share of global cumulative CO2 emissions from oil,0.0029518143397177033
Afghanistan,1961,Share of global cumulative CO2 emissions from oil,0.003310123156604911
Afghanistan,1962,Share of global cumulative CO2 emissions from oil,0.003731813795168031
Afghanistan,1963,Share of global cumulative CO2 emissions from oil,0.004135395012115765
Afghanistan,1964,Share of global cumulative CO2 emissions from oil,0.004599941287800397
Afghanistan,1965,Share of global cumulative CO2 emissions from oil,0.005081795170658318
Afghanistan,1966,Share of global cumulative CO2 emissions from oil,0.005525913381989615
Afghanistan,1967,Share of global cumulative CO2 emissions from oil,0.005871275286732698
Afghanistan,1968,Share of global cumulative CO2 emissions from oil,0.006073126733318326
Afghanistan,1969,Share of global cumulative CO2 emissions from oil,0.006253349541101809
Afghanistan,1970,Share of global cumulative CO2 emissions from oil,0.006504289758014265
Afghanistan,1971,Share of global cumulative CO2 emissions from oil,0.006769189824625566
Afghanistan,1972,Share of global cumulative CO2 emissions from oil,0.006859144410648209
Afghanistan,1973,Share of global cumulative CO2 emissions from oil,0.006968680260271577
Afghanistan,1974,Share of global cumulative CO2 emissions from oil,0.0071238771946345964
Afghanistan,1975,Share of global cumulative CO2 emissions from oil,0.007341095591335841
Afghanistan,1976,Share of global cumulative CO2 emissions from oil,0.007518826184247428
Afghanistan,1977,Share of global cumulative CO2 emissions from oil,0.007720709746576188
Afghanistan,1978,Share of global cumulative CO2 emissions from oil,0.00786193440004275
Afghanistan,1979,Share of global cumulative CO2 emissions from oil,0.008113850923775996
Afghanistan,1980,Share of global cumulative CO2 emissions from oil,0.00822407003788461
Afghanistan,1981,Share of global cumulative CO2 emissions from oil,0.008389957445399394
Afghanistan,1982,Share of global cumulative CO2 emissions from oil,0.008539458611995746
Afghanistan,1983,Share of global cumulative CO2 emissions from oil,0.00878935983721046
Afghanistan,1984,Share of global cumulative CO2 emissions from oil,0.008978524572397667
Afghanistan,1985,Share of global cumulative CO2 emissions from oil,0.009337926471302972
Afghanistan,1986,Share of global cumulative CO2 emissions from oil,0.009485912723055464
Afghanistan,1987,Share of global cumulative CO2 emissions from oil,0.009981524441263366
Afghanistan,1988,Share of global cumulative CO2 emissions from oil,0.010353602741889978
Afghanistan,1989,Share of global cumulative CO2 emissions from oil,0.010710849030233354
Afghanistan,1990,Share of global cumulative CO2 emissions from oil,0.0110323431390838
