year,country,value
1977,India,645.2
1979,Israel,0.2
1979,Panama,0.8
1979,United States,2.8
1980,Argentina,1.3
1980,Madagascar,7.7
1981,East Asia & Pacific,1341.3
1981,Fragile and conflict affected situations,172.7
1981,High income,37.4
1981,IDA countries classified as fragile situations,159.0
1981,IDA total,585.2
1981,Latin America & Caribbean,171.6
1981,Low & middle income,2939.1
1981,Low income,238.4
1981,Lower middle income,1379.5
1981,South Asia,889.3
1981,Upper middle income,1324.5
1981,World,2990.2
1981,Australia,0.3
1981,Brazil,74.8
1981,Canada,0.3
1981,Costa Rica,1.6
1981,Thailand,33.6
1981,Uruguay,0.4
1981,"Venezuela, RB",5.3
1982,Brazil,76.2
1983,Bangladesh,87.0
1983,Brazil,86.5
1983,India,719.9
1984,East Asia & Pacific,1405.0
1984,Fragile and conflict affected situations,189.6
1984,High income,35.4
1984,IDA countries classified as fragile situations,173.2
1984,IDA total,643.7
1984,Latin America & Caribbean,201.1
1984,Low & middle income,3132.9
1984,Low income,258.2
1984,Lower middle income,1483.5
1984,Middle East & North Africa,119.5
1984,South Asia,950.7
1984,Upper middle income,1394.8
1984,World,3183.2
1984,Brazil,88.5
1984,Indonesia,158.6
1984,Malaysia,4.9
1984,Morocco,15.0
1984,Rwanda,5.7
1985,Australia,0.3
1985,Bangladesh,90.1
1985,Botswana,1.0
1985,Brazil,83.5
1985,Cote d'Ivoire,4.7
1985,Nigeria,78.2
1985,Poland,1.6
1985,Sri Lanka,13.1
1985,Tunisia,4.9
1986,Argentina,1.3
1986,Brazil,58.7
1986,Costa Rica,1.5
1986,Cote d'Ivoire,5.3
1986,Dominican Republic,1.9
1986,Guatemala,7.2
1986,"Iran, Islamic Rep",21.0
1986,Israel,0.3
1986,Jordan,0.7
1986,Lesotho,1.3
1986,United States,3.0
1987,East Asia & Pacific,1467.3
1987,Fragile and conflict affected situations,203.9
1987,High income,30.6
1987,IDA countries classified as fragile situations,186.9
1987,IDA total,700.5
1987,Latin America & Caribbean,195.8
1987,Low & middle income,3296.9
1987,Low income,280.1
1987,Lower middle income,1585.5
1987,Middle East & North Africa,129.7
1987,South Asia,1012.8
1987,Upper middle income,1435.4
1987,World,3341.4
1987,Argentina,2.2
1987,Brazil,74.7
1987,Canada,0.2
1987,Chile,6.6
1987,Cote d'Ivoire,6.2
1987,Ecuador,5.2
1987,Ghana,13.0
1987,Hungary,0.0
1987,India,796.7
1987,Indonesia,168.9
1987,Malaysia,5.4
1987,Mauritania,1.6
1987,Pakistan,95.1
1987,Poland,1.6
1987,Turkey,20.8
1987,"Venezuela, RB",6.7
1988,Algeria,14.2
1988,Bangladesh,96.4
1988,Brazil,79.2
1988,Cote d'Ivoire,7.7
1988,Croatia,0.0
1988,Ghana,12.9
1988,Jamaica,1.1
1988,Thailand,37.6
1988,Trinidad and Tobago,0.3
1989,Australia,0.3
1989,Brazil,76.5
1989,Costa Rica,1.3
1989,Dominican Republic,3.9
1989,El Salvador,2.7
1989,Guatemala,6.6
1989,Honduras,3.8
1989,Hungary,1.3
1989,Malaysia,5.7
1989,Mexico,33.6
1989,Panama,1.2
1989,Poland,0.4
1989,Romania,0.7
1989,Sierra Leone,4.0
1989,Uganda,15.7
1989,Uruguay,0.3
1989,"Venezuela, RB",5.6
1990,East Asia & Pacific,1527.1
1990,Fragile and conflict affected situations,222.4
1990,High income,28.6
1990,IDA countries classified as fragile situations,206.3
1990,IDA total,764.7
1990,Latin America & Caribbean,217.2
1990,Low & middle income,3514.5
1990,Low income,308.2
1990,Lower middle income,1686.0
1990,Middle East & North Africa,135.8
1990,South Asia,1080.3
1990,Sub-Saharan Africa,454.5
1990,Upper middle income,1524.4
1990,World,3549.2
1990,Bolivia,3.4
1990,Brazil,86.3
1990,Chile,6.1
1990,China,1115.9
1990,Costa Rica,1.2
1990,"Egypt, Arab Rep",44.3
1990,Honduras,4.1
1990,Indonesia,175.6
1990,"Iran, Islamic Rep",23.7
1990,Jamaica,1.2
1990,Morocco,12.1
1990,Pakistan,104.3
1990,Paraguay,0.8
1990,Sri Lanka,14.0
1990,Thailand,36.6
1990,Tunisia,4.9
1991,Argentina,4.1
1991,Bangladesh,107.8
1991,Canada,0.1
1991,Costa Rica,1.4
1991,El Salvador,3.2
1991,Germany,0.2
1991,Ghana,14.4
1991,Guinea,6.4
1991,Guinea-Bissau,0.8
1991,Honduras,4.0
1991,Panama,1.2
1991,Senegal,7.3
1991,Tanzania,26.7
1991,United States,3.8
1991,Zambia,6.9
1992,Argentina,4.4
1992,Brazil,90.0
1992,Bulgaria,0.1
1992,Burundi,5.6
1992,Central African Republic,3.0
1992,Chile,5.4
1992,Colombia,16.7
1992,Costa Rica,1.3
1992,Cote d'Ivoire,10.6
1992,Dominican Republic,3.0
1992,Guyana,0.6
1992,Honduras,4.0
1992,Israel,0.1
1992,Jordan,1.8
1992,Kenya,19.0
1992,Lao PDR,4.1
1992,Malaysia,5.8
1992,Mexico,40.9
1992,Niger,8.7
1992,Nigeria,92.7
1992,Romania,4.1
1992,Thailand,33.5
1992,Trinidad and Tobago,0.4
1992,Uganda,17.9
1992,Ukraine,21.5
1992,"Venezuela, RB",5.9
1992,Vietnam,68.5
1993,East Asia & Pacific,1559.9
1993,Europe & Central Asia,170.9
1993,Fragile and conflict affected situations,249.2
1993,High income,36.8
1993,IDA countries classified as fragile situations,226.2
1993,IDA total,838.6
1993,Latin America & Caribbean,228.5
1993,Low & middle income,3734.4
1993,Low income,340.2
1993,Lower middle income,1812.0
1993,Middle East & North Africa,149.2
1993,South Asia,1148.7
1993,Sub-Saharan Africa,505.2
1993,Upper middle income,1586.8
1993,World,3776.7
1993,Argentina,4.5
1993,Belize,0.1
1993,Botswana,1.1
1993,Brazil,89.2
1993,China,1134.5
1993,Costa Rica,1.2
1993,Czech Republic,0.0
1993,Estonia,0.4
1993,Guinea-Bissau,1.0
1993,Honduras,3.7
1993,Hungary,0.2
1993,India,897.6
1993,Indonesia,184.4
1993,Jamaica,1.6
1993,Latvia,0.8
1993,Lithuania,2.6
1993,Madagascar,12.2
1993,Mauritania,1.9
1993,Nicaragua,3.3
1993,Russian Federation,39.1
1993,Slovenia,0.0
1993,South Africa,27.0
1993,Ukraine,22.3
1993,Zambia,7.6
1994,Argentina,4.8
1994,Belize,0.1
1994,Burkina Faso,9.5
1994,Canada,0.1
1994,Chile,5.2
1994,Costa Rica,1.0
1994,Ecuador,6.8
1994,Eswatini,0.9
1994,Germany,0.4
1994,Guinea,6.7
1994,Honduras,3.8
1994,"Iran, Islamic Rep",22.7
1994,Kenya,22.4
1994,Lesotho,1.3
1994,Mali,9.1
1994,Mexico,42.0
1994,Niger,9.0
1994,Romania,18.8
1994,Senegal,8.1
1994,Thailand,30.0
1994,Turkey,22.5
1994,United States,3.9
1995,Algeria,15.9
1995,Argentina,6.3
1995,Australia,0.3
1995,Azerbaijan,4.8
1995,Bangladesh,112.5
1995,Brazil,73.0
1995,Costa Rica,1.1
1995,Cote d'Ivoire,11.4
1995,"Egypt, Arab Rep",51.9
1995,El Salvador,2.9
1995,Ethiopia,55.2
1995,Germany,0.4
1995,Honduras,4.0
1995,Latvia,0.6
1995,Malaysia,6.0
1995,Mauritania,1.9
1995,Mongolia,1.6
