year,country,value
1977,India,586.6
1979,Israel,0.0
1979,Panama,0.4
1979,United States,1.7
1980,Argentina,0.3
1980,Madagascar,6.2
1981,East Asia & Pacific,1292.2
1981,Fragile and conflict affected situations,142.5
1981,High income,14.3
1981,IDA countries classified as fragile situations,136.0
1981,IDA total,490.3
1981,Latin America & Caribbean,99.6
1981,Low & middle income,2549.5
1981,Low income,209.0
1981,Lower middle income,1177.4
1981,South Asia,788.1
1981,Upper middle income,1166.4
1981,World,2572.6
1981,Australia,0.2
1981,Brazil,48.6
1981,Canada,0.2
1981,Costa Rica,1.0
1981,Thailand,20.9
1981,Uruguay,0.1
1981,"Venezuela, RB",2.7
1982,Brazil,49.7
1983,Bangladesh,69.6
1983,Brazil,61.5
1983,India,638.3
1984,East Asia & Pacific,1319.4
1984,Fragile and conflict affected situations,158.3
1984,High income,14.6
1984,IDA countries classified as fragile situations,148.0
1984,IDA total,546.7
1984,Latin America & Caribbean,124.7
1984,Low & middle income,2685.5
1984,Low income,228.1
1984,Lower middle income,1260.4
1984,Middle East & North Africa,61.5
1984,South Asia,833.6
1984,Upper middle income,1201.0
1984,World,2709.9
1984,Brazil,61.8
1984,Indonesia,148.2
1984,Malaysia,2.0
1984,Morocco,7.2
1984,Rwanda,5.3
1985,Australia,0.2
1985,Bangladesh,68.3
1985,Botswana,0.8
1985,Brazil,56.4
1985,Cote d'Ivoire,2.0
1985,Nigeria,65.7
1985,Poland,0.2
1985,Sri Lanka,7.4
1985,Tunisia,2.8
1986,Argentina,0.0
1986,Brazil,32.3
1986,Costa Rica,0.7
1986,Cote d'Ivoire,2.0
1986,Dominican Republic,0.9
1986,Guatemala,5.8
1986,"Iran, Islamic Rep",10.0
1986,Israel,0.0
1986,Jordan,0.1
1986,Lesotho,1.1
1986,United States,1.8
1987,East Asia & Pacific,1319.6
1987,Fragile and conflict affected situations,168.6
1987,High income,13.0
1987,IDA countries classified as fragile situations,158.9
1987,IDA total,594.6
1987,Latin America & Caribbean,113.8
1987,Low & middle income,2752.4
1987,Low income,247.6
1987,Lower middle income,1339.2
1987,Middle East & North Africa,64.6
1987,South Asia,879.1
1987,Upper middle income,1171.0
1987,World,2774.5
1987,Argentina,0.2
1987,Brazil,46.8
1987,Canada,0.1
1987,Chile,3.6
1987,Cote d'Ivoire,2.9
1987,Ecuador,3.1
1987,Ghana,10.5
1987,Hungary,0.0
1987,India,690.9
1987,Indonesia,159.2
1987,Malaysia,2.1
1987,Mauritania,1.2
1987,Pakistan,86.4
1987,Poland,0.2
1987,Turkey,7.2
1987,"Venezuela, RB",3.4
1988,Algeria,6.1
1988,Bangladesh,80.3
1988,Brazil,51.6
1988,Cote d'Ivoire,3.9
1988,Croatia,0.0
1988,Ghana,10.4
1988,Jamaica,0.5
1988,Thailand,22.0
1988,Trinidad and Tobago,0.1
1989,Australia,0.2
1989,Brazil,48.9
1989,Costa Rica,0.7
1989,Dominican Republic,2.2
1989,El Salvador,1.6
1989,Guatemala,4.9
1989,Honduras,3.0
1989,Hungary,0.0
1989,Malaysia,2.1
1989,Mexico,16.1
1989,Panama,0.8
1989,Poland,0.1
1989,Romania,0.2
1989,Sierra Leone,3.5
1989,Uganda,13.6
1989,Uruguay,0.1
1989,"Venezuela, RB",2.6
1990,East Asia & Pacific,1366.7
1990,Fragile and conflict affected situations,181.4
1990,High income,12.0
1990,IDA countries classified as fragile situations,175.5
1990,IDA total,650.1
1990,Latin America & Caribbean,128.0
1990,Low & middle income,2904.0
1990,Low income,271.8
1990,Lower middle income,1399.7
1990,Middle East & North Africa,61.7
1990,South Asia,925.4
1990,Sub-Saharan Africa,385.1
1990,Upper middle income,1238.2
1990,World,2920.3
1990,Bolivia,1.6
1990,Brazil,57.4
1990,Chile,3.0
1990,China,1021.9
1990,Costa Rica,0.6
1990,"Egypt, Arab Rep",21.8
1990,Honduras,3.2
1990,Indonesia,157.9
1990,"Iran, Islamic Rep",10.5
1990,Jamaica,0.5
1990,Morocco,4.8
1990,Pakistan,93.9
1990,Paraguay,0.2
1990,Sri Lanka,7.5
1990,Thailand,20.5
1990,Tunisia,2.5
1991,Argentina,1.3
1991,Bangladesh,93.3
1991,Canada,0.1
1991,Costa Rica,0.7
1991,El Salvador,1.9
1991,Germany,0.0
1991,Ghana,12.1
1991,Guinea,6.3
1991,Guinea-Bissau,0.6
1991,Honduras,2.9
1991,Panama,0.8
1991,Senegal,6.6
1991,Tanzania,24.9
1991,United States,1.9
1991,Zambia,5.7
1992,Argentina,1.4
1992,Brazil,57.5
1992,Bulgaria,0.0
1992,Burundi,5.4
1992,Central African Republic,2.9
1992,Chile,2.3
1992,Colombia,8.0
1992,Costa Rica,0.6
1992,Cote d'Ivoire,6.8
1992,Dominican Republic,1.3
1992,Guyana,0.5
1992,Honduras,2.7
1992,Israel,0.0
1992,Jordan,0.7
1992,Kenya,13.5
1992,Lao PDR,3.1
1992,Malaysia,2.2
1992,Mexico,20.7
1992,Niger,8.3
1992,Nigeria,77.3
1992,Romania,0.6
1992,Thailand,16.8
1992,Trinidad and Tobago,0.2
1992,Uganda,16.2
1992,Ukraine,6.6
1992,"Venezuela, RB",2.3
1992,Vietnam,58.0
1993,East Asia & Pacific,1332.4
1993,Europe & Central Asia,72.6
1993,Fragile and conflict affected situations,210.0
1993,High income,13.5
1993,IDA countries classified as fragile situations,194.3
1993,IDA total,714.5
1993,Latin America & Caribbean,131.1
1993,Low & middle income,3008.3
1993,Low income,306.3
1993,Lower middle income,1487.1
1993,Middle East & North Africa,72.8
1993,South Asia,971.6
1993,Sub-Saharan Africa,438.4
1993,Upper middle income,1222.8
1993,World,3026.3
1993,Argentina,1.7
1993,Belize,0.0
1993,Botswana,0.8
1993,Brazil,57.2
1993,China,982.5
1993,Costa Rica,0.5
1993,Czech Republic,0.0
1993,Estonia,0.1
1993,Guinea-Bissau,0.9
1993,Honduras,2.5
1993,Hungary,0.0
1993,India,764.0
1993,Indonesia,165.3
1993,Jamaica,0.8
1993,Latvia,0.1
1993,Lithuania,1.1
1993,Madagascar,11.2
1993,Mauritania,1.5
1993,Nicaragua,2.5
1993,Russian Federation,16.0
1993,Slovenia,0.0
1993,South Africa,20.2
1993,Ukraine,5.0
1993,Zambia,6.4
1994,Argentina,1.7
1994,Belize,0.1
1994,Burkina Faso,9.1
1994,Canada,0.1
1994,Chile,2.2
1994,Costa Rica,0.5
1994,Ecuador,3.9
1994,Eswatini,0.9
1994,Germany,0.1
1994,Guinea,5.5
1994,Honduras,2.6
1994,"Iran, Islamic Rep",9.0
1994,Kenya,16.1
1994,Lesotho,1.1
1994,Mali,8.7
1994,Mexico,21.9
1994,Niger,8.6
1994,Romania,9.6
1994,Senegal,7.1
1994,Thailand,11.5
1994,Turkey,8.7
1994,United States,2.6
1995,Algeria,6.9
1995,Argentina,2.7
1995,Australia,0.2
1995,Azerbaijan,2.0
1995,Bangladesh,91.3
1995,Brazil,43.7
1995,Costa Rica,0.5
1995,Cote d'Ivoire,7.2
1995,"Egypt, Arab Rep",25.1
1995,El Salvador,1.5
1995,Ethiopia,51.3
1995,Germany,0.2
1995,Honduras,2.8
1995,Latvia,0.1
1995,Malaysia,2.4
1995,Mauritania,1.2
1995,Mongolia,0.8
1995,Nepal,19.0
1995,Panama,0.7
1995,Paraguay,1.1
1995,Sri Lanka,7.6
1995,St. Lucia,0.1
1995,Tunisia,2.9
1995,Ukraine,10.5
1995,"Venezuela, RB",5.1
1996,East Asia & Pacific,1224.8
1996,Europe & Central Asia,91.4
1996,Fragile and conflict affected situations,222.8
1996,High income,18.9
1996,IDA countries classified as fragile situations,207.0
1996,IDA total,747.4
1996,Latin America & Caribbean,135.2
1996,Low & middle income,2976.7
1996,Low income,330.5
1996,Lower middle income,1523.9
1996,Middle East & North Africa,75.7
1996,South Asia,992.6
1996,Sub-Saharan Africa,473.0
1996,Upper middle income,1132.4
1996,World,2999.8
1996,Albania,0.4
1996,Argentina,3.0
1996,Belize,0.1
1996,Brazil,45.0
1996,Cameroon,10.1
1996,Chile,1.8
1996,China,887.6
1996,Colombia,12.2
1996,Costa Rica,0.6
1996,Czech Republic,0.0
1996,Dominican Republic,1.1
1996,El Salvador,1.6
1996,Georgia,0.8
1996,Honduras,3.0
1996,Indonesia,159.4
1996,Jamaica,0.4
1996,Kazakhstan,3.8
1996,Latvia,0.2
1996,Mexico,37.4
1996,Mozambique,14.9
1996,Nigeria,90.8
1996,Pakistan,79.9
1996,Papua New Guinea,3.6
1996,Russian Federation,16.8
1996,Slovak Republic,0.1
1996,South Africa,24.0
1996,Thailand,9.2
1996,Uganda,18.2
1996,Ukraine,11.6
1996,Zambia,6.1
1997,Argentina,2.8
1997,Belize,0.1
1997,Bolivia,2.5
1997,Brazil,46.7
1997,Canada,0.1
1997,Costa Rica,0.5
1997,Dominican Republic,1.0
1997,Georgia,1.6
1997,Honduras,2.4
1997,Israel,0.0
1997,Jordan,0.7
1997,Kenya,17.2
1997,Lao PDR,4.2
1997,Madagascar,12.5
1997,Malawi,9.1
1997,Malaysia,1.6
1997,Moldova,1.6
1997,Panama,0.7
1997,Paraguay,1.0
1997,Peru,8.1
1997,Russian Federation,8.3
1997,United States,2.7
1998,Argentina,3.3
1998,Belarus,3.9
1998,Belize,0.1
1998,Brazil,43.2
1998,Burkina Faso,10.0
1998,Burundi,5.9
1998,Canada,0.2
1998,Chile,1.7
1998,Costa Rica,0.4
1998,Cote d'Ivoire,8.9
1998,Ecuador,4.3
1998,El Salvador,1.9
1998,"Gambia, The",1.0
1998,Georgia,1.6
1998,Germany,0.2
1998,Ghana,11.4
1998,Guatemala,3.1
1998,Guyana,0.2
1998,Honduras,2.6
1998,Indonesia,185.5
1998,"Iran, Islamic Rep",8.5
1998,Kyrgyz Republic,2.5
1998,Mexico,30.7
1998,Moldova,2.1
1998,Mongolia,1.4
1998,Morocco,8.0
1998,Nicaragua,2.2
1998,Pakistan,87.3
1998,Panama,0.7
1998,Peru,8.0
1998,Russian Federation,11.6
1998,Thailand,9.0
1998,Turkmenistan,3.4
1998,Uzbekistan,15.8
1998,"Venezuela, RB",5.8
1998,Vietnam,56.5
