year,country,value
2006,Kiribati,13.2
2007,Cabo Verde,3.3
2008,Angola,13.5
2008,Central African Republic,51.0
2008,Samoa,0.7
2009,Eswatini,11.3
2009,Maldives,5.0
2009,Nigeria,37.8
2009,Papua New Guinea,27.2
2009,South Sudan,15.1
2009,Sudan,4.2
2010,Guinea-Bissau,55.0
2010,Jordan,0.1
2010,Lesotho,42.3
2010,Nepal,9.0
2010,Sao Tome and Principe,32.0
2010,Tuvalu,3.5
2010,Vanuatu,18.7
2011,Chad,13.7
2011,"Congo, Rep",20.1
2011,India,13.4
2011,Senegal,12.4
2011,Sierra Leone,26.4
2011,Tanzania,23.5
2012,Albania,1.0
2012,"Congo, Dem. Rep",56.6
2012,"Egypt, Arab Rep",0.9
2012,Guinea,13.1
2012,Haiti,9.5
2012,Iraq,1.1
2012,Lao PDR,9.8
2012,Madagascar,40.1
2013,Burundi,29.9
2013,Comoros,10.2
2013,Fiji,1.3
2013,Morocco,0.2
2013,Solomon Islands,3.5
2014,Burkina Faso,15.2
2014,Cameroon,2.1
2014,Guatemala,4.0
2014,Mauritania,2.0
2014,Mozambique,41.0
2014,Nicaragua,1.2
2014,Niger,6.5
2014,South Africa,9.3
2014,Timor-Leste,19.0
2014,"Yemen, Rep",6.8
2015,Benin,36.4
2015,Botswana,11.2
2015,Cote d'Ivoire,16.0
2015,Ethiopia,13.2
2015,"Gambia, The",2.1
2015,Kenya,16.5
2015,Myanmar,1.1
2015,Namibia,6.1
2015,Pakistan,1.1
2015,Philippines,2.5
2015,Tajikistan,2.7
2015,Togo,22.8
2015,Tunisia,0.0
2015,Zambia,25.1
2016,Bangladesh,6.5
2016,Dominican Republic,1.7
2016,Ghana,2.6
2016,Indonesia,6.2
2016,"Iran, Islamic Rep",0.1
2016,Liberia,25.7
2016,Malawi,25.5
2016,Mexico,1.2
2016,Mongolia,0.6
2016,Rwanda,26.2
2016,Sri Lanka,0.3
2016,Uganda,18.4
2016,West Bank and Gaza,1.2
2017,Armenia,1.0
2017,Bolivia,1.1
2017,Brazil,3.5
2017,Chile,0.8
2017,Colombia,2.6
2017,Costa Rica,0.9
2017,Djibouti,9.9
2017,Ecuador,1.3
2017,El Salvador,0.6
2017,Gabon,1.8
2017,Georgia,3.8
2017,Honduras,4.7
2017,Kyrgyz Republic,2.0
2017,Panama,1.0
2017,Paraguay,0.3
2017,Peru,0.7
2017,Uruguay,0.1
