year,country,value
1977,India,21.0
1979,Israel,0.0
1979,Panama,1.7
1979,United States,0.4
1980,Argentina,0.2
1980,Madagascar,18.0
1981,East Asia & Pacific,38.1
1981,Fragile and conflict affected situations,27.5
1981,High income,0.4
1981,IDA countries classified as fragile situations,30.3
1981,IDA total,21.6
1981,Latin America & Caribbean,5.4
1981,Low & middle income,22.5
1981,Low income,27.3
1981,Lower middle income,18.5
1981,South Asia,18.2
1981,Upper middle income,25.3
1981,World,17.9
1981,Australia,0.5
1981,Brazil,8.6
1981,Canada,0.4
1981,Costa Rica,10.8
1981,Thailand,5.0
1981,Uruguay,0.0
1981,"Venezuela, RB",1.0
1982,Brazil,8.7
1983,Bangladesh,7.1
1983,Brazil,11.3
1983,India,17.1
1984,East Asia & Pacific,27.2
1984,Fragile and conflict affected situations,27.9
1984,High income,0.4
1984,IDA countries classified as fragile situations,30.6
1984,IDA total,22.6
1984,Latin America & Caribbean,6.5
1984,Low & middle income,18.2
1984,Low income,28.7
1984,Lower middle income,17.3
1984,Middle East & North Africa,1.7
1984,South Asia,16.5
1984,Upper middle income,17.6
1984,World,14.6
1984,Brazil,10.6
1984,Indonesia,27.5
1984,Malaysia,0.6
1984,Morocco,2.3
1984,Rwanda,19.5
1985,Australia,0.6
1985,Bangladesh,4.8
1985,Botswana,17.9
1985,Brazil,9.0
1985,Cote d'Ivoire,2.1
1985,Nigeria,21.5
1985,Poland,0.1
1985,Sri Lanka,2.6
1985,Tunisia,3.8
1986,Argentina,0.0
1986,Brazil,4.1
1986,Costa Rica,5.7
1986,Cote d'Ivoire,0.6
1986,Dominican Republic,1.7
1986,Guatemala,23.5
1986,"Iran, Islamic Rep",1.6
1986,Israel,0.1
1986,Jordan,0.0
1986,Lesotho,24.2
1986,United States,0.4
1987,East Asia & Pacific,21.6
1987,Fragile and conflict affected situations,27.5
1987,High income,0.4
1987,IDA countries classified as fragile situations,30.2
1987,IDA total,22.4
1987,Latin America & Caribbean,5.4
1987,Low & middle income,15.5
1987,Low income,28.3
1987,Lower middle income,16.1
1987,Middle East & North Africa,1.5
1987,South Asia,14.6
1987,Upper middle income,13.2
1987,World,12.5
1987,Argentina,0.0
1987,Brazil,7.2
1987,Canada,0.1
1987,Chile,4.1
1987,Cote d'Ivoire,1.6
1987,Ecuador,7.3
1987,Ghana,14.3
1987,Hungary,0.1
1987,India,13.8
1987,Indonesia,25.8
1987,Malaysia,0.3
1987,Mauritania,17.3
1987,Pakistan,20.6
1987,Poland,0.1
1987,Turkey,0.5
1987,"Venezuela, RB",0.9
1988,Algeria,0.9
1988,Bangladesh,9.1
1988,Brazil,8.6
1988,Cote d'Ivoire,2.6
1988,Croatia,0.0
1988,Ghana,13.8
1988,Jamaica,1.7
1988,Thailand,2.6
1988,Trinidad and Tobago,0.0
1989,Australia,0.5
1989,Brazil,7.7
1989,Costa Rica,7.4
1989,Dominican Republic,3.4
1989,El Salvador,10.9
1989,Guatemala,17.6
1989,Honduras,19.1
1989,Hungary,0.0
1989,Malaysia,0.2
1989,Mexico,2.2
1989,Panama,16.3
1989,Poland,0.1
1989,Romania,0.3
1989,Sierra Leone,47.7
1989,Uganda,25.5
1989,Uruguay,0.2
1989,"Venezuela, RB",5.4
1990,East Asia & Pacific,22.4
1990,Fragile and conflict affected situations,28.5
1990,High income,0.3
1990,IDA countries classified as fragile situations,31.6
1990,IDA total,23.1
1990,Latin America & Caribbean,6.1
1990,Low & middle income,15.6
1990,Low income,29.1
1990,Lower middle income,14.4
1990,Middle East & North Africa,1.2
1990,South Asia,13.2
1990,Sub-Saharan Africa,24.6
1990,Upper middle income,14.7
1990,World,12.7
1990,Bolivia,1.1
1990,Brazil,8.7
1990,Chile,2.8
1990,China,24.1
1990,Costa Rica,5.3
1990,"Egypt, Arab Rep",1.1
1990,Honduras,20.7
1990,Indonesia,18.0
1990,"Iran, Islamic Rep",1.4
1990,Jamaica,0.9
1990,Morocco,0.4
1990,Pakistan,19.9
1990,Paraguay,0.3
1990,Sri Lanka,1.5
1990,Thailand,1.8
1990,Tunisia,2.7
1991,Argentina,0.7
1991,Bangladesh,11.3
1991,Canada,0.1
1991,Costa Rica,5.7
1991,El Salvador,10.3
1991,Germany,0.0
1991,Ghana,17.7
1991,Guinea,61.9
1991,Guinea-Bissau,22.7
1991,Honduras,13.4
1991,Panama,14.0
1991,Senegal,36.0
1991,Tanzania,30.6
1991,United States,0.3
1991,Zambia,34.7
1992,Argentina,1.2
1992,Brazil,9.1
1992,Bulgaria,0.0
1992,Burundi,36.8
1992,Central African Republic,58.8
1992,Chile,1.5
1992,Colombia,4.7
1992,Costa Rica,4.8
1992,Cote d'Ivoire,6.7
1992,Dominican Republic,1.5
1992,Guyana,12.8
1992,Honduras,10.8
1992,Israel,0.0
1992,Jordan,0.5
1992,Kenya,11.8
1992,Lao PDR,7.4
1992,Malaysia,0.1
1992,Mexico,3.3
1992,Niger,34.1
1992,Nigeria,27.4
1992,Romania,0.3
1992,Thailand,1.1
1992,Trinidad and Tobago,0.9
1992,Uganda,25.9
1992,Ukraine,0.7
1992,"Venezuela, RB",3.0
1992,Vietnam,16.5
1993,East Asia & Pacific,19.3
1993,Europe & Central Asia,1.6
1993,Fragile and conflict affected situations,31.1
1993,High income,0.3
1993,IDA countries classified as fragile situations,34.1
1993,IDA total,23.7
1993,Latin America & Caribbean,5.9
1993,Low & middle income,14.6
1993,Low income,32.9
1993,Lower middle income,13.6
1993,Middle East & North Africa,1.3
1993,South Asia,11.9
1993,Sub-Saharan Africa,28.1
1993,Upper middle income,12.7
1993,World,12.0
1993,Argentina,1.2
1993,Belize,5.0
1993,Botswana,13.5
1993,Brazil,8.6
1993,China,20.3
1993,Costa Rica,4.6
1993,Czech Republic,0.0
1993,Estonia,0.5
1993,Guinea-Bissau,28.4
1993,Honduras,8.8
1993,Hungary,0.2
1993,India,12.0
