year,country,value
2012,"Egypt, Arab Rep",2.58
2013,Canada,-0.24
2013,Fiji,1.17
2014,Bulgaria,0.43
2014,Burkina Faso,5.84
2014,Iceland,-0.13
2014,Mexico,0.51
2014,Montenegro,-2.73
2014,Mozambique,1.87
2014,Nicaragua,5.64
2014,Niger,-0.06
2014,South Africa,-1.34
2015,Austria,-0.47
2015,Belgium,0.57
2015,Botswana,0.42
2015,Brazil,1.7
2015,China,9.13
2015,Croatia,0.48
2015,Cyprus,-4.34
2015,Czech Republic,1.42
2015,Denmark,0.56
2015,"Egypt, Arab Rep",0.48
2015,Estonia,6.15
2015,Ethiopia,0.35
2015,Finland,0.53
2015,France,0.74
2015,Germany,-0.18
2015,Greece,-8.35
2015,Hungary,1.19
2015,Ireland,1.69
2015,Italy,-2.14
2015,Latvia,7.52
2015,Lithuania,6.65
2015,Luxembourg,-2.14
2015,Malaysia,8.3
2015,Malta,3.57
2015,Namibia,5.73
2015,Netherlands,0.95
2015,North Macedonia,6.45
2015,Norway,2.12
2015,Pakistan,2.72
2015,Philippines,5.12
2015,Poland,2.54
2015,Portugal,-0.87
2015,Romania,0.06
2015,Russian Federation,1.62
2015,Serbia,-1.7
2015,Slovak Republic,-0.62
2015,Slovenia,-0.77
2015,Spain,-2.16
2015,Sweden,1.8
2015,Switzerland,0.98
2015,Tajikistan,2.3
2015,Togo,2.76
2015,Tonga,1.03
2015,Tunisia,4.97
2015,United Kingdom,0.42
2015,Zambia,-0.59
2016,Bangladesh,1.35
2016,Dominican Republic,5.19
2016,Ghana,-0.2
2016,"Iran, Islamic Rep",-3.15
2016,Malawi,3.05
2016,Mongolia,1.74
2016,Rwanda,0.31
2016,Sri Lanka,4.24
2016,Turkey,2.53
2016,Uganda,-2.2
2016,Ukraine,-0.83
2016,United States,1.31
2016,Vietnam,4.92
2016,West Bank and Gaza,-0.89
2017,Argentina,0.77
2017,Armenia,1.76
2017,Belarus,1.09
2017,Bhutan,1.63
2017,Bolivia,2.63
2017,Chile,4.67
2017,Colombia,3.48
2017,Costa Rica,2.04
2017,Ecuador,2.41
2017,El Salvador,4.12
2017,Georgia,4.48
2017,Honduras,2.48
2017,Indonesia,4.77
2017,Kazakhstan,-0.02
2017,Kosovo,2.36
2017,Kyrgyz Republic,0.86
2017,Moldova,2.61
2017,Panama,4.65
2017,Paraguay,3.21
2017,Peru,1.72
2017,Thailand,2.51
2017,Uruguay,3.22
