year,country,value
1984,Malaysia,20.7
1984,Mexico,53.0
1985,Botswana,59.0
1985,Cote d'Ivoire,10.1
1985,Nigeria,43.0
1986,Lesotho,46.8
1987,Chile,45.1
1987,Haiti,59.6
1987,Malaysia,19.4
1988,Algeria,12.2
1988,Cabo Verde,30.2
1988,Thailand,65.2
1989,Costa Rica,28.3
1989,Jamaica,30.5
1989,Malaysia,16.5
1989,Mexico,53.5
1989,Sierra Leone,81.6
1990,Chile,38.6
1990,Costa Rica,27.1
1990,Jamaica,28.4
1990,Mauritania,56.5
1990,Sri Lanka,26.1
1990,Thailand,58.0
1991,Bangladesh,56.6
1991,Costa Rica,31.9
1991,Ghana,51.7
1991,Guinea-Bissau,49.0
1991,Jamaica,44.6
1991,Philippines,34.4
1991,Tanzania,38.6
1991,Zambia,69.7
1992,Central African Republic,62.4
1992,Chile,32.8
1992,Costa Rica,29.4
1992,"Gambia, The",33.0
1992,Jamaica,33.9
1992,Kenya,57.2
1992,Lao PDR,46.0
1992,Malaysia,12.4
1992,Mexico,53.1
1992,Niger,63.0
1992,Nigeria,34.1
1992,Thailand,50.0
1992,Uganda,56.4
1992,Vietnam,58.1
1993,Botswana,32.9
1993,Costa Rica,23.2
1993,Cote d'Ivoire,34.6
1993,Eritrea,69.0
1993,Guinea-Bissau,58.5
1993,India,45.3
1993,Jamaica,24.4
1993,Lesotho,49.2
1993,Madagascar,70.0
1993,Namibia,69.3
1993,Zambia,73.8
1994,Burkina Faso,44.5
1994,Cambodia,47.0
1994,Chile,27.7
1994,Costa Rica,20.0
1994,Eswatini,66.0
1994,Guinea,62.6
1994,Jamaica,22.8
1994,Kenya,40.3
1994,Lesotho,66.6
1994,Mexico,52.4
1994,Philippines,40.6
1994,Senegal,67.9
1994,Thailand,42.5
1995,Algeria,22.6
1995,Bangladesh,50.1
1995,Chad,43.4
1995,Comoros,54.6
1995,Costa Rica,20.4
1995,"Egypt, Arab Rep",19.4
1995,Ethiopia,45.5
1995,Jamaica,27.5
1995,Malaysia,8.7
1995,Mauritania,50.5
1995,Nepal,41.8
1995,South Africa,31.0
1995,Sri Lanka,28.8
1995,Zimbabwe,75.6
1996,Belarus,38.6
1996,Cameroon,53.3
1996,Chile,23.2
1996,China,6.0
1996,Costa Rica,21.5
1996,Indonesia,17.5
1996,Jamaica,26.1
1996,Mexico,69.0
1996,Mozambique,69.4
1996,Nigeria,64.6
1996,Papua New Guinea,37.5
1996,Thailand,35.4
1996,Uganda,44.4
1996,Zambia,68.1
1997,Belarus,32.1
1997,Costa Rica,20.7
1997,Jamaica,19.9
1997,Kenya,52.3
1997,Lao PDR,39.1
1997,Madagascar,73.3
1997,Malawi,65.3
1997,Malaysia,6.1
1997,Paraguay,36.1
1997,Peru,42.7
1997,Philippines,36.8
1997,"Venezuela, RB",55.6
1998,Belarus,33.0
1998,Burkina Faso,45.3
1998,Burundi,81.0
1998,Chile,21.6
1998,China,4.6
1998,Costa Rica,19.7
1998,Cote d'Ivoire,36.4
1998,"Gambia, The",69.0
1998,Ghana,39.5
1998,Jamaica,15.9
1998,Mexico,63.7
1998,Morocco,16.3
1998,Nicaragua,47.9
1998,Pakistan,57.9
1998,Peru,42.4
1998,Thailand,38.6
1998,"Venezuela, RB",49.0
1998,Vietnam,37.4
1998,"Yemen, Rep",40.1
1998,Zambia,66.8
1999,Belarus,46.7
1999,Benin,29.0
1999,Bolivia,63.5
1999,Costa Rica,20.6
1999,"Egypt, Arab Rep",16.7
1999,Ethiopia,44.2
1999,Indonesia,23.4
1999,Jamaica,16.9
1999,Madagascar,71.3
1999,Malaysia,8.5
1999,Paraguay,37.3
1999,Peru,47.5
1999,Poland,14.3
1999,Tajikistan,96.0
1999,Uganda,33.8
1999,"Venezuela, RB",42.8
2000,Bangladesh,48.9
2000,Belarus,41.9
2000,Bolivia,66.4
2000,Bulgaria,14.0
2000,Chile,36.0
2000,Costa Rica,20.6
2000,Dominican Republic,32.1
2000,Ecuador,64.4
2000,El Salvador,38.8
2000,Guatemala,56.0
2000,Haiti,48.0
2000,Indonesia,19.1
2000,Jamaica,18.7
2000,Mauritania,51.0
2000,Mexico,53.6
2000,Morocco,15.3
2000,Panama,37.9
2000,Peru,48.4
2000,Philippines,33.0
2000,Poland,14.8
2000,Romania,35.9
2000,Russian Federation,29.0
2000,Rwanda,58.9
2000,Sao Tome and Principe,68.3
2000,South Africa,38.0
2000,Tanzania,35.6
2000,Thailand,42.3
2000,Tunisia,25.4
2000,"Venezuela, RB",41.6
2001,Azerbaijan,49.6
2001,Belarus,28.9
2001,Bolivia,63.1
2001,Bulgaria,16.0
2001,Cabo Verde,58.0
2001,Cameroon,40.2
2001,Costa Rica,20.3
2001,Dominican Republic,32.8
2001,Ecuador,54.9
2001,El Salvador,38.8
2001,Eswatini,69.0
2001,Haiti,77.0
2001,Honduras,63.7
2001,Indonesia,18.4
2001,Jamaica,16.9
2001,Kazakhstan,46.7
2001,Madagascar,70.8
2001,Mali,50.9
2001,Moldova,54.6
2001,Nicaragua,45.8
2001,Pakistan,64.3
2001,Paraguay,36.8
2001,Peru,54.8
2001,Poland,15.6
2001,Romania,30.6
2001,Senegal,55.2
2001,Timor-Leste,36.3
2001,Tonga,16.2
2001,Uzbekistan,27.5
2001,"Venezuela, RB",31.1
2001,Zimbabwe,70.9
2002,Albania,25.4
2002,Belarus,30.5
2002,Bolivia,63.3
2002,Botswana,30.6
2002,Bulgaria,14.0
2002,Chad,54.8
2002,Colombia,49.7
2002,Costa Rica,20.6
2002,Cote d'Ivoire,38.4
2002,Dominican Republic,32.8
2002,El Salvador,36.8
2002,Fiji,39.8
2002,Guinea,55.4
2002,Guinea-Bissau,64.7
2002,Honduras,64.8
2002,Indonesia,18.2
2002,Jamaica,19.7
2002,Kazakhstan,44.5
2002,Lao PDR,33.5
2002,Latvia,7.5
2002,Lesotho,56.6
2002,Madagascar,80.7
2002,Malaysia,5.1
2002,Maldives,23.0
2002,Mexico,50.0
2002,Moldova,40.4
2002,Mozambique,54.1
2002,North Macedonia,19.1
2002,Paraguay,57.7
2002,Peru,54.3
2002,Poland,16.6
2002,Romania,28.9
2002,Russian Federation,24.6
2002,Serbia,14.0
2002,Sri Lanka,22.7
2002,Thailand,32.4
2002,Uganda,38.8
2002,Ukraine,83.3
2002,Uzbekistan,26.5
2002,"Venezuela, RB",41.1
2002,Vietnam,28.9
2002,Zambia,66.5
2003,Belarus,27.1
2003,Benin,39.0
2003,Bhutan,31.7
2003,Burkina Faso,51.1
2003,Cambodia,50.2
2003,Chile,35.4
2003,Colombia,48.0
2003,Costa Rica,18.5
2003,Dominican Republic,41.5
2003,Ecuador,49.9
2003,El Salvador,36.1
2003,Estonia,20.2
2003,"Gambia, The",58.0
2003,Honduras,65.1
2003,Indonesia,17.4
2003,Jamaica,19.1
2003,Kazakhstan,37.5
2003,Kosovo,37.7
2003,Moldova,29.0
2003,Namibia,37.7
2003,Nepal,30.9
2003,Nigeria,48.4
2003,North Macedonia,19.2
2003,Paraguay,51.4
2003,Peru,52.3
2003,Philippines,24.9
2003,Romania,25.1
2003,Russian Federation,20.3
2003,Sierra Leone,66.4
2003,Tajikistan,72.4
2003,Ukraine,76.2
2003,Uzbekistan,27.2
2003,"Venezuela, RB",54.0
2003,Zimbabwe,72.0
2004,Armenia,53.5
2004,Belarus,17.8
2004,Bolivia,63.1
2004,Bosnia and Herzegovina,17.7
2004,Bulgaria,14.0
2004,Colombia,47.4
2004,Comoros,44.8
2004,"Congo, Dem. Rep",69.3
2004,Costa Rica,21.7
2004,Czech Republic,10.4
2004,Dominican Republic,49.7
2004,Ecuador,44.6
2004,"Egypt, Arab Rep",19.6
2004,El Salvador,34.6
2004,Estonia,18.3
2004,Ethiopia,38.7
2004,Georgia,34.3
2004,Honduras,64.7
2004,Hungary,13.5
2004,India,37.2
2004,Indonesia,16.7
2004,Jamaica,16.9
2004,Kazakhstan,33.9
2004,Kosovo,43.7
2004,Latvia,19.4
2004,Lebanon,28.6
2004,Lithuania,20.5
2004,Madagascar,72.1
2004,Malawi,52.4
2004,Malaysia,5.7
2004,Mauritania,46.7
2004,Mexico,47.2
2004,Moldova,26.5
2004,North Macedonia,18.5
2004,Pakistan,51.7
2004,Paraguay,48.8
2004,Peru,58.7
2004,Poland,20.5
2004,Romania,18.8
2004,Russian Federation,17.6
2004,Serbia,14.6
2004,Slovak Republic,13.3
2004,Slovenia,12.2
2004,Syrian Arab Republic,30.1
2004,Thailand,26.8
2004,Ukraine,65.6
2004,Uzbekistan,26.1
2004,"Venezuela, RB",53.1
2004,Vietnam,19.5
2004,West Bank and Gaza,25.9
2004,Zambia,58.4
2005,Albania,18.5
2005,Armenia,40.1
2005,Bangladesh,40.0
2005,Belarus,12.7
2005,Bolivia,59.6
2005,Bulgaria,18.4
2005,Colombia,45.0
2005,"Congo, Rep",50.7
2005,Costa Rica,21.2
2005,Czech Republic,9.9
2005,Dominican Republic,47.8
2005,Ecuador,42.2
2005,Estonia,18.3
