year,country,value
2008,Fiji,10.53
2008,Mozambique,2.77
2009,Botswana,14.55
2009,Bulgaria,22.67
2009,Burkina Faso,3.28
2009,Iceland,66.1
2009,Montenegro,21.35
2009,Namibia,11.82
2009,Nicaragua,11.18
2009,Tajikistan,6.75
2009,Tonga,13.31
2010,Austria,73.54
2010,Bangladesh,4.61
2010,Belgium,61.73
2010,Croatia,25.17
2010,Cyprus,66.35
2010,Czech Republic,33.99
2010,Denmark,65.3
2010,"Egypt, Arab Rep",6.73
2010,Estonia,27.98
2010,Ethiopia,3.81
2010,Finland,62.83
2010,France,70.19
2010,Germany,33.66
2010,Greece,42.1
2010,Hungary,25.59
2010,Ireland,58.07
2010,Italy,57.49
2010,Latvia,23.06
2010,Lithuania,22.7
2010,Luxembourg,93.42
2010,Malawi,2.62
2010,Malta,46.72
2010,Mexico,16.42
2010,Mongolia,10.64
2010,Netherlands,65.15
2010,North Macedonia,13.47
2010,Norway,77.81
2010,Pakistan,5.17
2010,Poland,29.81
2010,Portugal,37.68
2010,Romania,13.34
2010,Russian Federation,30.2
2010,Slovak Republic,29.46
2010,Slovenia,43.75
2010,South Africa,18.23
2010,Spain,54.03
2010,Sweden,61.74
2010,Switzerland,84.71
2010,Tunisia,12.9
2010,United Kingdom,62.18
2010,Zambia,3.85
2011,Dominican Republic,18.19
2011,Malaysia,31.01
2011,Niger,3.07
2011,Togo,3.78
2011,Turkey,21.93
2011,Ukraine,14.94
2011,West Bank and Gaza,14.53
2012,Argentina,33.16
2012,Armenia,7.65
2012,Belarus,23.34
2012,Bhutan,11.11
2012,Bolivia,18.76
2012,Brazil,28.34
2012,Colombia,19.94
2012,Costa Rica,32.28
2012,Ecuador,18.88
2012,"Egypt, Arab Rep",7.09
2012,El Salvador,12.84
2012,Georgia,9.01
2012,Ghana,8.83
2012,Honduras,12.31
2012,Kazakhstan,14.84
2012,Kosovo,10.87
2012,Kyrgyz Republic,6.52
2012,Moldova,11.64
2012,Panama,30.68
2012,Paraguay,21.65
2012,Peru,18.13
2012,Philippines,9.93
2012,Serbia,16.94
2012,Sri Lanka,10.26
2012,Uganda,4.61
2012,Uruguay,33.48
2012,Vietnam,10.61
2013,Chile,29.05
2013,Fiji,10.1
2013,"Iran, Islamic Rep",22.69
2013,Rwanda,3.65
2014,Bulgaria,25.66
2014,Burkina Faso,3.67
2014,Iceland,64.23
2014,Mexico,16.94
2014,Montenegro,19.16
2014,Mozambique,3.94
2014,Nicaragua,15.47
2014,Niger,3.47
2014,South Africa,17.18
2014,Thailand,20.11
2015,Austria,72.72
2015,Belgium,63.14
2015,Botswana,11.35
2015,Brazil,28.39
2015,Croatia,24.85
2015,Cyprus,57.83
2015,Czech Republic,35.58
2015,Denmark,66.69
2015,"Egypt, Arab Rep",7.83
2015,Estonia,38.77
2015,Ethiopia,4.18
2015,Finland,63.01
2015,France,70.46
2015,Germany,33.85
2015,Greece,29.81
2015,Hungary,28.08
2015,Indonesia,7.79
2015,Ireland,61.06
2015,Italy,55.08
2015,Latvia,31.2
2015,Lithuania,34.04
2015,Luxembourg,93.36
2015,Malaysia,39.16
2015,Malta,55.36
2015,Namibia,17.17
2015,Netherlands,67.02
2015,North Macedonia,15.06
2015,Norway,91.15
2015,Pakistan,6.5
2015,Philippines,10.58
2015,Poland,32.89
2015,Portugal,36.37
2015,Romania,14.28
2015,Russian Federation,30.56
2015,Serbia,16.57
2015,Slovak Republic,28.58
2015,Slovenia,42.69
2015,Spain,50.37
2015,Sweden,70.09
2015,Switzerland,88.17
2015,Tajikistan,8.5
2015,Togo,3.86
2015,Tonga,13.73
2015,Tunisia,14.62
2015,United Kingdom,62.93
2015,Zambia,4.54
2016,Bangladesh,5.07
2016,Dominican Republic,22.26
2016,Ghana,9.37
2016,"Iran, Islamic Rep",22.53
2016,Malawi,2.83
2016,Mongolia,11.43
2016,Rwanda,3.62
2016,Sri Lanka,12.1
2016,Turkey,26.22
2016,Uganda,4.46
2016,Ukraine,14.49
2016,Vietnam,12.77
2016,West Bank and Gaza,14.14
2017,Argentina,34.1
2017,Armenia,9.13
2017,Belarus,23.73
2017,Bhutan,12.08
2017,Bolivia,19.23
2017,Chile,34.12
2017,Colombia,20.72
2017,Costa Rica,34.96
2017,Ecuador,19.85
2017,El Salvador,14.11
2017,Georgia,10.76
2017,Honduras,11.68
2017,Indonesia,8.56
2017,Kazakhstan,14.3
2017,Kosovo,11.86
2017,Kyrgyz Republic,6.78
2017,Moldova,11.93
2017,Panama,36.19
2017,Paraguay,24.74
2017,Peru,18.83
2017,Thailand,21.34
2017,Uruguay,37.79
