year,country,value
2010,Guinea-Bissau,79.7
2010,Jordan,0.3
2010,Lesotho,90.9
2010,Nepal,28.2
2010,Sao Tome and Principe,51.1
2010,Tuvalu,3.9
2010,Vanuatu,33.1
2011,Bosnia and Herzegovina,0.1
2011,Chad,85.8
2011,"Congo, Rep",42.6
2011,Germany,0.0
2011,Lebanon,0.8
2011,Senegal,46.7
2011,Sierra Leone,65.1
2011,Tanzania,67.2
2012,Albania,1.1
2012,"Congo, Dem. Rep",82.9
2012,Guinea,63.0
2012,Haiti,44.6
2012,Iraq,7.3
2012,Lao PDR,27.1
2012,Madagascar,84.8
2013,Burundi,86.6
2013,Comoros,23.6
2013,Fiji,2.4
2013,"Micronesia, Fed. Sts",20.4
2013,Morocco,5.5
2013,Seychelles,95.4
2013,Solomon Islands,37.6
2014,Bulgaria,1.5
2014,Burkina Faso,74.8
2014,Cameroon,36.6
2014,Guatemala,21.5
2014,Iceland,0.0
2014,Mauritania,43.3
2014,Montenegro,1.2
2014,Mozambique,76.4
2014,Nicaragua,15.0
2014,Niger,79.2
2014,South Africa,19.2
2014,Timor-Leste,39.8
2014,Ukraine,0.1
2014,Vietnam,3.9
2014,"Yemen, Rep",35.4
2015,Austria,0.7
2015,Belgium,0.1
2015,Benin,71.7
2015,Botswana,21.1
2015,Cote d'Ivoire,49.9
2015,Croatia,0.6
2015,Cyprus,0.0
2015,Czech Republic,0.0
2015,Denmark,0.2
2015,"Egypt, Arab Rep",3.0
2015,Estonia,0.6
2015,Ethiopia,79.7
2015,Finland,0.1
2015,France,0.1
2015,"Gambia, The",15.4
2015,Greece,1.4
2015,Hungary,0.6
2015,Ireland,0.3
2015,Italy,2.0
2015,Kenya,49.9
2015,Latvia,0.6
2015,Lithuania,0.9
2015,Luxembourg,0.3
2015,Malta,0.1
2015,Myanmar,15.2
2015,Namibia,26.2
2015,Netherlands,0.1
2015,North Macedonia,5.3
2015,Norway,0.1
2015,Pakistan,11.5
2015,Philippines,8.3
2015,Portugal,0.5
2015,Russian Federation,3.2
2015,Serbia,0.3
2015,Slovak Republic,0.7
2015,Slovenia,0.0
2015,Spain,0.9
2015,Sweden,0.5
2015,Switzerland,0.0
2015,Tajikistan,5.6
2015,Togo,60.8
2015,Tonga,1.7
2015,Tunisia,1.2
2015,United Kingdom,0.1
2015,Zambia,63.7
2016,Bangladesh,21.6
2016,Dominican Republic,3.2
2016,Ghana,21.4
2016,Indonesia,8.0
2016,"Iran, Islamic Rep",0.5
2016,Liberia,61.4
2016,Malawi,74.7
2016,Mexico,2.8
2016,Mongolia,1.3
2016,Poland,0.0
2016,Romania,0.8
2016,Rwanda,60.9
2016,Sri Lanka,1.2
2016,Turkey,0.6
2016,Uganda,59.4
2016,West Bank and Gaza,1.1
2017,Argentina,0.5
2017,Armenia,1.4
2017,Belarus,5.1
2017,Bhutan,3.9
2017,Bolivia,10.4
2017,Brazil,6.0
2017,Chile,0.8
2017,Colombia,4.8
2017,Costa Rica,1.3
2017,Djibouti,28.3
2017,Ecuador,3.9
2017,El Salvador,5.5
2017,Gabon,13.2
2017,Georgia,5.0
2017,Honduras,20.4
2017,Kazakhstan,1.0
2017,Kosovo,0.5
2017,Kyrgyz Republic,1.5
2017,Moldova,0.1
2017,Paraguay,2.0
2017,Peru,5.3
2017,Thailand,0.1
2017,Uruguay,0.1
