year,country,value
1977,India,410.2
1979,Israel,0.0
1979,Panama,0.2
1979,United States,1.1
1980,Argentina,0.1
1980,Madagascar,4.0
1981,East Asia & Pacific,1111.8
1981,Fragile and conflict affected situations,108.2
1981,High income,6.4
1981,IDA countries classified as fragile situations,107.0
1981,IDA total,333.5
1981,Latin America & Caribbean,49.5
1981,Low & middle income,1890.8
1981,Low income,158.0
1981,Lower middle income,783.0
1981,South Asia,513.7
1981,Upper middle income,952.6
1981,World,1903.0
1981,Australia,0.1
1981,Brazil,26.5
1981,Canada,0.1
1981,Costa Rica,0.6
1981,Thailand,9.5
1981,Uruguay,0.0
1981,"Venezuela, RB",0.9
1982,Brazil,27.6
1983,Bangladesh,27.1
1983,Brazil,36.0
1983,India,409.3
1984,East Asia & Pacific,1017.0
1984,Fragile and conflict affected situations,119.3
1984,High income,7.0
1984,IDA countries classified as fragile situations,116.2
1984,IDA total,376.8
1984,Latin America & Caribbean,64.8
1984,Low & middle income,1854.8
1984,Low income,174.4
1984,Lower middle income,816.8
1984,Middle East & North Africa,17.1
1984,South Asia,523.9
1984,Upper middle income,868.9
1984,World,1868.4
1984,Brazil,35.7
1984,Indonesia,115.4
1984,Malaysia,0.4
1984,Morocco,2.4
1984,Rwanda,3.7
1985,Australia,0.2
1985,Bangladesh,24.3
1985,Botswana,0.5
1985,Brazil,31.4
1985,Cote d'Ivoire,0.7
1985,Nigeria,44.6
1985,Poland,0.1
1985,Sri Lanka,2.1
1985,Tunisia,1.1
1986,Argentina,0.0
1986,Brazil,14.5
1986,Costa Rica,0.4
1986,Cote d'Ivoire,0.3
1986,Dominican Republic,0.3
1986,Guatemala,4.1
1986,"Iran, Islamic Rep",3.3
1986,Israel,0.0
1986,Jordan,0.0
1986,Lesotho,0.8
1986,United States,1.2
1987,East Asia & Pacific,903.0
1987,Fragile and conflict affected situations,125.6
1987,High income,6.5
1987,IDA countries classified as fragile situations,122.9
1987,IDA total,408.3
1987,Latin America & Caribbean,56.3
1987,Low & middle income,1760.6
1987,Low income,188.5
1987,Lower middle income,845.0
1987,Middle East & North Africa,16.9
1987,South Asia,530.4
1987,Upper middle income,734.8
1987,World,1773.4
1987,Argentina,0.0
1987,Brazil,25.1
1987,Canada,0.1
1987,Chile,1.5
1987,Cote d'Ivoire,0.7
1987,Ecuador,1.7
1987,Ghana,5.9
1987,Hungary,0.0
1987,India,408.3
1987,Indonesia,122.5
1987,Malaysia,0.4
1987,Mauritania,0.7
