year,country,value
2008,Fiji,5.44
2008,Mozambique,1.33
2009,Botswana,4.47
2009,Bulgaria,14.35
2009,Burkina Faso,1.73
2009,Iceland,44.4
2009,Montenegro,13.71
2009,Namibia,3.41
2009,Nicaragua,5.53
2009,Tajikistan,4.34
2009,Tonga,7.55
2010,Austria,48.82
2010,Bangladesh,2.8
2010,Belgium,42.41
2010,Canada,46.91
2010,Croatia,16.2
2010,Cyprus,41.66
2010,Czech Republic,23.74
2010,Denmark,44.92
2010,Estonia,17.87
2010,Ethiopia,2.35
2010,Finland,42.41
2010,France,42.95
2010,Germany,44.62
2010,Greece,26.51
2010,Hungary,17.34
2010,Ireland,36.94
2010,Italy,36.03
2010,Latvia,14.51
2010,Lithuania,14.71
2010,Luxembourg,61.05
2010,Malawi,1.23
2010,Malta,31.58
2010,Mexico,7.51
2010,Mongolia,6.54
2010,Netherlands,44.57
2010,North Macedonia,8.01
2010,Norway,55.16
2010,Pakistan,3.29
2010,Poland,18.82
2010,Portugal,22.11
2010,Romania,8.34
2010,Russian Federation,16.15
2010,Slovak Republic,20.91
2010,Slovenia,31.52
2010,South Africa,4.62
2010,Spain,33.08
2010,Sweden,42.56
2010,Switzerland,53.31
2010,Tunisia,7.61
2010,United Kingdom,38.08
2010,United States,48.86
2010,Zambia,1.34
2011,Dominican Republic,8.09
2011,Malaysia,15.27
2011,Niger,1.89
2011,Togo,1.75
2011,Turkey,11.84
2011,Ukraine,10.64
2011,West Bank and Gaza,8.62
2012,Argentina,17.79
2012,Armenia,5.01
2012,Belarus,16.38
2012,Bhutan,6.02
2012,Bolivia,9.22
2012,Brazil,11.63
2012,Colombia,7.98
2012,Costa Rica,14.12
2012,Ecuador,9.11
2012,"Egypt, Arab Rep",4.64
2012,El Salvador,6.68
2012,Georgia,5.09
2012,Ghana,4.55
2012,Honduras,4.64
2012,Kazakhstan,9.83
2012,Kosovo,7.26
2012,Kyrgyz Republic,4.42
2012,Moldova,7.68
2012,Panama,12.9
2012,Paraguay,10.26
2012,Peru,9.34
2012,Philippines,4.44
2012,Serbia,9.79
2012,Sri Lanka,5.43
2012,Uganda,2.37
2012,Uruguay,18.25
2012,Vietnam,6.3
2013,Canada,48.73
2013,Chile,13.17
2013,China,7.05
2013,Fiji,5.63
2013,"Iran, Islamic Rep",12.75
2013,Rwanda,1.71
2014,Bulgaria,15.11
2014,Burkina Faso,2.06
2014,Iceland,44.02
2014,Mexico,7.41
2014,Montenegro,12.09
2014,Mozambique,1.5
2014,Nicaragua,7.46
2014,Niger,2.04
2014,South Africa,4.42
2014,Thailand,11.21
2015,Austria,48.84
2015,Belgium,44.41
2015,Botswana,4.2
2015,Brazil,12.05
2015,China,8.3
2015,Croatia,16.72
2015,Cyprus,34.92
2015,Czech Republic,25.06
2015,Denmark,44.68
2015,"Egypt, Arab Rep",4.82
2015,Estonia,23.69
2015,Ethiopia,2.55
2015,Finland,43.01
2015,France,44.5
2015,Germany,45.66
2015,Greece,18.34
2015,Hungary,18.77
2015,Indonesia,4.13
2015,Ireland,39.05
2015,Italy,34.56
2015,Latvia,18.96
2015,Lithuania,19.73
2015,Luxembourg,57.47
2015,Malaysia,20.59
2015,Malta,36.87
2015,Namibia,5.5
2015,Netherlands,45.36
2015,North Macedonia,9.42
2015,Norway,63.01
2015,Pakistan,3.85
2015,Philippines,5.0
2015,Poland,21.53
2015,Portugal,21.91
2015,Romania,9.1
2015,Russian Federation,16.84
2015,Serbia,9.67
2015,Slovak Republic,20.84
2015,Slovenia,30.73
2015,Spain,30.91
2015,Sweden,47.0
2015,Switzerland,55.6
2015,Tajikistan,5.19
2015,Togo,1.92
2015,Tonga,7.62
2015,Tunisia,9.07
2015,United Kingdom,39.09
2015,Zambia,1.56
2016,Bangladesh,3.09
2016,Dominican Republic,10.61
2016,Ghana,4.82
2016,"Iran, Islamic Rep",12.04
2016,Malawi,1.34
2016,Mongolia,7.16
2016,Rwanda,1.73
2016,Sri Lanka,6.35
2016,Turkey,13.5
2016,Uganda,2.2
2016,Ukraine,10.33
2016,United States,52.54
2016,Vietnam,7.68
2016,West Bank and Gaza,8.67
2017,Argentina,18.33
2017,Armenia,5.47
2017,Belarus,16.84
2017,Bhutan,6.73
2017,Bolivia,9.95
2017,Chile,15.74
2017,Colombia,9.01
2017,Costa Rica,15.18
2017,Ecuador,9.87
2017,El Salvador,7.99
2017,Georgia,6.14
2017,Honduras,5.15
2017,Indonesia,4.71
2017,Kazakhstan,9.51
2017,Kosovo,7.84
2017,Kyrgyz Republic,4.53
2017,Moldova,8.25
2017,Panama,16.28
2017,Paraguay,10.97
2017,Peru,9.78
2017,Thailand,12.06
2017,Uruguay,20.77
