year,country,value
1977,India,61.6
1979,Israel,0.0
1979,Panama,8.1
1979,United States,0.5
1980,Argentina,0.4
1980,Madagascar,46.1
1981,East Asia & Pacific,80.5
1981,Fragile and conflict affected situations,52.1
1981,High income,0.7
1981,IDA countries classified as fragile situations,57.0
1981,IDA total,50.8
1981,Latin America & Caribbean,13.5
1981,Low & middle income,53.1
1981,Low income,59.8
1981,Lower middle income,51.6
1981,South Asia,55.7
1981,Upper middle income,53.5
1981,World,42.1
1981,Australia,1.0
1981,Brazil,21.4
1981,Canada,0.5
1981,Costa Rica,24.7
1981,Thailand,19.6
1981,Uruguay,0.0
1981,"Venezuela, RB",5.8
1982,Brazil,21.7
1983,Bangladesh,29.9
1983,Brazil,27.7
1983,India,54.8
1984,East Asia & Pacific,70.1
1984,Fragile and conflict affected situations,53.5
1984,High income,0.7
1984,IDA countries classified as fragile situations,57.7
1984,IDA total,52.9
1984,Latin America & Caribbean,16.5
1984,Low & middle income,49.0
1984,Low income,61.4
1984,Lower middle income,50.0
1984,Middle East & North Africa,8.9
1984,South Asia,53.0
1984,Upper middle income,46.5
1984,World,39.2
1984,Brazil,26.9
1984,Indonesia,71.4
1984,Malaysia,2.9
1984,Morocco,11.1
1984,Rwanda,63.0
1985,Australia,1.0
1985,Bangladesh,25.4
1985,Botswana,42.6
1985,Brazil,23.1
1985,Cote d'Ivoire,6.8
1985,Nigeria,53.3
1985,Poland,0.2
1985,Sri Lanka,13.3
1985,Tunisia,15.0
1986,Argentina,0.0
1986,Brazil,10.5
1986,Costa Rica,13.2
1986,Cote d'Ivoire,3.1
1986,Dominican Republic,5.2
1986,Guatemala,48.6
1986,"Iran, Islamic Rep",6.8
1986,Israel,0.2
1986,Jordan,0.0
1986,Lesotho,49.4
1986,United States,0.5
1987,East Asia & Pacific,59.2
1987,Fragile and conflict affected situations,52.7
1987,High income,0.7
1987,IDA countries classified as fragile situations,57.1
1987,IDA total,52.8
1987,Latin America & Caribbean,13.5
1987,Low & middle income,43.8
1987,Low income,61.5
1987,Lower middle income,48.2
1987,Middle East & North Africa,8.1
1987,South Asia,50.1
1987,Upper middle income,37.4
1987,World,35.3
1987,Argentina,0.0
1987,Brazil,17.8
1987,Canada,0.2
1987,Chile,11.7
1987,Cote d'Ivoire,6.8
1987,Ecuador,17.6
1987,Ghana,42.6
1987,Hungary,0.1
1987,India,48.9
1987,Indonesia,71.4
1987,Malaysia,2.1
1987,Mauritania,40.0
1987,Pakistan,62.2
1987,Poland,0.1
1987,Turkey,2.4
1987,"Venezuela, RB",6.1
1988,Algeria,6.4
1988,Bangladesh,37.8
1988,Brazil,20.1
1988,Cote d'Ivoire,10.7
1988,Croatia,0.0
1988,Ghana,42.3
1988,Jamaica,6.2
1988,Thailand,14.3
1988,Trinidad and Tobago,0.7
1989,Australia,0.7
1989,Brazil,18.3
1989,Costa Rica,12.0
1989,Dominican Republic,13.4
1989,El Salvador,18.0
1989,Guatemala,36.1
1989,Honduras,42.2
1989,Hungary,0.1
1989,Malaysia,1.6
1989,Mexico,7.1
1989,Panama,23.9
1989,Poland,0.1
1989,Romania,0.3
1989,Sierra Leone,66.7
1989,Uganda,57.7
1989,Uruguay,0.6
1989,"Venezuela, RB",7.4
1990,East Asia & Pacific,61.3
1990,Fragile and conflict affected situations,53.5
