year,country,value
2006,Kiribati,10.0
2007,Cabo Verde,4.9
2008,Angola,8.6
2008,Central African Republic,47.9
2009,Eswatini,28.2
2009,Maldives,7.2
2009,Mali,19.3
2009,Nigeria,47.0
2009,Papua New Guinea,26.0
2009,South Sudan,16.5
2009,Sudan,4.6
2010,Guinea-Bissau,48.9
2010,Lesotho,50.5
2010,Nepal,4.3
2010,Sao Tome and Principe,22.5
2010,Vanuatu,11.4
2011,Chad,21.6
2011,"Congo, Rep",25.3
2011,India,13.0
2011,Senegal,18.4
2011,Sierra Leone,29.4
2011,Tanzania,24.7
2012,"Congo, Dem. Rep",66.1
2012,"Egypt, Arab Rep",1.2
2012,Guinea,16.5
2012,Haiti,13.7
2012,Iraq,0.6
2012,Lao PDR,10.1
2012,Madagascar,53.6
2013,Burundi,40.7
2013,Comoros,11.5
2013,Fiji,1.0
2013,"Micronesia, Fed. Sts",8.9
2013,Morocco,0.4
2013,Seychelles,1.0
2013,Solomon Islands,14.3
2014,Burkina Faso,20.2
2014,Cameroon,8.4
2014,Guatemala,4.2
2014,Mauritania,1.5
2014,Mozambique,33.5
2014,Nicaragua,3.0
2014,Niger,18.0
2014,South Africa,15.3
2014,Timor-Leste,21.3
2014,"Yemen, Rep",11.5
2015,Benin,29.1
2015,Botswana,12.8
2015,Cote d'Ivoire,11.7
2015,Ethiopia,12.1
2015,"Gambia, The",4.9
2015,Kenya,20.4
2015,Namibia,6.9
2015,Pakistan,0.8
2015,Philippines,1.8
2015,Tajikistan,4.2
2015,Togo,29.0
2015,Tonga,1.2
2015,Zambia,38.6
2016,Bangladesh,7.6
2016,Dominican Republic,1.0
2016,Ghana,5.4
2016,Indonesia,4.0
2016,"Iran, Islamic Rep",0.1
2016,Liberia,22.1
2016,Malawi,41.2
2016,Mexico,1.5
2016,Mongolia,0.6
2016,North Macedonia,4.9
2016,Rwanda,28.0
2016,Sri Lanka,0.6
2016,Uganda,20.0
2016,Vietnam,0.5
2016,West Bank and Gaza,1.0
2017,Argentina,0.5
2017,Armenia,1.4
2017,Bhutan,0.7
2017,Bolivia,3.3
2017,Brazil,3.3
2017,Chile,0.7
2017,Colombia,2.9
2017,Costa Rica,0.8
2017,Djibouti,7.3
2017,Ecuador,2.4
2017,El Salvador,0.7
2017,Gabon,1.2
2017,Georgia,5.6
2017,Honduras,11.1
2017,Kyrgyz Republic,1.3
2017,Panama,1.5
2017,Paraguay,0.8
2017,Peru,2.5
