year,country,value
2003,Nepal,63.05
2003,Nigeria,126.28
2004,"Congo, Dem. Rep",100.9
2004,India,102.43
2004,Malawi,57.29
2005,"Congo, Rep",92.22
2005,Tunisia,75.04
2006,Guatemala,227.47
2006,Iraq,194.59
2006,Mali,141.49
2006,Mauritius,215.38
2007,Bhutan,97.03
2007,Cameroon,112.89
2007,Guinea,105.5
2007,Lao PDR,100.95
2007,Niger,84.14
2007,Pakistan,86.3
2007,Tanzania,125.71
2008,Albania,144.22
2008,Cote d'Ivoire,275.24
2008,Fiji,-68.28
2008,Jordan,127.23
2008,Mauritania,48.22
2008,Mozambique,120.83
2009,Burkina Faso,118.36
2009,Chile,82.77
2009,"Iran, Islamic Rep",-42.78
2009,Nicaragua,116.49
2009,Philippines,60.23
2009,Tajikistan,168.95
2009,Uganda,54.52
2009,West Bank and Gaza,-22.17
2010,Bangladesh,93.7
2010,"Egypt, Arab Rep",28.65
2010,Ethiopia,129.88
2010,Kazakhstan,54.27
2010,Madagascar,-112.02
2010,Mexico,122.78
2010,Russian Federation,2.57
2010,Rwanda,12.36
2010,South Africa,134.02
2010,Zambia,68.1
2011,Argentina,0.0
2011,Armenia,232.48
2011,Belarus,58.29
2011,Benin,8.23
2011,Bolivia,61.62
2011,Brazil,53.64
2011,Colombia,39.12
2011,Costa Rica,146.0
2011,Dominican Republic,80.11
2011,Ecuador,61.06
2011,El Salvador,72.46
2011,Georgia,73.02
2011,Honduras,-194.94
2011,Indonesia,91.52
2011,Kyrgyz Republic,-8.18
2011,Moldova,10.76
2011,Panama,147.58
2011,Paraguay,20.72
2011,Peru,63.07
2011,Togo,45.42
2011,Turkey,70.88
2011,Ukraine,33.2
2011,Uruguay,60.78
2012,Kosovo,29.25
2012,Sri Lanka,113.18
