year,country,value
2003,Nepal,53.59
2004,"Congo, Dem. Rep",100.53
2004,India,112.28
2004,Malawi,126.36
2005,"Congo, Rep",97.57
2005,Tunisia,99.64
2006,Iraq,-181.08
2006,Mali,-244.06
2006,Mauritius,-58.35
2007,Bhutan,95.66
2007,Cameroon,202.64
2007,Guinea,73.36
2007,Lao PDR,154.88
2007,Niger,81.73
2007,Pakistan,96.48
2007,Tanzania,94.17
2008,Albania,23.13
2008,Cote d'Ivoire,-72.96
2008,Fiji,-23.3
2008,Mauritania,40.84
2008,Mozambique,229.11
2009,Burkina Faso,84.55
2009,Chile,71.01
2009,"Iran, Islamic Rep",-13.67
2009,Nicaragua,93.95
2009,Philippines,52.2
2009,Uganda,50.35
2009,West Bank and Gaza,0.0
2010,Bangladesh,113.67
2010,"Egypt, Arab Rep",27.39
2010,Ethiopia,218.4
2010,Kazakhstan,63.5
2010,Madagascar,-78.12
2010,Mexico,26.2
2010,Russian Federation,1.88
2010,Rwanda,10.45
2010,South Africa,77.39
2010,Zambia,72.91
2011,Argentina,0.0
2011,Benin,2.47
2011,Bolivia,226.26
2011,Brazil,37.38
2011,Colombia,39.25
2011,Costa Rica,87.63
2011,Dominican Republic,81.8
2011,Ecuador,68.44
2011,El Salvador,64.44
2011,Georgia,48.14
2011,Honduras,-215.08
2011,Indonesia,84.98
2011,Kyrgyz Republic,-2.0
2011,Moldova,19.51
2011,Panama,147.77
2011,Paraguay,21.34
2011,Peru,65.77
2011,Togo,37.53
2011,Ukraine,50.0
2011,Uruguay,77.21
2012,Kosovo,153.15
2012,Sri Lanka,105.11
