year,country,value
1992,Uganda,8.7
1993,Namibia,17.9
1994,Guinea,4.2
1995,Ethiopia,9.9
1996,Cameroon,14.7
1996,Mozambique,26.7
1996,Uganda,4.3
1997,Lao PDR,4.9
1997,Malawi,19.1
1998,Morocco,2.0
1999,Ethiopia,10.1
1999,Uganda,2.1
2000,Bangladesh,9.1
2000,Eswatini,12.5
2000,Mauritania,7.7
2000,Morocco,1.5
2000,Senegal,11.7
2001,Cameroon,4.3
2001,Madagascar,19.1
2001,Timor-Leste,7.3
2002,Albania,4.5
2002,Botswana,6.5
2002,Chad,7.4
2002,Cote d'Ivoire,7.3
2002,Fiji,10.3
2002,Guinea,6.1
2002,Guinea-Bissau,16.9
2002,Lao PDR,4.1
2002,Mozambique,19.7
2002,Sri Lanka,1.7
2002,Uganda,3.9
2002,Uruguay,8.5
2003,Burkina Faso,6.2
2003,Namibia,6.0
2003,Nigeria,13.7
2003,Sierra Leone,16.3
2003,Uruguay,9.6
2004,Bolivia,22.2
2004,Ethiopia,7.7
2004,India,5.8
2004,Malawi,7.1
2004,Malaysia,0.5
2004,Mauritania,7.6
2004,Syrian Arab Republic,7.0
2004,Uruguay,10.1
2005,Albania,2.3
2005,Bangladesh,6.5
2005,Bolivia,22.8
2005,Gabon,8.5
2005,Ghana,3.7
2005,Kenya,11.4
2005,Senegal,8.8
2005,South Africa,23.8
2005,Uganda,3.5
2005,Uruguay,9.2
2005,"Yemen, Rep",4.5
2006,Bolivia,21.8
2006,Equatorial Guinea,67.0
2006,Iraq,2.8
2006,Moldova,6.6
2006,Sri Lanka,1.3
2006,Togo,10.6
2006,Uruguay,7.9
2007,Benin,8.5
2007,Bhutan,0.4
2007,Bolivia,21.2
2007,Cabo Verde,3.3
2007,Cameroon,2.8
2007,Ecuador,8.4
2007,Guinea,7.7
2007,Lao PDR,3.4
2007,Liberia,20.2
2007,Malaysia,0.4
2007,Moldova,3.6
2007,Morocco,0.8
2007,Peru,8.0
2007,Syrian Arab Republic,6.7
2007,Timor-Leste,9.0
2007,Uruguay,6.8
2008,Albania,1.9
2008,Angola,5.3
2008,Armenia,5.3
2008,Bolivia,19.6
2008,Central African Republic,29.8
2008,Cote d'Ivoire,9.0
2008,Ecuador,7.9
2008,Fiji,6.9
2008,Kyrgyz Republic,4.5
2008,Mauritania,4.9
2008,Moldova,3.3
2008,Mozambique,19.1
2008,Peru,6.3
2008,Uruguay,5.4
2009,Armenia,8.0
2009,Benin,8.5
2009,Bolivia,17.0
2009,Burkina Faso,6.8
2009,Ecuador,8.8
2009,Eswatini,10.3
2009,India,4.5
2009,Kyrgyz Republic,4.2
2009,Malaysia,0.3
2009,Moldova,2.8
2009,Namibia,4.4
2009,Nigeria,11.6
2009,Papua New Guinea,11.2
2009,Peru,5.1
2009,South Sudan,8.8
2009,Sri Lanka,1.2
2009,Sudan,7.1
2009,Uganda,1.8
2009,Uruguay,4.5
2010,Armenia,8.4
2010,Bangladesh,4.3
2010,Colombia,13.1
2010,Ecuador,7.6
2010,Ethiopia,6.9
2010,Kyrgyz Republic,5.4
2010,Malawi,4.8
2010,Moldova,1.8
2010,Mongolia,9.4
2010,Nepal,3.2
2010,Peru,4.5
2010,Senegal,9.2
2010,Uruguay,3.5
2010,West Bank and Gaza,6.7
2011,Algeria,1.1
2011,Armenia,8.4
2011,Benin,8.8
2011,Bolivia,12.8
2011,Chad,6.6
2011,Colombia,11.6
2011,Costa Rica,7.3
2011,Ecuador,5.5
2011,India,2.5
2011,Kyrgyz Republic,6.3
2011,Moldova,1.1
2011,Mongolia,7.7
2011,Niger,11.3
2011,Peru,4.0
2011,Sierra Leone,7.7
2011,Tanzania,3.9
2011,Togo,10.1
2011,Uruguay,2.6
2011,West Bank and Gaza,6.3
2012,Albania,2.9
2012,Armenia,5.9
2012,Bhutan,0.3
2012,Bolivia,12.9
2012,Colombia,10.9
2012,Costa Rica,6.9
2012,Ecuador,5.3
2012,Ghana,2.5
2012,Guinea,9.6
2012,Iraq,2.5
2012,Kyrgyz Republic,7.3
2012,Lao PDR,2.3
2012,Moldova,1.3
2012,Mongolia,6.2
2012,Peru,3.7
2012,Sri Lanka,0.3
2012,Uganda,2.5
2012,Uruguay,2.3
2012,Vietnam,1.0
2013,Armenia,6.3
2013,Bolivia,10.4
2013,Colombia,10.1
2013,Costa Rica,7.0
2013,Ecuador,5.4
2013,Pakistan,3.3
2013,Peru,3.3
2013,Uruguay,2.1
2014,Armenia,4.5
2014,Bolivia,10.5
2014,Burkina Faso,2.9
2014,Burundi,9.2
2014,Cameroon,1.8
2014,Colombia,9.1
2014,Costa Rica,7.5
2014,Ecuador,5.1
2014,Mongolia,4.9
2014,Peru,3.3
2014,Timor-Leste,5.9
2014,Uruguay,1.7
2015,Colombia,8.7
2015,Costa Rica,7.6
2015,Cote d'Ivoire,11.2
2015,Togo,12.4
