year,country,value
2003,Nepal,91.96
2003,Nigeria,59.47
2004,"Congo, Dem. Rep",106.6
2004,India,100.85
2004,Malawi,18.46
2005,"Congo, Rep",115.99
2005,Senegal,86.17
2005,Tunisia,79.86
2006,Guatemala,110.67
2006,Iraq,91.38
2006,Mali,39.68
2006,Mauritius,124.61
2007,Bhutan,104.54
2007,Cameroon,98.44
2007,Guinea,200.93
2007,Lao PDR,84.65
2007,Niger,112.81
2007,Pakistan,95.31
2007,Tanzania,131.71
2008,Albania,115.31
2008,Cote d'Ivoire,38.82
2008,Fiji,-198.9
2008,Jordan,122.82
2008,Mauritania,90.43
2008,Mozambique,79.6
2009,Burkina Faso,111.36
2009,Chile,94.56
2009,"Iran, Islamic Rep",-64.42
2009,Nicaragua,109.29
2009,Philippines,74.71
2009,Tajikistan,118.21
2009,Uganda,65.79
2009,West Bank and Gaza,206.66
2010,Bangladesh,96.46
2010,"Egypt, Arab Rep",49.62
2010,Ethiopia,70.16
2010,Kazakhstan,86.03
2010,Madagascar,-49.84
2010,Russian Federation,4.17
2010,Rwanda,10.07
2010,South Africa,215.67
2010,Zambia,76.98
2011,Argentina,0.23
2011,Armenia,96.22
2011,Belarus,73.19
2011,Benin,-5.21
2011,Bolivia,59.19
2011,Brazil,60.3
2011,Colombia,45.91
2011,Costa Rica,96.11
2011,Dominican Republic,77.76
2011,Ecuador,68.18
2011,El Salvador,74.74
2011,Georgia,91.66
2011,Honduras,-239.7
2011,Indonesia,99.77
2011,Kyrgyz Republic,18.27
2011,Moldova,13.77
2011,Panama,93.12
2011,Paraguay,38.17
2011,Peru,71.27
2011,Turkey,120.22
2011,Ukraine,105.61
2011,Uruguay,52.21
2012,Kosovo,45.23
2012,Sri Lanka,102.86
