Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Flag
2,Afghanistan,4007.0,"Ammonia, anhydrous",5610.0,Import Quantity,2011.0,2011.0,tonnes,R
3,Albania,4003.0,Ammonium nitrate (AN),5622.0,Import Value,2014.0,2014.0,1000 US$,Qm
4,Algeria,4002.0,Ammonium sulphate,5910.0,Export Quantity,2017.0,2017.0,,Fm
7,Angola,4004.0,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,5922.0,Export Value,2002.0,2002.0,,Fb
8,Antigua and Barbuda,4022.0,Diammonium phosphate (DAP),5510.0,Production,2007.0,2007.0,,W
9,Argentina,4030.0,Fertilizers n.e.c.,5157.0,Agricultural Use,2012.0,2012.0,,E
1,Armenia,4023.0,Monoammonium phosphate (MAP),,,2013.0,2013.0,,Z
10,Australia,4021.0,NPK fertilizers,,,2003.0,2003.0,,P
11,Austria,4008.0,"Other nitrogenous fertilizers, n.e.c.",,,2006.0,2006.0,,A
52,Azerbaijan,4024.0,Other NP compounds,,,2016.0,2016.0,,
12,Bahamas,4014.0,"Other phosphatic fertilizers, n.e.c.",,,2015.0,2015.0,,
13,Bahrain,4018.0,"Other potassic fertilizers, n.e.c.",,,2004.0,2004.0,,
16,Bangladesh,4011.0,Phosphate rock,,,2005.0,2005.0,,
14,Barbados,4027.0,PK compounds,,,2009.0,2009.0,,
57,Belarus,4016.0,Potassium chloride (muriate of potash) (MOP),,,2010.0,2010.0,,
255,Belgium,4025.0,Potassium nitrate,,,2008.0,2008.0,,
23,Belize,4017.0,Potassium sulphate (sulphate of potash) (SOP),,,,,,
53,Benin,4005.0,Sodium nitrate,,,,,,
17,Bermuda,4012.0,Superphosphates above 35%,,,,,,
18,Bhutan,4001.0,Urea,,,,,,
19,Bolivia (Plurinational State of),4006.0,Urea and ammonium nitrate solutions (UAN),,,,,,
80,Bosnia and Herzegovina,4026.0,Other NK compounds,,,,,,
20,Botswana,4013.0,"Superphosphates, other",,,,,,
21,Brazil,,,,,,,,
26,Brunei Darussalam,,,,,,,,
27,Bulgaria,,,,,,,,
233,Burkina Faso,,,,,,,,
29,Burundi,,,,,,,,
115,Cambodia,,,,,,,,
32,Cameroon,,,,,,,,
33,Canada,,,,,,,,
37,Central African Republic,,,,,,,,
40,Chile,,,,,,,,
96,"China, Hong Kong SAR",,,,,,,,
128,"China, Macao SAR",,,,,,,,
41,"China, mainland",,,,,,,,
214,"China, Taiwan Province of",,,,,,,,
44,Colombia,,,,,,,,
46,Congo,,,,,,,,
47,Cook Islands,,,,,,,,
48,Costa Rica,,,,,,,,
107,Côte d'Ivoire,,,,,,,,
98,Croatia,,,,,,,,
49,Cuba,,,,,,,,
50,Cyprus,,,,,,,,
167,Czechia,,,,,,,,
250,Democratic Republic of the Congo,,,,,,,,
54,Denmark,,,,,,,,
55,Dominica,,,,,,,,
56,Dominican Republic,,,,,,,,
58,Ecuador,,,,,,,,
