Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Flag
2,Afghanistan,2501.0,Population,511.0,Total Population - Both sexes,1961.0,1961.0,1000 persons,
3,Albania,2901.0,Grand Total,664.0,Food supply (kcal/capita/day),1962.0,1962.0,kcal/capita/day,Fc
4,Algeria,2903.0,Vegetal Products,674.0,Protein supply quantity (g/capita/day),1963.0,1963.0,g/capita/day,A
7,Angola,2941.0,Animal Products,684.0,Fat supply quantity (g/capita/day),1964.0,1964.0,1000 tonnes,S
8,Antigua and Barbuda,2905.0,Cereals - Excluding Beer,5511.0,Production,1965.0,1965.0,kg,SD
9,Argentina,2511.0,Wheat and products,5611.0,Import Quantity,1966.0,1966.0,,F
1,Armenia,2805.0,Rice (Milled Equivalent),5072.0,Stock Variation,1967.0,1967.0,,
10,Australia,2513.0,Barley and products,5911.0,Export Quantity,1968.0,1968.0,,
11,Austria,2514.0,Maize and products,5301.0,Domestic supply quantity,1969.0,1969.0,,
52,Azerbaijan,2517.0,Millet and products,5521.0,Feed,1970.0,1970.0,,
12,Bahamas,2520.0,"Cereals, Other",5527.0,Seed,1971.0,1971.0,,
16,Bangladesh,2907.0,Starchy Roots,5123.0,Losses,1972.0,1972.0,,
14,Barbados,2531.0,Potatoes and products,5142.0,Food,1973.0,1973.0,,
57,Belarus,2908.0,Sugar Crops,645.0,Food supply quantity (kg/capita/yr),1974.0,1974.0,,
255,Belgium,2536.0,Sugar cane,5131.0,Processing,1975.0,1975.0,,
15,Belgium-Luxembourg,2537.0,Sugar beet,5154.0,Other uses,1976.0,1976.0,,
23,Belize,2909.0,Sugar & Sweeteners,,,1977.0,1977.0,,
53,Benin,2542.0,Sugar (Raw Equivalent),,,1978.0,1978.0,,
17,Bermuda,2543.0,"Sweeteners, Other",,,1979.0,1979.0,,
19,Bolivia (Plurinational State of),2745.0,Honey,,,1980.0,1980.0,,
80,Bosnia and Herzegovina,2911.0,Pulses,,,1981.0,1981.0,,
20,Botswana,2549.0,"Pulses, Other and products",,,1982.0,1982.0,,
21,Brazil,2912.0,Treenuts,,,1983.0,1983.0,,
26,Brunei Darussalam,2551.0,Nuts and products,,,1984.0,1984.0,,
27,Bulgaria,2913.0,Oilcrops,,,1985.0,1985.0,,
233,Burkina Faso,2557.0,Sunflower seed,,,1986.0,1986.0,,
35,Cabo Verde,2559.0,Cottonseed,,,1987.0,1987.0,,
115,Cambodia,2560.0,Coconuts - Incl Copra,,,1988.0,1988.0,,
32,Cameroon,2561.0,Sesame seed,,,1989.0,1989.0,,
33,Canada,2563.0,Olives (including preserved),,,1990.0,1990.0,,
37,Central African Republic,2570.0,"Oilcrops, Other",,,1991.0,1991.0,,
39,Chad,2914.0,Vegetable Oils,,,1992.0,1992.0,,
40,Chile,2571.0,Soyabean Oil,,,1993.0,1993.0,,
96,"China, Hong Kong SAR",2572.0,Groundnut Oil,,,1994.0,1994.0,,
