Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Flag
2,Afghanistan,6600.0,Country area,5110.0,Area,1961.0,1961.0,1000 ha,W
3,Albania,6601.0,Land area,72151.0,Carbon stock in living biomass,1962.0,1962.0,million tonnes,Q
4,Algeria,6602.0,Agriculture,,,1963.0,1963.0,,Fm
5,American Samoa,6610.0,Agricultural land,,,1964.0,1964.0,,Fc
6,Andorra,6620.0,Cropland,,,1965.0,1965.0,,F
7,Angola,6621.0,Arable land,,,1966.0,1966.0,,I
258,Anguilla,6630.0,Land under temporary crops,,,1967.0,1967.0,,E
8,Antigua and Barbuda,6640.0,Land with temporary fallow,,,1968.0,1968.0,,A
9,Argentina,6650.0,Land under permanent crops,,,1969.0,1969.0,,
1,Armenia,6655.0,Land under perm. meadows and pastures,,,1970.0,1970.0,,
22,Aruba,6659.0,Perm. meadows & pastures - Nat. growing,,,1971.0,1971.0,,
10,Australia,6663.0,Forestry,,,1972.0,1972.0,,
11,Austria,6646.0,Forest land,,,1973.0,1973.0,,
52,Azerbaijan,6714.0,Primary Forest,,,1974.0,1974.0,,
12,Bahamas,6717.0,Other naturally regenerated forest,,,1975.0,1975.0,,
13,Bahrain,6716.0,Planted Forest,,,1976.0,1976.0,,
16,Bangladesh,6670.0,Other land,,,1977.0,1977.0,,
14,Barbados,6690.0,Land area equipped for irrigation,,,1978.0,1978.0,,
57,Belarus,6611.0,Agriculture area actually irrigated,,,1979.0,1979.0,,
255,Belgium,6671.0,Agriculture area under organic agric.,,,1980.0,1980.0,,
15,Belgium-Luxembourg,6672.0,Agriculture area certified organic,,,1981.0,1981.0,,
23,Belize,6633.0,Land under temp. meadows and pastures,,,1982.0,1982.0,,
53,Benin,6680.0,Inland waters,,,1983.0,1983.0,,
17,Bermuda,6773.0,Coastal waters,,,1984.0,1984.0,,
18,Bhutan,6694.0,Cropland area actually irrigated,,,1985.0,1985.0,,
19,Bolivia (Plurinational State of),6668.0,Cropland area under organic agric.,,,1986.0,1986.0,,
80,Bosnia and Herzegovina,6669.0,Cropland area certified organic,,,1987.0,1987.0,,
20,Botswana,6656.0,Perm. meadows & pastures - Cultivated,,,1988.0,1988.0,,
