Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Flag
2,Afghanistan,1171.0,Animals live nes,5622.0,Import Value,2014.0,2014.0,1000 US$,R
3,Albania,1169.0,"Animals, live, non-food",5922.0,Export Value,2015.0,2015.0,Head,*
4,Algeria,946.0,Buffaloes,5608.0,Import Quantity,2016.0,2016.0,1000 Head,M
5,American Samoa,1126.0,Camels,5908.0,Export Quantity,2017.0,2017.0,No,F
7,Angola,866.0,Cattle,5609.0,,1961.0,1961.0,,
8,Antigua and Barbuda,1057.0,Chickens,5909.0,,1962.0,1962.0,,A
9,Argentina,1068.0,Ducks,5607.0,,1963.0,1963.0,,Im
1,Armenia,1016.0,Goats,5907.0,,1964.0,1964.0,,
22,Aruba,1096.0,Horses,,,1965.0,1965.0,,
10,Australia,1083.0,"Pigeons, other birds",,,1966.0,1966.0,,
11,Austria,1034.0,Pigs,,,1967.0,1967.0,,
52,Azerbaijan,976.0,Sheep,,,1968.0,1968.0,,
12,Bahamas,1079.0,Turkeys,,,1969.0,1969.0,,
13,Bahrain,1882.0,"Agricult.Products, Total",,,1970.0,1970.0,,
16,Bangladesh,1921.0,"Bovine, Animals",,,1971.0,1971.0,,
14,Barbados,1982.0,Food Excl Fish,,,1972.0,1972.0,,
57,Belarus,1884.0,Live Animals,,,1973.0,1973.0,,
255,Belgium,1922.0,Sheep and Goats,,,1974.0,1974.0,,
15,Belgium-Luxembourg,10.0,Total Merchandise Trade,,,1975.0,1975.0,,
23,Belize,1107.0,Asses,,,1976.0,1976.0,,
53,Benin,1181.0,Beehives,,,1977.0,1977.0,,
17,Bermuda,1110.0,Mules,,,1978.0,1978.0,,
18,Bhutan,1157.0,"Camelids, other",,,1979.0,1979.0,,
19,Bolivia (Plurinational State of),1140.0,Rabbits and hares,,,1980.0,1980.0,,
80,Bosnia and Herzegovina,1150.0,"Rodents, other",,,1981.0,1981.0,,
20,Botswana,,,,,1982.0,1982.0,,
21,Brazil,,,,,1983.0,1983.0,,
239,British Virgin Islands,,,,,1984.0,1984.0,,
26,Brunei Darussalam,,,,,1985.0,1985.0,,
27,Bulgaria,,,,,1986.0,1986.0,,
233,Burkina Faso,,,,,1987.0,1987.0,,
29,Burundi,,,,,1988.0,1988.0,,
35,Cabo Verde,,,,,1989.0,1989.0,,
115,Cambodia,,,,,1990.0,1990.0,,
32,Cameroon,,,,,1991.0,1991.0,,
33,Canada,,,,,1992.0,1992.0,,
36,Cayman Islands,,,,,1993.0,1993.0,,
37,Central African Republic,,,,,1994.0,1994.0,,
39,Chad,,,,,1995.0,1995.0,,
40,Chile,,,,,1996.0,1996.0,,
351,China,,,,,1997.0,1997.0,,
96,"China, Hong Kong SAR",,,,,1998.0,1998.0,,
128,"China, Macao SAR",,,,,1999.0,1999.0,,
41,"China, mainland",,,,,2000.0,2000.0,,
214,"China, Taiwan Province of",,,,,2001.0,2001.0,,
44,Colombia,,,,,2002.0,2002.0,,
45,Comoros,,,,,2003.0,2003.0,,
46,Congo,,,,,2004.0,2004.0,,
47,Cook Islands,,,,,2005.0,2005.0,,
48,Costa Rica,,,,,2006.0,2006.0,,
107,Côte d'Ivoire,,,,,2007.0,2007.0,,
98,Croatia,,,,,2008.0,2008.0,,
49,Cuba,,,,,2009.0,2009.0,,
50,Cyprus,,,,,2010.0,2010.0,,
167,Czechia,,,,,2011.0,2011.0,,
51,Czechoslovakia,,,,,2012.0,2012.0,,
116,Democratic People's Republic of Korea,,,,,2013.0,2013.0,,
250,Democratic Republic of the Congo,,,,,,,,
54,Denmark,,,,,,,,
72,Djibouti,,,,,,,,
55,Dominica,,,,,,,,
56,Dominican Republic,,,,,,,,
58,Ecuador,,,,,,,,
59,Egypt,,,,,,,,
60,El Salvador,,,,,,,,
61,Equatorial Guinea,,,,,,,,
178,Eritrea,,,,,,,,
63,Estonia,,,,,,,,
209,Eswatini,,,,,,,,
238,Ethiopia,,,,,,,,
62,Ethiopia PDR,,,,,,,,
65,Falkland Islands (Malvinas),,,,,,,,
64,Faroe Islands,,,,,,,,
66,Fiji,,,,,,,,
67,Finland,,,,,,,,
68,France,,,,,,,,
70,French Polynesia,,,,,,,,
74,Gabon,,,,,,,,
75,Gambia,,,,,,,,
73,Georgia,,,,,,,,
79,Germany,,,,,,,,
81,Ghana,,,,,,,,
84,Greece,,,,,,,,
86,Grenada,,,,,,,,
88,Guam,,,,,,,,
89,Guatemala,,,,,,,,
90,Guinea,,,,,,,,
175,Guinea-Bissau,,,,,,,,
91,Guyana,,,,,,,,
93,Haiti,,,,,,,,
95,Honduras,,,,,,,,
97,Hungary,,,,,,,,
99,Iceland,,,,,,,,
100,India,,,,,,,,
101,Indonesia,,,,,,,,
102,Iran (Islamic Republic of),,,,,,,,
103,Iraq,,,,,,,,
104,Ireland,,,,,,,,
105,Israel,,,,,,,,
106,Italy,,,,,,,,
109,Jamaica,,,,,,,,
110,Japan,,,,,,,,
112,Jordan,,,,,,,,
108,Kazakhstan,,,,,,,,
114,Kenya,,,,,,,,
83,Kiribati,,,,,,,,
118,Kuwait,,,,,,,,
113,Kyrgyzstan,,,,,,,,
120,Lao People's Democratic Republic,,,,,,,,
119,Latvia,,,,,,,,
121,Lebanon,,,,,,,,
122,Lesotho,,,,,,,,
123,Liberia,,,,,,,,
124,Libya,,,,,,,,
126,Lithuania,,,,,,,,
256,Luxembourg,,,,,,,,
129,Madagascar,,,,,,,,
130,Malawi,,,,,,,,
131,Malaysia,,,,,,,,
132,Maldives,,,,,,,,
133,Mali,,,,,,,,
134,Malta,,,,,,,,
136,Mauritania,,,,,,,,
137,Mauritius,,,,,,,,
138,Mexico,,,,,,,,
141,Mongolia,,,,,,,,
273,Montenegro,,,,,,,,
143,Morocco,,,,,,,,
144,Mozambique,,,,,,,,
28,Myanmar,,,,,,,,
147,Namibia,,,,,,,,
148,Nauru,,,,,,,,
149,Nepal,,,,,,,,
150,Netherlands,,,,,,,,
151,Netherlands Antilles (former),,,,,,,,
153,New Caledonia,,,,,,,,
156,New Zealand,,,,,,,,
157,Nicaragua,,,,,,,,
158,Niger,,,,,,,,
