country,value,year
Canada,89.71859245027512,2017
Mexico,7.206330233364781,2017
US,67.1599481258703,2017
Total North America,164.08487080951022,2017
Argentina,9.400139968613221,2017
Brazil,83.92688065712335,2017
Chile,4.82548103474678,2017
Colombia,12.975041860886042,2017
Ecuador,4.545551432321112,2017
Peru,6.578837285064863,2017
Trinidad & Tobago,0.0,2017
Venezuela,17.985581107226295,2017
Other S. & Cent. America,22.779025072817852,2017
Total S. & Cent. America,163.0165384187995,2017
Austria,8.682135357740835,2017
Belgium,0.061116893695976615,2017
Czech Republic,0.42302122460062286,2017
Finland,3.339317051585646,2017
France,11.137624376053298,2017
Germany,4.559442458252233,2017
Greece,0.8966255600307699,2017
Hungary,0.0497805131918358,2017
Italy,7.777693804588827,2017
Netherlands,0.013747793818165308,2017
Norway,32.12087613703205,2017
Poland,0.5792641535049985,2017
Portugal,1.3343440286011625,2017
Romania,3.2796307191021277,2017
Spain,4.249898176223,2017
Sweden,14.699732995429187,2017
Switzerland,7.714930451274654,2017
Turkey,13.17339457844951,2017
Ukraine,1.9714188138898643,2017
United Kingdom,1.3413866858419556,2017
Other Europe,14.94052352106881,2017
Total Europe,132.3459052939756,2017
Azerbaijan,0.3951667647191911,2017
Belarus,0.09164139928497045,2017
Kazakhstan,2.5298843960718553,2017
Russian Federation,41.93278046793666,2017
Turkmenistan,0.0,2017
Uzbekistan,1.7325295515228243,2017
Other CIS,7.65755532425213,2017
Total CIS,54.33955790378762,2017
Iran,3.8991718332805205,2017
Iraq,0.4923745304792486,2017
Israel,0.005543738969090805,2017
Kuwait,0.0,2017
Oman,0.0,2017
Qatar,0.0,2017
Saudi Arabia,0.0,2017
United Arab Emirates,0.0,2017
Other Middle East,0.306730839404163,2017
Total Middle East,4.703820942133023,2017
Algeria,0.01267140335792184,2017
Egypt,3.033760238946451,2017
Morocco,0.26807077883875535,2017
South Africa,0.19710438966488564,2017
Other Africa,24.677324464634655,2017
Total Africa,28.18893127544267,2017
Australia,3.0625259084943535,2017
Bangladesh,0.2329565298456795,2017
China,263.62628411096426,2017
China Hong Kong SAR,0.0,2017
India,30.69835774710907,2017
Indonesia,4.215956917228566,2017
Japan,17.930940851699255,2017
Malaysia,5.225155486085489,2017
New Zealand,5.698867528059718,2017
Pakistan,6.896637552608924,2017
Philippines,2.1734210526315705,2017
Singapore,0.0,2017
South Korea,0.6355267683395912,2017
Sri Lanka,0.9084828997181068,2017
Taiwan,1.2324749966058692,2017
Thailand,1.0605932932072184,2017
Vietnam,16.03808355387143,2017
Other Asia Pacific,13.59249760994734,2017
Total Asia Pacific,373.2287628064164,2017
Total World,919.9083874500652,2017
Canada,87.62521523995639,2018
Mexico,7.330206495393525,2018
US,65.32704448659025,2018
Total North America,160.28246622194018,2018
Argentina,9.424232834749835,2018
Brazil,87.72385535034849,2018
Chile,5.236996806530276,2018
Colombia,12.817806505396605,2018
Ecuador,4.683015958622196,2018
Peru,6.962186737372216,2018
Trinidad & Tobago,0.0,2018
Venezuela,16.310800092382095,2018
Other S. & Cent. America,22.31753082050102,2018
Total S. & Cent. America,165.47642510590273,2018
Austria,8.491608108004364,2018
Belgium,0.06444549543599853,2018
Czech Republic,0.3681947775716147,2018
Finland,3.004429962840571,2018
France,14.532158618015298,2018
Germany,3.8240485133728406,2018
Greece,1.2943340074902536,2018
Hungary,0.05000678825179869,2018
Italy,10.375176981848938,2018
Netherlands,0.016370548038195164,2018
Norway,31.33823992387692,2018
Poland,0.4459881431868562,2018
Portugal,2.79359189030184,2018
Romania,3.9742862258883185,2018
Spain,7.964487766667802,2018
Sweden,14.010244752861508,2018
Switzerland,7.875263648347454,2018
Turkey,13.46750254522292,2018
Ukraine,2.2402893561884936,2018
United Kingdom,1.2365163893355366,2018
Other Europe,17.916477731974023,2018
Total Europe,145.28366217472157,2018
Azerbaijan,0.4000429922613914,2018
Belarus,0.10346763593260942,2018
Kazakhstan,2.3373109019323794,2018
Russian Federation,43.0404828709778,2018
Turkmenistan,0.0,2018
Uzbekistan,1.554102819387241,2018
Other CIS,7.965573899939285,2018
Total CIS,55.40098112043071,2018
Iran,2.4369823958003254,2018
Iraq,0.7031404263022102,2018
Israel,0.005543738969090805,2018
Kuwait,0.0,2018
Oman,0.0,2018
Qatar,0.0,2018
Saudi Arabia,0.0,2018
United Arab Emirates,0.0,2018
Other Middle East,0.2915647535101503,2018
Total Middle East,3.4372313145817768,2018
Algeria,0.02647418201565813,2018
Egypt,3.0509526180024316,2018
Morocco,0.383174186541158,2018
South Africa,0.207011100243232,2018
Other Africa,26.390940960337467,2018
Total Africa,30.05855304713995,2018
Australia,3.907297370683788,2018
Bangladesh,0.20039656853871488,2018
China,272.0799203511778,2018
China Hong Kong SAR,0.0,2018
India,31.603347112181243,2018
Indonesia,3.7134452640629805,2018
Japan,18.3276010318142,2018
Malaysia,5.470538243992144,2018
New Zealand,5.955644956375392,2018
Pakistan,8.14522497872205,2018
Philippines,2.1233104041272486,2018
Singapore,0.0,2018
South Korea,0.6608115935047109,2018
Sri Lanka,1.4412296151372164,2018
Taiwan,1.010567045300263,2018
Thailand,1.7190145721138548,2018
Vietnam,18.261812541861843,2018
Other Asia Pacific,14.235412599605697,2018
Total Asia Pacific,388.8555742491992,2018
Total World,948.7948932339162,2018
