country,year,value
Brunei,1998,58.07766
El Salvador,1998,22.28669
Finland,1998,7.97344
Norway,1998,40.81039
Thailand,1998,22.9564
Argentina,1999,28.23478
Aruba,1999,83.25959
Benin,1999,20.37337
Burkina Faso,1999,33.53652
Cayman Islands,1999,95.4014
Congo,1999,84.70081
Costa Rica,1999,18.56172
Djibouti,1999,100.0
Dominica,1999,100.0
Ecuador,1999,41.74198
Egypt,1999,53.64966
Equatorial Guinea,1999,36.91799
Eritrea,1999,96.7274
Ethiopia,1999,100.0
Guatemala,1999,21.62179
Guyana,1999,1.18097
Kenya,1999,10.43874
Kuwait,1999,24.35109
Kyrgyzstan,1999,1.20249
Lebanon,1999,77.97167
Macao,1999,93.78657
Malta,1999,37.32644
Morocco,1999,100.0
Norway,1999,40.43415
Portugal,1999,52.30516
Qatar,1999,100.0
Romania,1999,0.61158
Slovakia,1999,0.41029
Syria,1999,66.6042
Thailand,1999,18.93263
Turks and Caicos Islands,1999,47.47847
Ukraine,1999,0.04217
United Arab Emirates,1999,67.83447
Palestine,1999,99.85617
Albania,2000,3.06829
Antigua and Barbuda,2000,100.0
Argentina,2000,28.60042
Aruba,2000,81.77287
Bahrain,2000,99.30187
Barbados,2000,16.54466
Belize,2000,99.72863
Benin,2000,22.98904
Bolivia,2000,24.2385
Costa Rica,2000,19.79326
Djibouti,2000,100.0
Dominica,2000,100.0
Ecuador,2000,52.28187
Egypt,2000,51.23168
El Salvador,2000,22.68908
Eritrea,2000,94.55616
Ethiopia,2000,100.0
Finland,2000,9.7544
Greece,2000,3.41017
Guatemala,2000,19.60748
Iran,2000,12.66358
Japan,2000,64.11831
Kuwait,2000,26.00141
Kyrgyzstan,2000,1.12357
Lebanon,2000,76.53527
Lithuania,2000,0.27378
Macao,2000,91.7337
Madagascar,2000,93.01907
Malta,2000,38.09144
Morocco,2000,100.0
Nicaragua,2000,16.8714
Norway,2000,40.05877
Peru,2000,15.68227
Poland,2000,3.88688
Qatar,2000,100.0
Romania,2000,0.56643
Russia,2000,7.31142
Slovakia,2000,0.45063
Saint Lucia,2000,100.0
Switzerland,2000,7.34385
Syria,2000,67.30558
Thailand,2000,18.66446
Togo,2000,52.21586
Trinidad and Tobago,2000,100.0
Turks and Caicos Islands,2000,51.41956
United Arab Emirates,2000,68.17802
United States,2000,34.96963
Argentina,2001,28.70553
Aruba,2001,81.4789
Bahrain,2001,99.20254
Belize,2001,100.0
Benin,2001,31.44342
Bolivia,2001,24.23843
Brunei,2001,52.35072
Costa Rica,2001,15.53899
Djibouti,2001,100.0
Dominica,2001,100.0
Ecuador,2001,39.4786
Egypt,2001,48.48755
El Salvador,2001,20.56248
Eritrea,2001,94.54005
Ethiopia,2001,100.0
Finland,2001,7.27833
Guatemala,2001,19.275
Iran,2001,10.2993
Japan,2001,63.99426
Kuwait,2001,28.25077
Kyrgyzstan,2001,1.24706
Lebanon,2001,74.33953
