country,year,value
Burundi,2000,41.6201095581055
Zambia,2001,71.6260833740234
Bolivia,2003,80.763542175293
Burkina Faso,2003,24.3521347045898
Indonesia,2003,96.4901962280273
Kenya,2003,81.1557159423828
Mozambique,2003,59.2704696655273
Nigeria,2003,61.1184005737305
Cameroon,2004,86.9268951416016
Chad,2004,28.7151222229004
Malawi,2004,87.7471542358398
Morocco,2004,95.5578231811523
Philippines,2004,92.2667922973633
Tanzania,2004,82.4546127319336
Turkey,2004,91.6859512329102
Cambodia,2005,89.4536361694336
Colombia,2005,94.1183547973633
Congo,2005,92.5009307861328
Egypt,2005,97.8139724731445
Ethiopia,2005,47.0582237243652
Guinea,2005,38.7401123046875
Haiti,2005,53.7939376831055
Lesotho,2005,94.5888061523438
Moldova,2005,99.6886520385742
Rwanda,2005,86.2430725097656
Senegal,2005,58.5128898620605
Zimbabwe,2005,93.1556015014648
Armenia,2006,97.9921722412109
Azerbaijan,2006,95.4277114868164
Bangladesh,2006,86.059814453125
Belize,2006,90.4997100830078
Benin,2006,66.7672424316406
Brazil,2006,98.7018203735352
Burkina Faso,2006,35.8584251403809
Cameroon,2006,88.1248626708984
Central African Republic,2006,48.358283996582
Cote d'Ivoire,2006,57.434642791748
Gambia,2006,59.5561790466309
Guyana,2006,95.7752990722656
India,2006,86.2385787963867
Kazakhstan,2006,96.4561538696289
Kyrgyzstan,2006,92.5662460327148
Laos,2006,83.2272644042969
Mali,2006,35.2753105163574
Mongolia,2006,97.0850296020508
Niger,2006,24.2557182312012
Sri Lanka,2006,98.8767623901367
Eswatini,2006,93.7755126953125
Syria,2006,97.9589309692383
Tajikistan,2006,87.777099609375
Togo,2006,81.3349685668945
Uganda,2006,82.0321884155273
Uzbekistan,2006,100.0
Yemen,2006,69.5028457641602
Democratic Republic of Congo,2007,67.2346801757813
Dominican Republic,2007,95.3311614990234
Jordan,2007,99.1948928833008
Liberia,2007,26.9227466583252
Mauritania,2007,62.1984176635742
Namibia,2007,94.1884613037109
Nepal,2007,84.6614761352539
Nigeria,2007,61.9206428527832
Pakistan,2007,76.8165969848633
Ukraine,2007,97.8939895629883
Vanuatu,2007,81.630744934082
Zambia,2007,80.6286468505859
Bolivia,2008,97.3319702148438
Indonesia,2008,96.0937881469727
Kenya,2008,91.2115936279297
Maldives,2008,94.9804077148438
Mozambique,2008,80.0536575317383
Nigeria,2008,75.5949325561523
Sierra Leone,2008,65.6040115356445
Albania,2009,95.884765625
Egypt,2009,97.7025604248047
Ghana,2009,78.7558288574219
Guyana,2009,98.1277236938477
Lesotho,2009,96.2785873413086
Madagascar,2009,84.8047256469727
Sao Tome and Principe,2009,92.553840637207
Timor,2009,73.2438125610352
Bhutan,2010,94.0869750976563
Burkina Faso,2010,48.8258018493652
Burundi,2010,87.6104431152344
Cambodia,2010,94.2740707397461
Colombia,2010,91.468994140625
Democratic Republic of Congo,2010,67.9029159545898
Malawi,2010,92.4095993041992
Rwanda,2010,95.7343139648438
Eswatini,2010,95.167121887207
Tanzania,2010,86.3443374633789
Togo,2010,90.9983673095703
Zimbabwe,2010,96.1865539550781
Afghanistan,2011,41.395751953125
Armenia,2011,93.1232299804688
Bangladesh,2011,93.8640899658203
Benin,2011,80.5348815917969
Cameroon,2011,90.4575271606445
Ethiopia,2011,59.3179168701172
Iraq,2011,91.3611373901367
Mozambique,2011,75.9941864013672
Nepal,2011,91.5423278808594
Nigeria,2011,80.269287109375
Senegal,2011,66.0251312255859
Serbia,2011,100.0
Uganda,2011,91.5866088867188
Vietnam,2011,98.5959930419922
Congo,2012,95.7546081542969
Gabon,2012,97.9439849853516
Guinea,2012,47.810791015625
Haiti,2012,90.4141616821289
Laos,2012,92.1140289306641
Niger,2012,39.9981002807617
Pakistan,2012,71.6926040649414
Democratic Republic of Congo,2013,85.8814697265625
Dominican Republic,2013,98.7620086669922
Liberia,2013,36.2578735351563
Mali,2013,45.0532760620117
Namibia,2013,94.1509475708008
Nigeria,2013,79.506217956543
Sierra Leone,2013,77.2188568115234
Zambia,2013,90.8678588867188
Cambodia,2014,96.2830505371094
Egypt,2014,98.2728271484375
Ghana,2015,71.9056091308594
