country,year,value
Burundi,2000,66.4893646240234
Zambia,2001,33.7240524291992
Bolivia,2003,32.581974029541
Burkina Faso,2003,90.4129180908203
Indonesia,2003,33.132266998291
Kenya,2003,4.21319580078125
Mozambique,2003,32.6278800964355
Nigeria,2003,33.2437744140625
Cameroon,2004,24.1063842773438
Chad,2004,47.7497634887695
Malawi,2004,22.5505466461182
Morocco,2004,29.3498878479004
Philippines,2004,20.7529373168945
Tanzania,2004,44.0739860534668
Turkey,2004,2.14676260948181
Cambodia,2005,17.8534984588623
Colombia,2005,11.512321472168
Congo,2005,15.837085723877
Egypt,2005,14.8686466217041
Ethiopia,2005,41.2726097106934
Guinea,2005,57.1548118591309
Haiti,2005,21.1336193084717
Lesotho,2005,34.1793251037598
Moldova,2005,7.92685127258301
Rwanda,2005,25.9712524414063
Senegal,2005,53.4606819152832
Zimbabwe,2005,22.0810527801514
Azerbaijan,2006,2.38609313964844
Bangladesh,2006,44.8897247314453
Belize,2006,7.41075897216797
Benin,2006,37.0396118164063
Brazil,2006,6.52968883514404
Burkina Faso,2006,87.5439682006836
Cameroon,2006,21.3287715911865
Central African Republic,2006,41.6284370422363
Cote d'Ivoire,2006,40.0094261169434
Gambia,2006,31.7729167938232
Guyana,2006,18.8842124938965
India,2006,22.833776473999
Kazakhstan,2006,0.918614864349365
Kyrgyzstan,2006,5.04965209960938
Laos,2006,25.1588592529297
Mali,2006,60.5488014221191
Mongolia,2006,11.8060884475708
Niger,2006,78.3189086914063
Sri Lanka,2006,2.98623442649841
Eswatini,2006,13.3655433654785
Syria,2006,18.4970073699951
Tajikistan,2006,3.11393141746521
Togo,2006,30.9863452911377
Uganda,2006,16.0220031738281
Uzbekistan,2006,2.60770916938782
Yemen,2006,28.3405475616455
Democratic Republic of Congo,2007,18.8323860168457
Dominican Republic,2007,11.0424757003784
Jordan,2007,5.73424100875854
Liberia,2007,38.4775276184082
Mauritania,2007,56.835205078125
Namibia,2007,21.8546028137207
Nepal,2007,7.84235000610352
Nigeria,2007,42.0951652526855
Pakistan,2007,22.9930992126465
Ukraine,2007,0.525104999542236
Vanuatu,2007,40.9077110290527
Zambia,2007,9.60724925994873
Bolivia,2008,2.8103232383728
Indonesia,2008,27.6649951934814
Kenya,2008,3.37070226669312
Maldives,2008,5.2133264541626
Mozambique,2008,24.970043182373
Nigeria,2008,33.5727348327637
Sierra Leone,2008,37.3609848022461
Albania,2009,2.66613364219666
Egypt,2009,17.6604690551758
Ghana,2009,12.3574256896973
Guyana,2009,12.4207496643066
Lesotho,2009,30.6460552215576
Madagascar,2009,27.9089031219482
Sao Tome and Principe,2009,22.8190898895264
Timor,2009,15.4422397613525
Bhutan,2010,22.6144199371338
Burkina Faso,2010,65.7688751220703
Burundi,2010,23.2736892700195
Cambodia,2010,25.4927806854248
Colombia,2010,4.90875816345215
Democratic Republic of Congo,2010,22.3808059692383
Malawi,2010,16.8763694763184
Rwanda,2010,15.748161315918
Eswatini,2010,9.06266593933105
Tanzania,2010,48.7798614501953
Togo,2010,14.4925537109375
Zimbabwe,2010,24.9205169677734
Afghanistan,2011,48.8554077148438
Armenia,2011,1.93085670471191
Bangladesh,2011,24.8322849273682
Benin,2011,34.6329345703125
Cameroon,2011,17.8306999206543
Ethiopia,2011,36.0292434692383
Iraq,2011,21.5573081970215
Mozambique,2011,42.9058952331543
Nepal,2011,5.48070669174194
Nigeria,2011,26.5488395690918
Senegal,2011,48.541618347168
Uganda,2011,14.8470582962036
Vietnam,2011,9.5545711517334
Congo,2012,15.7689390182495
Gabon,2012,1.58767104148865
Guinea,2012,51.7452163696289
Haiti,2012,8.70295143127441
Laos,2012,21.4199905395508
Niger,2012,77.5735473632813
Pakistan,2012,25.7706050872803
Democratic Republic of Congo,2013,11.6406860351563
Dominican Republic,2013,6.64096450805664
Liberia,2013,23.0822925567627
Mali,2013,62.9988327026367
Namibia,2013,16.8076095581055
Nigeria,2013,32.4042930603027
Sierra Leone,2013,31.0197715759277
Zambia,2013,22.2257843017578
Cambodia,2014,28.8041343688965
Egypt,2014,13.1635723114014
Ghana,2015,25.2299423217773
