country,year,value
Latin America and the Caribbean,1971,121767.078125
Latin America and the Caribbean (excluding high-income countries),1971,105312.984375
Latin America and the Caribbean,1972,142497.171875
Latin America and the Caribbean (excluding high-income countries),1972,124818.953125
Latin America and the Caribbean,1973,161491.90625
Latin America and the Caribbean (excluding high-income countries),1973,143050.5625
Latin America and the Caribbean,1974,184625.6875
Latin America and the Caribbean (excluding high-income countries),1974,166350.265625
Latin America and the Caribbean,1975,200238.78125
Latin America and the Caribbean (excluding high-income countries),1975,182111.484375
Latin America and the Caribbean,1976,215559.140625
Latin America and the Caribbean (excluding high-income countries),1976,197362.171875
Latin America and the Caribbean,1977,233997.34375
Latin America and the Caribbean (excluding high-income countries),1977,215097.515625
Latin America and the Caribbean,1978,244818.453125
Latin America and the Caribbean (excluding high-income countries),1978,225094.296875
Latin America and the Caribbean,1979,440905.84375
Latin America and the Caribbean (excluding high-income countries),1979,420512.34375
Latin America and the Caribbean,1980,450728.875
Latin America and the Caribbean (excluding high-income countries),1980,431130.40625
Latin America and the Caribbean,1981,453304.03125
Latin America and the Caribbean (excluding high-income countries),1981,432243.625
Latin America and the Caribbean,1982,462646.9375
Latin America and the Caribbean (excluding high-income countries),1982,443713.5
Latin America and the Caribbean,1983,474538.28125
Latin America and the Caribbean (excluding high-income countries),1983,452178.84375
Latin America and the Caribbean,1984,486883.875
Latin America and the Caribbean (excluding high-income countries),1984,463736.6875
Latin America and the Caribbean,1985,305097.03125
Latin America and the Caribbean (excluding high-income countries),1985,281142.96875
Latin America and the Caribbean,1986,516583.625
Latin America and the Caribbean (excluding high-income countries),1986,492053.1875
Latin America and the Caribbean,1987,525752.125
Latin America and the Caribbean (excluding high-income countries),1987,500240.0
Latin America and the Caribbean,1988,538811.0625
Latin America and the Caribbean (excluding high-income countries),1988,512931.65625
Latin America and the Caribbean,1989,495434.875
Latin America and the Caribbean (excluding high-income countries),1989,469627.40625
Latin America and the Caribbean,1990,539702.5625
Latin America and the Caribbean (excluding high-income countries),1990,514263.90625
Latin America and the Caribbean,1991,578820.75
Latin America and the Caribbean (excluding high-income countries),1991,549701.375
Euro area,1992,598792.0
European Union,1992,942609.5
High-income countries,1992,1439356.625
Latin America and the Caribbean,1992,530978.9375
Latin America and the Caribbean (excluding high-income countries),1992,501567.9375
North America,1992,341552.40625
OECD Member countries,1992,1494677.375
Euro area,1993,618015.625
European Union,1993,986133.625
High-income countries,1993,1525187.25
Latin America and the Caribbean,1993,549087.125
Latin America and the Caribbean (excluding high-income countries),1993,522793.3125
Lower-middle-income countries,1993,682502.75
North America,1993,375809.8125
OECD Member countries,1993,1582766.875
South Asia,1993,220166.875
Arab world,1994,146243.9375
East Asia and Pacific,1994,673650.1875
East Asia and Pacific (excluding high-income countries),1994,502173.375
Euro area,1994,642613.9375
Europe and Central Asia,1994,1892145.875
European Union,1994,1026133.375
High-income countries,1994,1590906.875
Latin America and the Caribbean,1994,604096.9375
Latin America and the Caribbean (excluding high-income countries),1994,577373.5
Low and middle-income countries,1994,2571201.25
Lower-middle-income countries,1994,753048.5625
Middle East and North Africa,1994,194366.390625
Middle East and North Africa (excluding high-income countries),1994,167029.46875
Middle-income countries,1994,2523936.5
North America,1994,380795.40625
OECD Member countries,1994,1652136.25
South Asia,1994,273293.875
Upper-middle-income countries,1994,1770888.0
World,1994,4162108.25
Arab world,1995,158161.53125
East Asia and Pacific,1995,765528.4375
East Asia and Pacific (excluding high-income countries),1995,592027.9375
Euro area,1995,619353.75
Europe and Central Asia,1995,1880767.125
European Union,1995,1028997.1875
High-income countries,1995,1604322.0
Latin America and the Caribbean,1995,587542.625
Latin America and the Caribbean (excluding high-income countries),1995,560310.0
Low and middle-income countries,1995,2605462.25
Lower-middle-income countries,1995,742671.6875
Middle East and North Africa,1995,210166.53125
Middle East and North Africa (excluding high-income countries),1995,178890.875
Middle-income countries,1995,2556376.5
North America,1995,387548.71875
OECD Member countries,1995,1670608.75
South Asia,1995,246115.71875
Upper-middle-income countries,1995,1813704.875
World,1995,4209784.5
Arab world,1996,172852.734375
East Asia and Pacific,1996,852303.5
East Asia and Pacific (excluding high-income countries),1996,673115.125
Euro area,1996,624925.8125
Europe and Central Asia,1996,1946616.375
European Union,1996,1062049.875
High-income countries,1996,1652021.5
Latin America and the Caribbean,1996,646673.0
Latin America and the Caribbean (excluding high-income countries),1996,618627.4375
Low and middle-income countries,1996,2802672.75
Lower-middle-income countries,1996,824701.4375
Middle East and North Africa,1996,225242.234375
Middle East and North Africa (excluding high-income countries),1996,189325.78125
Middle-income countries,1996,2753976.5
North America,1996,393716.65625
OECD Member countries,1996,1706812.75
South Asia,1996,260791.96875
Upper-middle-income countries,1996,1929275.0
World,1996,4454694.0
Arab world,1997,194284.890625
East Asia and Pacific,1997,906976.9375
East Asia and Pacific (excluding high-income countries),1997,729386.25
Euro area,1997,621348.875
Europe and Central Asia,1997,1882062.25
European Union,1997,1048548.25
High-income countries,1997,1652622.25
Latin America and the Caribbean,1997,661928.6875
Latin America and the Caribbean (excluding high-income countries),1997,633054.4375
Least-developed countries,1997,35628.12109375
Low and middle-income countries,1997,2855553.0
Lower-middle-income countries,1997,842135.1875
Middle East and North Africa,1997,253097.75
Middle East and North Africa (excluding high-income countries),1997,211674.140625
Middle-income countries,1997,2802333.0
North America,1997,404246.09375
OECD Member countries,1997,1697282.875
South Asia,1997,264432.15625
Upper-middle-income countries,1997,1960197.625
World,1997,4508175.0
Arab world,1998,213252.0
East Asia and Pacific,1998,1110306.875
East Asia and Pacific (excluding high-income countries),1998,925617.9375
Euro area,1998,600913.25
Europe and Central Asia,1998,1626761.0
European Union,1998,978584.8125
Heavily-indebted poor countries,1998,36962.8671875
High-income countries,1998,1611763.625
Latin America and the Caribbean,1998,696014.0625
Latin America and the Caribbean (excluding high-income countries),1998,666262.625
Least-developed countries,1998,55011.69140625
Low and middle-income countries,1998,2950501.5
Low-income countries,1998,50220.66796875
Lower-middle-income countries,1998,844694.8125
Middle East and North Africa,1998,281184.71875
Middle East and North Africa (excluding high-income countries),1998,232135.078125
Middle-income countries,1998,2900281.0
North America,1998,416690.5
OECD Member countries,1998,1655568.75
South Asia,1998,292582.9375
Upper-middle-income countries,1998,2055586.125
World,1998,4562265.0
Arab world,1999,228390.15625
East Asia and Pacific,1999,1341408.5
East Asia and Pacific (excluding high-income countries),1999,1155519.25
Euro area,1999,565077.875
Europe and Central Asia,1999,1835847.125
European Union,1999,934073.25
Heavily-indebted poor countries,1999,36762.734375
High-income countries,1999,1585800.5
Latin America and the Caribbean,1999,799405.875
Latin America and the Caribbean (excluding high-income countries),1999,768138.8125
Least-developed countries,1999,57973.99609375
Low and middle-income countries,1999,3570604.0
Low-income countries,1999,49600.70703125
Lower-middle-income countries,1999,924375.375
Middle East and North Africa,1999,304753.625
Middle East and North Africa (excluding high-income countries),1999,249014.765625
Middle-income countries,1999,3521003.5
North America,1999,424906.3125
