country,year,value
Canada,1965,0.0
Canada,1966,0.0
Canada,1967,0.0
Canada,1968,0.0
Canada,1969,0.0
Canada,1970,0.0
Canada,1971,0.0
Canada,1972,0.0
Canada,1973,0.0
Canada,1974,0.0
Canada,1975,0.0
Canada,1976,0.707
Canada,1977,1.069
Canada,1978,1.132
Canada,1979,1.345
Canada,1980,1.3
Canada,1981,1.898
Canada,1982,2.139
Canada,1983,2.085
Canada,1984,2.337
Canada,1985,1.677
Canada,1986,1.865
Canada,1987,2.312
Canada,1988,2.485
Canada,1989,3.477
Canada,1990,3.954
Canada,1991,3.984
Canada,1992,4.465
Canada,1993,4.817
Canada,1994,5.733
Canada,1995,7.13786580261281
Canada,1996,7.528514800285307
Canada,1997,8.168219520359386
Canada,1998,8.987253722751959
Canada,1999,8.943148171784667
Canada,2000,8.917042301724354
Canada,2001,9.672149201016094
Canada,2002,10.046104058738145
Canada,2003,9.417294047350902
Canada,2004,9.804526315789474
Canada,2005,9.154255789473684
Canada,2006,8.937625263157896
Canada,2007,8.990656842105263
Canada,2008,7.978018947368422
Canada,2009,8.941109473684211
Canada,2010,10.29724210526316
Canada,2011,10.21367894736842
Canada,2012,10.913713684210526
Canada,2013,11.03497894736842
Canada,2014,9.146508421052634
Canada,2015,7.53581052631579
Canada,2016,9.677473684210527
Canada,2017,9.724526315789474
Canada,2018,9.588635535611227
Mexico,1965,0.0
Mexico,1966,0.0
Mexico,1967,0.0
Mexico,1968,0.0
Mexico,1969,0.0
Mexico,1970,0.0
Mexico,1971,0.0
Mexico,1972,0.0
Mexico,1973,0.161
Mexico,1974,0.463
Mexico,1975,0.518
Mexico,1976,0.579
Mexico,1977,0.592
Mexico,1978,0.598
Mexico,1979,1.019
Mexico,1980,0.915
Mexico,1981,0.964
Mexico,1982,1.296
Mexico,1983,1.353
Mexico,1984,1.424
Mexico,1985,1.641
Mexico,1986,3.394
Mexico,1987,4.418
Mexico,1988,4.633
Mexico,1989,4.675
Mexico,1990,5.124000000000032
Mexico,1991,5.83251247537758
Mexico,1992,6.365522980958684
Mexico,1993,6.49976066973084
Mexico,1994,6.218525400006961
Mexico,1995,6.414443480664943
Mexico,1996,6.1845551543007575
Mexico,1997,5.883246224556832
Mexico,1998,6.138586031724148
Mexico,1999,6.0600013131976365
Mexico,2000,6.358645108338805
Mexico,2001,6.247497045305319
Mexico,2002,6.071060368399868
Mexico,2003,6.949712538701905
