country,year,value
Mexico,2004,0.0
Mexico,2005,0.0
Mexico,2006,0.0
Mexico,2007,0.0
Mexico,2008,0.0
Mexico,2009,0.0
Mexico,2010,0.0
Mexico,2011,0.0
Mexico,2012,0.0
Mexico,2013,0.0
Mexico,2014,0.0
Mexico,2015,0.0
Mexico,2016,0.0
Mexico,2017,0.0
Mexico,2018,0.0
Canada,1971,2493663679.0
Canada,1972,2737748083.0
Canada,1973,3006253469.0
Canada,1974,3122596902.0
Canada,1975,3239591686.0
Canada,1976,3310510455.0
Canada,1977,3437742711.0
Canada,1978,3567481826.0
Canada,1979,3632166617.0
Canada,1980,3743243143.0
Canada,1981,3828645895.0
Canada,1982,3872320299.0
Canada,1983,3938112834.0
Canada,1984,4072624220.0
Canada,1985,4235799952.0
Canada,1986,4519059245.0
Canada,1987,4860491996.0
Canada,1988,5197022784.0
Canada,1989,5449672997.0
Canada,1990,5477338173.0
Canada,1991,5418323282.0
Canada,1992,5561741932.0
Canada,1993,5734769205.0
Canada,1994,5899495608.0
Canada,1995,5894367010.0
Canada,1996,5952014800.0
Canada,1997,6210220189.0
Canada,1998,6768150000.0
Canada,1999,7079897637.0
Canada,2000,6986653165.0
Canada,2001,7111686038.0
Canada,2002,7263725946.0
Canada,2003,7283400203.0
Canada,2004,7316477519.0
Canada,2005,7368972802.0
Canada,2006,7668922481.0
Canada,2007,7704373471.0
Canada,2008,7440022106.0
Canada,2009,8063778994.0
Canada,2010,8500481596.0
Canada,2011,8628496634.0
Canada,2012,9069636259.0
Canada,2013,9548319302.0
Canada,2014,9959551918.0
Canada,2015,10632527991.0
Canada,2016,11108493796.0
Canada,2017,11557248181.0
Canada,2018,11814392329.0
Canada,2019,11572500000.0
Finland,1996,4883164305.0
Finland,1997,4964378339.0
Finland,1998,5192691585.0
Finland,1999,5505905819.0
Finland,2000,5799849455.0
Finland,2001,5968229349.0
Finland,2002,6015607898.0
Finland,2003,5979612635.0
Finland,2004,6039657419.0
Finland,2005,6193867396.0
Finland,2006,6363714756.0
Finland,2007,6478014907.0
Finland,2008,6595214432.0
Finland,2009,6463099490.0
Finland,2010,6176776063.0
Finland,2011,5960036341.0
Finland,2012,6013691187.0
Finland,2013,6018578855.0
Finland,2014,5923530513.0
Finland,2015,5800620174.0
Finland,2016,5829720756.0
Finland,2017,5904870267.0
Finland,2018,5939709905.0
Denmark,1973,0.0
Denmark,1974,0.0
Denmark,1975,0.0
Denmark,1976,0.0
Denmark,1977,0.0
Denmark,1978,0.0
Denmark,1979,0.0
Denmark,1980,0.0
Denmark,1981,0.0
Denmark,1982,0.0
Denmark,1983,0.0
Denmark,1984,0.0
Denmark,1985,0.0
Denmark,1986,0.0
Denmark,1987,0.0
Denmark,1988,0.0
Denmark,1989,0.0
Denmark,1990,0.0
Denmark,1991,0.0
Denmark,1992,0.0
Denmark,1993,0.0
Denmark,1994,0.0
Denmark,1995,0.0
Denmark,1996,0.0
Denmark,1997,0.0
Denmark,1998,0.0
Denmark,1999,0.0
Denmark,2000,0.0
Denmark,2001,0.0
Denmark,2002,0.0
Denmark,2003,0.0
Denmark,2004,0.0
Denmark,2005,0.0
Denmark,2006,0.0
Denmark,2007,0.0
Denmark,2008,0.0
Denmark,2009,0.0
Denmark,2010,0.0
Denmark,2011,0.0
Denmark,2012,0.0
Denmark,2013,0.0
Denmark,2014,0.0
Denmark,2015,0.0
Denmark,2016,0.0
Denmark,2017,0.0
Denmark,2018,0.0
United Kingdom,1996,976023911.0
United Kingdom,1997,978481763.0
United Kingdom,1998,1009851019.0
United Kingdom,1999,1065298860.0
United Kingdom,2000,1096616378.0
United Kingdom,2001,1143342505.0
United Kingdom,2002,1193505221.0
United Kingdom,2003,1258577415.0
United Kingdom,2004,1321590091.0
United Kingdom,2005,1399459422.0
United Kingdom,2006,1470640061.0
United Kingdom,2007,1523352503.0
United Kingdom,2008,1585886380.0
United Kingdom,2009,1610269057.0
United Kingdom,2010,1557991262.0
United Kingdom,2011,1543650395.0
United Kingdom,2012,1555115482.0
United Kingdom,2013,1570646704.0
United Kingdom,2014,1568088452.0
United Kingdom,2015,1576293227.0
United Kingdom,2016,1569670984.0
United Kingdom,2017,1594460688.0
United Kingdom,2018,1636457736.0
Japan,1995,0.0
Japan,1996,0.0
Japan,1997,0.0
Japan,1998,0.0
Japan,1999,0.0
Japan,2000,0.0
Japan,2001,0.0
Japan,2002,0.0
Japan,2003,0.0
Japan,2004,0.0
Japan,2005,0.0
Japan,2006,0.0
Japan,2007,0.0
Japan,2008,0.0
Japan,2009,0.0
Japan,2010,0.0
Japan,2011,0.0
Japan,2012,0.0
Japan,2013,0.0
Japan,2014,0.0
Japan,2015,0.0
Japan,2016,0.0
Japan,2017,0.0
Czechia,1993,1613817936.0
Czechia,1994,1575350693.0
Czechia,1995,1560840200.0
Czechia,1996,1559562009.0
Czechia,1997,1613310405.0
Czechia,1998,1636247368.0
Czechia,1999,1714699740.0
Czechia,2000,1721504229.0
Czechia,2001,1688116234.0
Czechia,2002,1700966928.0
Czechia,2003,1719492927.0
Czechia,2004,1794939945.0
Czechia,2005,1994961761.0
Czechia,2006,2171831844.0
Czechia,2007,2511061579.0
Czechia,2008,3031030046.0
Czechia,2009,3083868482.0
Czechia,2010,3195624793.0
Czechia,2011,3495582234.0
Czechia,2012,3501584802.0
Czechia,2013,3418512485.0
Czechia,2014,3402534186.0
Czechia,2015,3834647240.0
Czechia,2016,4582157764.0
Czechia,2017,4991085284.0
Czechia,2018,5154222223.0
Czechia,2019,5378000000.0
United States,1946,54513114838.0
United States,1947,57201480918.0
United States,1948,58769772682.0
United States,1949,60598363136.0
United States,1950,63040328726.0
United States,1951,62788737180.0
United States,1952,63505143086.0
United States,1953,63529180109.0
United States,1954,63983009234.0
United States,1955,65299207199.0
United States,1956,65348466940.0
United States,1957,64192060845.0
United States,1958,63523404168.0
United States,1959,64167337851.0
United States,1960,66238452399.0
United States,1961,69850596859.0
United States,1962,74340673282.0
United States,1963,77524507740.0
United States,1964,81073405643.0
United States,1965,86641060202.0
United States,1966,92175537017.0
United States,1967,97275307094.0
United States,1968,102084993065.0
United States,1969,106804334666.0
United States,1970,108527101096.0
United States,1971,113136078860.0
United States,1972,122385857203.0
United States,1973,131902542030.0
United States,1974,137763948485.0
United States,1975,138661699602.0
United States,1976,141181569406.0
United States,1977,147532616453.0
United States,1978,155559578851.0
United States,1979,162125041637.0
United States,1980,166959670637.0
United States,1981,166058341490.0
United States,1982,165234323358.0
United States,1983,164860492098.0
United States,1984,164975616492.0
United States,1985,167003901668.0
United States,1986,173426638365.0
United States,1987,179127081206.0
United States,1988,180309185766.0
United States,1989,179267271720.0
United States,1990,177049044194.0
United States,1991,172705331818.0
United States,1992,170130598730.0
United States,1993,169317427629.0
United States,1994,169595286084.0
United States,1995,169544997904.0
United States,1996,169705370138.0
United States,1997,172470668207.0
United States,1998,178461417723.0
United States,1999,184442761947.0
United States,2000,188991373153.0
United States,2001,194180920836.0
United States,2002,201109737576.0
United States,2003,207823184883.0
United States,2004,217345806055.0
United States,2005,230883454375.0
United States,2006,241628220177.0
United States,2007,244106399646.0
United States,2008,241435464672.0
United States,2009,238193684229.0
United States,2010,233916632862.0
United States,2011,229259044566.0
United States,2012,229171728043.0
United States,2013,236893281958.0
United States,2014,246900945255.0
United States,2015,260698605795.0
United States,2016,273558447873.0
United States,2017,284778512474.0
United States,2018,293910386873.0
United States,2019,300458000000.0
Norway,1980,0.0
Norway,1981,0.0
Norway,1982,0.0
Norway,1983,0.0
Norway,1984,0.0
Norway,1985,0.0
Norway,1986,0.0
Norway,1987,0.0
Norway,1988,0.0
Norway,1989,0.0
Norway,1990,0.0
Norway,1991,0.0
Norway,1992,0.0
Norway,1993,0.0
Norway,1994,0.0
Norway,1995,0.0
Norway,1996,0.0
Norway,1997,0.0
Norway,1998,0.0
Norway,1999,0.0
Norway,2000,0.0
Norway,2001,0.0
Norway,2002,0.0
Norway,2003,0.0
Norway,2004,0.0
Norway,2005,0.0
Norway,2006,0.0
Norway,2007,0.0
Norway,2008,0.0
Norway,2009,0.0
Norway,2010,0.0
Norway,2011,0.0
Norway,2012,0.0
Norway,2013,0.0
Norway,2014,0.0
Norway,2015,0.0
Norway,2016,0.0
Norway,2017,0.0
Norway,2018,0.0
Norway,2019,0.0
Netherlands,1995,0.0
Netherlands,1996,0.0
Netherlands,1997,0.0
Netherlands,1998,0.0
Netherlands,1999,0.0
Netherlands,2000,0.0
Netherlands,2001,0.0
Netherlands,2002,0.0
Netherlands,2003,0.0
Netherlands,2004,0.0
Netherlands,2005,0.0
Netherlands,2006,0.0
Netherlands,2007,0.0
Netherlands,2008,0.0
Netherlands,2009,0.0
Netherlands,2010,0.0
Netherlands,2011,0.0
Netherlands,2012,0.0
Netherlands,2013,0.0
Netherlands,2014,0.0
Netherlands,2015,0.0
Netherlands,2016,0.0
Netherlands,2017,0.0
Netherlands,2018,0.0
Netherlands,2019,0.0
